#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
31374at50557_103372_0:0017b9|STRG.19481.1:100-2055|+   -            652 31374at50557         -            569  3.8e-290  962.0  17.0   1   1  3.4e-290  9.2e-289  957.5  17.0     1   569     4   647     4   647 0.94 -
40115at50557_29031_0:00277e|STRG.18596.2:1326-2111|+   -            262 31374at50557         -            569   1.1e-08   32.8   2.9   1   2      0.03      0.82    6.8   0.0   394   476     3    93     1   120 0.63 -
40115at50557_29031_0:00277e|STRG.18596.2:1326-2111|+   -            262 31374at50557         -            569   1.1e-08   32.8   2.9   2   2   1.1e-07   3.1e-06   24.7   1.2   357   458   153   257   143   261 0.57 -
40115at50557_29031_0:00277e|STRG.18596.3:1326-2111|+   -            262 31374at50557         -            569   1.1e-08   32.8   2.9   1   2      0.03      0.82    6.8   0.0   394   476     3    93     1   120 0.63 -
40115at50557_29031_0:00277e|STRG.18596.3:1326-2111|+   -            262 31374at50557         -            569   1.1e-08   32.8   2.9   2   2   1.1e-07   3.1e-06   24.7   1.2   357   458   153   257   143   261 0.57 -
40115at50557_29031_0:00277e|STRG.18596.4:1326-2111|+   -            262 31374at50557         -            569   1.1e-08   32.8   2.9   1   2      0.03      0.82    6.8   0.0   394   476     3    93     1   120 0.63 -
40115at50557_29031_0:00277e|STRG.18596.4:1326-2111|+   -            262 31374at50557         -            569   1.1e-08   32.8   2.9   2   2   1.1e-07   3.1e-06   24.7   1.2   357   458   153   257   143   261 0.57 -
40115at50557_29031_0:00277e|STRG.18596.5:1326-2111|+   -            262 31374at50557         -            569   1.1e-08   32.8   2.9   1   2      0.03      0.82    6.8   0.0   394   476     3    93     1   120 0.63 -
40115at50557_29031_0:00277e|STRG.18596.5:1326-2111|+   -            262 31374at50557         -            569   1.1e-08   32.8   2.9   2   2   1.1e-07   3.1e-06   24.7   1.2   357   458   153   257   143   261 0.57 -
55830at50557_166361_0:002df3|STRG.5063.1:8316-9020|+   -            235 31374at50557         -            569   2.3e-08   31.7   1.0   1   3   1.5e-06   4.1e-05   21.0   0.5   407   461    11    69     4    82 0.80 -
55830at50557_166361_0:002df3|STRG.5063.1:8316-9020|+   -            235 31374at50557         -            569   2.3e-08   31.7   1.0   2   3       6.7   1.8e+02   -1.0   0.0   341   366    86   111    72   116 0.85 -
55830at50557_166361_0:002df3|STRG.5063.1:8316-9020|+   -            235 31374at50557         -            569   2.3e-08   31.7   1.0   3   3     0.012      0.34    8.1   0.0   492   532   162   202   148   207 0.86 -
80377at50557_28588_0:000d09|STRG.19880.1:126-650|+     -            175 31374at50557         -            569   3.2e-08   31.2   0.3   1   2   2.6e-07     7e-06   23.5   0.1   338   376    27    65     8    68 0.84 -
80377at50557_28588_0:000d09|STRG.19880.1:126-650|+     -            175 31374at50557         -            569   3.2e-08   31.2   0.3   2   2     0.046       1.3    6.2   0.0   488   535   115   161    76   168 0.81 -
57752at50557_45779_0:003ace|STRG.6722.2:1174-1965|+    -            264 31374at50557         -            569   3.3e-08   31.2   1.2   1   3   0.00012    0.0032   14.7   0.1   503   551     1    49     1    60 0.63 -
57752at50557_45779_0:003ace|STRG.6722.2:1174-1965|+    -            264 31374at50557         -            569   3.3e-08   31.2   1.2   2   3    0.0022     0.059   10.6   0.0   325   371    66   113    62   228 0.89 -
57752at50557_45779_0:003ace|STRG.6722.2:1174-1965|+    -            264 31374at50557         -            569   3.3e-08   31.2   1.2   3   3       0.4        11    3.1   0.0   436   460   238   262   219   264 0.76 -
80377at50557_28612_0:005201|STRG.5687.2:239-910|+      -            224 31374at50557         -            569     4e-08   30.9   0.2   1   2   5.3e-07   1.5e-05   22.5   0.1   355   441     1    86     1    95 0.85 -
80377at50557_28612_0:005201|STRG.5687.2:239-910|+      -            224 31374at50557         -            569     4e-08   30.9   0.2   2   2      0.04       1.1    6.4   0.0   437   477   166   207   159   215 0.87 -
80377at50557_108931_0:002353|STRG.18490.1:2805-3422|+  -            206 31374at50557         -            569   4.8e-08   30.7   0.1   1   1   3.5e-09   9.5e-08   29.7   0.1   343   417    33   112    22   124 0.84 -
80377at50557_108931_0:002353|STRG.18490.2:2284-2901|+  -            206 31374at50557         -            569   4.8e-08   30.7   0.1   1   1   3.5e-09   9.5e-08   29.7   0.1   343   417    33   112    22   124 0.84 -
80377at50557_108931_0:002353|STRG.18490.3:2523-3140|+  -            206 31374at50557         -            569   4.8e-08   30.7   0.1   1   1   3.5e-09   9.5e-08   29.7   0.1   343   417    33   112    22   124 0.84 -
78072at50557_224129_0:002676|STRG.6293.1:165-959|+     -            265 31374at50557         -            569   1.1e-07   29.5   4.1   1   3    0.0067      0.18    8.9   0.1   388   417     1    32     1    37 0.85 -
78072at50557_224129_0:002676|STRG.6293.1:165-959|+     -            265 31374at50557         -            569   1.1e-07   29.5   4.1   2   3      0.41        11    3.0   0.0   391   417    61    89    52   109 0.79 -
78072at50557_224129_0:002676|STRG.6293.1:165-959|+     -            265 31374at50557         -            569   1.1e-07   29.5   4.1   3   3   2.5e-05   0.00067   17.0   0.9   342   387   217   265   207   265 0.68 -
14512at50557_1218281_0:002752|STRG.3222.1:672-1052|+   -            127 31374at50557         -            569   1.2e-07   29.4   0.0   1   1   4.3e-09   1.2e-07   29.4   0.0   414   462    12    60     4   121 0.83 -
14512at50557_1218281_0:002752|STRG.3222.2:1096-1476|+  -            127 31374at50557         -            569   1.2e-07   29.4   0.0   1   1   4.3e-09   1.2e-07   29.4   0.0   414   462    12    60     4   121 0.83 -
66691at50557_456900_0:002b0f|STRG.7843.1:5659-6759|+   -            367 31374at50557         -            569   1.2e-07   29.3   8.5   1   3   3.3e-06   9.2e-05   19.8   0.3   378   466    42   133    11   144 0.82 -
66691at50557_456900_0:002b0f|STRG.7843.1:5659-6759|+   -            367 31374at50557         -            569   1.2e-07   29.3   8.5   2   3    0.0095      0.26    8.4   0.1   432   460   145   173   136   178 0.88 -
66691at50557_456900_0:002b0f|STRG.7843.1:5659-6759|+   -            367 31374at50557         -            569   1.2e-07   29.3   8.5   3   3     0.094       2.6    5.2   0.5   393   534   211   356   208   363 0.72 -
66691at50557_456900_0:002b0f|STRG.7843.4:854-1954|+    -            367 31374at50557         -            569   1.2e-07   29.3   8.5   1   3   3.3e-06   9.2e-05   19.8   0.3   378   466    42   133    11   144 0.82 -
66691at50557_456900_0:002b0f|STRG.7843.4:854-1954|+    -            367 31374at50557         -            569   1.2e-07   29.3   8.5   2   3    0.0095      0.26    8.4   0.1   432   460   145   173   136   178 0.88 -
66691at50557_456900_0:002b0f|STRG.7843.4:854-1954|+    -            367 31374at50557         -            569   1.2e-07   29.3   8.5   3   3     0.094       2.6    5.2   0.5   393   534   211   356   208   363 0.72 -
76755at50557_7222_0:0005dd|STRG.15117.1:104-667|+      -            188 31374at50557         -            569   1.4e-07   29.1   1.8   1   1   1.2e-07   3.3e-06   24.6   0.3   354   473    32   158    27   178 0.83 -
57752at50557_680683_0:00261f|STRG.15994.1:4909-5784|+  -            292 31374at50557         -            569   1.7e-07   28.8   1.5   1   1   3.7e-08     1e-06   26.3   1.4   338   532    49   263    40   277 0.77 -
22030at50557_77166_0:00007a|STRG.17287.1:348-833|+     -            162 31374at50557         -            569   2.9e-07   28.1   1.1   1   2   2.5e-05   0.00067   17.0   0.5   478   533    63   120     2   126 0.69 -
22030at50557_77166_0:00007a|STRG.17287.1:348-833|+     -            162 31374at50557         -            569   2.9e-07   28.1   1.1   2   2    0.0024     0.065   10.4   0.0   336   374   123   161   120   162 0.92 -
71739at50557_29053_0:001a5c|STRG.9928.1:906-1475|+     -            190 31374at50557         -            569     3e-07   28.0   1.3   1   2    0.0002    0.0056   13.9   0.1   346   407     1    62     1    69 0.89 -
71739at50557_29053_0:001a5c|STRG.9928.1:906-1475|+     -            190 31374at50557         -            569     3e-07   28.0   1.3   2   2   0.00028    0.0076   13.5   0.1   392   465    88   160    66   184 0.87 -
78072at50557_39758_0:003b38|STRG.18912.1:654-1193|+    -            180 31374at50557         -            569   3.3e-07   27.9   0.4   1   2   6.4e-07   1.8e-05   22.2   0.1   385   460    55   137    53   143 0.77 -
78072at50557_39758_0:003b38|STRG.18912.1:654-1193|+    -            180 31374at50557         -            569   3.3e-07   27.9   0.4   2   2      0.22       6.1    3.9   0.0   382   410   148   177   143   180 0.67 -
56099at50557_74869_0:00213d|STRG.11459.10:1083-1898|+  -            272 31374at50557         -            569   3.8e-07   27.7   1.4   1   2       3.1        85    0.1   0.0   345   378    45    80    18    86 0.76 -
56099at50557_74869_0:00213d|STRG.11459.10:1083-1898|+  -            272 31374at50557         -            569   3.8e-07   27.7   1.4   2   2   4.3e-08   1.2e-06   26.1   0.5   340   460   135   265   128   269 0.73 -
56099at50557_74869_0:00213d|STRG.11459.12:1005-1820|+  -            272 31374at50557         -            569   3.8e-07   27.7   1.4   1   2       3.1        85    0.1   0.0   345   378    45    80    18    86 0.76 -
56099at50557_74869_0:00213d|STRG.11459.12:1005-1820|+  -            272 31374at50557         -            569   3.8e-07   27.7   1.4   2   2   4.3e-08   1.2e-06   26.1   0.5   340   460   135   265   128   269 0.73 -
56099at50557_74869_0:00213d|STRG.11459.14:778-1593|+   -            272 31374at50557         -            569   3.8e-07   27.7   1.4   1   2       3.1        85    0.1   0.0   345   378    45    80    18    86 0.76 -
56099at50557_74869_0:00213d|STRG.11459.14:778-1593|+   -            272 31374at50557         -            569   3.8e-07   27.7   1.4   2   2   4.3e-08   1.2e-06   26.1   0.5   340   460   135   265   128   269 0.73 -
56099at50557_74869_0:00213d|STRG.11459.1:1110-1925|+   -            272 31374at50557         -            569   3.8e-07   27.7   1.4   1   2       3.1        85    0.1   0.0   345   378    45    80    18    86 0.76 -
56099at50557_74869_0:00213d|STRG.11459.1:1110-1925|+   -            272 31374at50557         -            569   3.8e-07   27.7   1.4   2   2   4.3e-08   1.2e-06   26.1   0.5   340   460   135   265   128   269 0.73 -
56099at50557_74869_0:00213d|STRG.11459.2:1086-1901|+   -            272 31374at50557         -            569   3.8e-07   27.7   1.4   1   2       3.1        85    0.1   0.0   345   378    45    80    18    86 0.76 -
56099at50557_74869_0:00213d|STRG.11459.2:1086-1901|+   -            272 31374at50557         -            569   3.8e-07   27.7   1.4   2   2   4.3e-08   1.2e-06   26.1   0.5   340   460   135   265   128   269 0.73 -
56099at50557_74869_0:00213d|STRG.11459.3:1047-1862|+   -            272 31374at50557         -            569   3.8e-07   27.7   1.4   1   2       3.1        85    0.1   0.0   345   378    45    80    18    86 0.76 -
56099at50557_74869_0:00213d|STRG.11459.3:1047-1862|+   -            272 31374at50557         -            569   3.8e-07   27.7   1.4   2   2   4.3e-08   1.2e-06   26.1   0.5   340   460   135   265   128   269 0.73 -
56099at50557_74869_0:00213d|STRG.11459.4:1131-1946|+   -            272 31374at50557         -            569   3.8e-07   27.7   1.4   1   2       3.1        85    0.1   0.0   345   378    45    80    18    86 0.76 -
56099at50557_74869_0:00213d|STRG.11459.4:1131-1946|+   -            272 31374at50557         -            569   3.8e-07   27.7   1.4   2   2   4.3e-08   1.2e-06   26.1   0.5   340   460   135   265   128   269 0.73 -
56099at50557_74869_0:00213d|STRG.11459.5:1107-1922|+   -            272 31374at50557         -            569   3.8e-07   27.7   1.4   1   2       3.1        85    0.1   0.0   345   378    45    80    18    86 0.76 -
56099at50557_74869_0:00213d|STRG.11459.5:1107-1922|+   -            272 31374at50557         -            569   3.8e-07   27.7   1.4   2   2   4.3e-08   1.2e-06   26.1   0.5   340   460   135   265   128   269 0.73 -
56099at50557_74869_0:00213d|STRG.11459.6:1026-1841|+   -            272 31374at50557         -            569   3.8e-07   27.7   1.4   1   2       3.1        85    0.1   0.0   345   378    45    80    18    86 0.76 -
56099at50557_74869_0:00213d|STRG.11459.6:1026-1841|+   -            272 31374at50557         -            569   3.8e-07   27.7   1.4   2   2   4.3e-08   1.2e-06   26.1   0.5   340   460   135   265   128   269 0.73 -
56099at50557_74869_0:00213d|STRG.11459.8:1107-1922|+   -            272 31374at50557         -            569   3.8e-07   27.7   1.4   1   2       3.1        85    0.1   0.0   345   378    45    80    18    86 0.76 -
56099at50557_74869_0:00213d|STRG.11459.8:1107-1922|+   -            272 31374at50557         -            569   3.8e-07   27.7   1.4   2   2   4.3e-08   1.2e-06   26.1   0.5   340   460   135   265   128   269 0.73 -
56099at50557_74869_0:00213d|STRG.11459.9:1155-1970|+   -            272 31374at50557         -            569   3.8e-07   27.7   1.4   1   2       3.1        85    0.1   0.0   345   378    45    80    18    86 0.76 -
56099at50557_74869_0:00213d|STRG.11459.9:1155-1970|+   -            272 31374at50557         -            569   3.8e-07   27.7   1.4   2   2   4.3e-08   1.2e-06   26.1   0.5   340   460   135   265   128   269 0.73 -
31374at50557_116153_0:0023e9|STRG.4264.1:1642-2127|+   -            162 31374at50557         -            569   3.8e-07   27.7   0.9   1   1   1.8e-08   4.9e-07   27.4   0.9   343   455    54   125    42   143 0.62 -
31374at50557_116153_0:0023e9|STRG.4264.2:1572-2057|+   -            162 31374at50557         -            569   3.8e-07   27.7   0.9   1   1   1.8e-08   4.9e-07   27.4   0.9   343   455    54   125    42   143 0.62 -
31374at50557_217634_0:002f47|STRG.9489.1:979-1191|-    -             71 31374at50557         -            569   4.1e-07   27.6   0.0   1   1   1.6e-08   4.3e-07   27.5   0.0   345   411     1    71     1    71 0.79 -
80377at50557_1629725_0:001dca|STRG.18295.2:198-740|+   -            181 31374at50557         -            569   6.2e-07   27.0   0.1   1   2    0.0046      0.13    9.5   0.0   505   550    45    92    12   104 0.58 -
80377at50557_1629725_0:001dca|STRG.18295.2:198-740|+   -            181 31374at50557         -            569   6.2e-07   27.0   0.1   2   2   3.3e-06     9e-05   19.9   0.1   401   500    56   179    55   181 0.68 -
56752at50557_1629725_0:001824|STRG.14538.1:222-896|+   -            225 31374at50557         -            569   8.5e-07   26.5   1.5   1   2   2.7e-05   0.00073   16.9   0.1   480   534    23    82     4   110 0.79 -
56752at50557_1629725_0:001824|STRG.14538.1:222-896|+   -            225 31374at50557         -            569   8.5e-07   26.5   1.5   2   2    0.0072       0.2    8.8   0.2   495   531   189   225   179   225 0.77 -
22706at50557_39758_0:0039b4|STRG.9814.1:170-2926|+     -            919 31374at50557         -            569   8.8e-07   26.5   0.1   1   2      0.32       8.9    3.4   0.1   490   533    82   124     6   130 0.70 -
22706at50557_39758_0:0039b4|STRG.9814.1:170-2926|+     -            919 31374at50557         -            569   8.8e-07   26.5   0.1   2   2   1.8e-06     5e-05   20.7   0.0   326   385   115   174   112   190 0.82 -
22706at50557_39758_0:0039b4|STRG.9814.2:261-3017|+     -            919 31374at50557         -            569   8.8e-07   26.5   0.1   1   2      0.32       8.9    3.4   0.1   490   533    82   124     6   130 0.70 -
22706at50557_39758_0:0039b4|STRG.9814.2:261-3017|+     -            919 31374at50557         -            569   8.8e-07   26.5   0.1   2   2   1.8e-06     5e-05   20.7   0.0   326   385   115   174   112   190 0.82 -
23620at50557_34720_0:0012cc|STRG.9261.1:66-2453|+      -            796 31374at50557         -            569   1.4e-06   25.8  10.4   1   2   0.00083     0.023   11.9   0.0   383   426   504   547   499   595 0.62 -
23620at50557_34720_0:0012cc|STRG.9261.1:66-2453|+      -            796 31374at50557         -            569   1.4e-06   25.8  10.4   2   2   3.9e-05    0.0011   16.3   0.0   386   470   632   718   622   791 0.75 -
23620at50557_34720_0:0012cc|STRG.9261.2:66-2606|+      -            847 31374at50557         -            569   1.8e-06   25.5  12.1   1   3    0.0009     0.025   11.8   0.0   383   426   504   547   499   595 0.62 -
23620at50557_34720_0:0012cc|STRG.9261.2:66-2606|+      -            847 31374at50557         -            569   1.8e-06   25.5  12.1   2   3   4.3e-05    0.0012   16.2   0.1   386   470   632   718   622   792 0.75 -
23620at50557_34720_0:0012cc|STRG.9261.2:66-2606|+      -            847 31374at50557         -            569   1.8e-06   25.5  12.1   3   3         5   1.4e+02   -0.6   0.0   437   458   825   846   806   847 0.78 -
78072at50557_38123_0:00214a|STRG.17674.1:105-854|+     -            250 31374at50557         -            569   1.8e-06   25.5   4.5   1   5     0.067       1.8    5.6   0.1   432   460     9    38     3    43 0.68 -
78072at50557_38123_0:00214a|STRG.17674.1:105-854|+     -            250 31374at50557         -            569   1.8e-06   25.5   4.5   2   5     0.003     0.082   10.1   0.0   338   372    42    76    39    90 0.87 -
78072at50557_38123_0:00214a|STRG.17674.1:105-854|+     -            250 31374at50557         -            569   1.8e-06   25.5   4.5   3   5     0.021      0.58    7.3   0.0   345   401    92   155    84   166 0.71 -
78072at50557_38123_0:00214a|STRG.17674.1:105-854|+     -            250 31374at50557         -            569   1.8e-06   25.5   4.5   4   5       5.1   1.4e+02   -0.6   0.1   280   312   188   218   180   238 0.76 -
78072at50557_38123_0:00214a|STRG.17674.1:105-854|+     -            250 31374at50557         -            569   1.8e-06   25.5   4.5   5   5       1.7        45    1.0   0.1   500   531   220   249   201   250 0.62 -
80377at50557_88501_0:0004ba|STRG.18490.2:397-1218|+    -            274 31374at50557         -            569     2e-06   25.3   0.5   1   2   3.1e-05   0.00086   16.6   0.1   387   464     4    89     1    94 0.81 -
80377at50557_88501_0:0004ba|STRG.18490.2:397-1218|+    -            274 31374at50557         -            569     2e-06   25.3   0.5   2   2     0.022       0.6    7.2   0.0   501   538    95   132    86   144 0.80 -
80377at50557_88501_0:0004ba|STRG.18490.3:219-1040|+    -            274 31374at50557         -            569     2e-06   25.3   0.5   1   2   3.1e-05   0.00086   16.6   0.1   387   464     4    89     1    94 0.81 -
80377at50557_88501_0:0004ba|STRG.18490.3:219-1040|+    -            274 31374at50557         -            569     2e-06   25.3   0.5   2   2     0.022       0.6    7.2   0.0   501   538    95   132    86   144 0.80 -
80377at50557_7370_0:002b5e|STRG.1129.3:624-1037|+      -            138 31374at50557         -            569   2.4e-06   25.1   0.2   1   2   2.1e-07   5.8e-06   23.8   0.1   385   421     6    42     2   103 0.77 -
80377at50557_7370_0:002b5e|STRG.1129.3:624-1037|+      -            138 31374at50557         -            569   2.4e-06   25.1   0.2   2   2       4.4   1.2e+02   -0.4   0.0   502   532   106   136    71   138 0.65 -
56752at50557_144034_0:000a3e|STRG.15795.2:809-2656|+   -            616 31374at50557         -            569   5.1e-06   24.0   1.7   1   1   1.9e-07   5.1e-06   24.0   1.7   344   443   198   298   188   354 0.89 -
69548at50557_7375_0:00230f|STRG.11503.1:234-878|+      -            215 31374at50557         -            569   5.5e-06   23.9   0.1   1   1   9.8e-07   2.7e-05   21.6   0.1   387   472     1    95     1   112 0.76 -
69548at50557_7375_0:00230f|STRG.11503.2:397-1041|+     -            215 31374at50557         -            569   5.5e-06   23.9   0.1   1   1   9.8e-07   2.7e-05   21.6   0.1   387   472     1    95     1   112 0.76 -
56752at50557_144034_0:000a3e|STRG.15795.1:809-2740|+   -            644 31374at50557         -            569   5.5e-06   23.9   1.7   1   1     2e-07   5.5e-06   23.9   1.7   344   443   228   328   218   384 0.89 -
76755at50557_30019_0:002e99|STRG.18596.1:105-803|+     -            233 31374at50557         -            569   5.9e-06   23.8   1.0   1   2   5.3e-06   0.00015   19.2   0.1   397   462    25    97     9   105 0.77 -
76755at50557_30019_0:002e99|STRG.18596.1:105-803|+     -            233 31374at50557         -            569   5.9e-06   23.8   1.0   2   2      0.56        15    2.6   0.1   392   423   110   140   105   144 0.77 -
76755at50557_30019_0:002e99|STRG.18596.2:105-803|+     -            233 31374at50557         -            569   5.9e-06   23.8   1.0   1   2   5.3e-06   0.00015   19.2   0.1   397   462    25    97     9   105 0.77 -
76755at50557_30019_0:002e99|STRG.18596.2:105-803|+     -            233 31374at50557         -            569   5.9e-06   23.8   1.0   2   2      0.56        15    2.6   0.1   392   423   110   140   105   144 0.77 -
76755at50557_30019_0:002e99|STRG.18596.3:105-803|+     -            233 31374at50557         -            569   5.9e-06   23.8   1.0   1   2   5.3e-06   0.00015   19.2   0.1   397   462    25    97     9   105 0.77 -
76755at50557_30019_0:002e99|STRG.18596.3:105-803|+     -            233 31374at50557         -            569   5.9e-06   23.8   1.0   2   2      0.56        15    2.6   0.1   392   423   110   140   105   144 0.77 -
76755at50557_30019_0:002e99|STRG.18596.4:105-803|+     -            233 31374at50557         -            569   5.9e-06   23.8   1.0   1   2   5.3e-06   0.00015   19.2   0.1   397   462    25    97     9   105 0.77 -
76755at50557_30019_0:002e99|STRG.18596.4:105-803|+     -            233 31374at50557         -            569   5.9e-06   23.8   1.0   2   2      0.56        15    2.6   0.1   392   423   110   140   105   144 0.77 -
76755at50557_30019_0:002e99|STRG.18596.5:105-803|+     -            233 31374at50557         -            569   5.9e-06   23.8   1.0   1   2   5.3e-06   0.00015   19.2   0.1   397   462    25    97     9   105 0.77 -
76755at50557_30019_0:002e99|STRG.18596.5:105-803|+     -            233 31374at50557         -            569   5.9e-06   23.8   1.0   2   2      0.56        15    2.6   0.1   392   423   110   140   105   144 0.77 -
56752at50557_144034_0:000a3e|STRG.15795.3:0-2027|+     -            676 31374at50557         -            569   6.1e-06   23.7   1.7   1   1   2.2e-07   6.1e-06   23.7   1.7   344   443   228   328   218   383 0.90 -
78072at50557_110193_0:0018f8|STRG.12932.1:1345-1935|+  -            197 31374at50557         -            569   6.8e-06   23.6   0.3   1   2   1.2e-06   3.4e-05   21.3   0.0   343   460     4   118     1   123 0.92 -
78072at50557_110193_0:0018f8|STRG.12932.1:1345-1935|+  -            197 31374at50557         -            569   6.8e-06   23.6   0.3   2   2       2.8        76    0.3   0.0   505   534   135   164   126   179 0.81 -
78072at50557_110193_0:0018f8|STRG.12932.2:1342-1932|+  -            197 31374at50557         -            569   6.8e-06   23.6   0.3   1   2   1.2e-06   3.4e-05   21.3   0.0   343   460     4   118     1   123 0.92 -
78072at50557_110193_0:0018f8|STRG.12932.2:1342-1932|+  -            197 31374at50557         -            569   6.8e-06   23.6   0.3   2   2       2.8        76    0.3   0.0   505   534   135   164   126   179 0.81 -
37475at50557_29031_0:002211|STRG.11503.3:395-820|+     -            142 31374at50557         -            569   7.4e-06   23.5   0.1   1   2   1.4e-06   3.9e-05   21.1   0.1   388   472     1    94     1   112 0.75 -
37475at50557_29031_0:002211|STRG.11503.3:395-820|+     -            142 31374at50557         -            569   7.4e-06   23.5   0.1   2   2         2        56    0.7   0.0   341   373    89   121    84   129 0.84 -
37475at50557_29031_0:002211|STRG.11503.4:634-1059|+    -            142 31374at50557         -            569   7.4e-06   23.5   0.1   1   2   1.4e-06   3.9e-05   21.1   0.1   388   472     1    94     1   112 0.75 -
37475at50557_29031_0:002211|STRG.11503.4:634-1059|+    -            142 31374at50557         -            569   7.4e-06   23.5   0.1   2   2         2        56    0.7   0.0   341   373    89   121    84   129 0.84 -
37475at50557_29031_0:002211|STRG.11503.5:1117-1542|+   -            142 31374at50557         -            569   7.4e-06   23.5   0.1   1   2   1.4e-06   3.9e-05   21.1   0.1   388   472     1    94     1   112 0.75 -
37475at50557_29031_0:002211|STRG.11503.5:1117-1542|+   -            142 31374at50557         -            569   7.4e-06   23.5   0.1   2   2         2        56    0.7   0.0   341   373    89   121    84   129 0.84 -
78072at50557_40932_0:0000db|STRG.747.1:1609-2319|+     -            237 31374at50557         -            569   2.4e-05   21.7   0.6   1   1   1.2e-06   3.4e-05   21.3   0.2   354   462    85   197    73   212 0.73 -
78072at50557_40932_0:0000db|STRG.747.2:1606-2316|+     -            237 31374at50557         -            569   2.4e-05   21.7   0.6   1   1   1.2e-06   3.4e-05   21.3   0.2   354   462    85   197    73   212 0.73 -
13625at50557_113334_0:0000db|STRG.5511.3:1927-2697|+   -            257 31374at50557         -            569   6.6e-05   20.3   1.3   1   1   1.9e-05   0.00053   17.3   1.2   359   533   169   228   106   251 0.63 -
80377at50557_132113_0:002e63|STRG.3535.1:3561-4148|+   -            196 31374at50557         -            569   7.6e-05   20.1   0.1   1   3     0.033       0.9    6.7   0.0   408   484     5    83     1   101 0.83 -
80377at50557_132113_0:002e63|STRG.3535.1:3561-4148|+   -            196 31374at50557         -            569   7.6e-05   20.1   0.1   2   3     0.065       1.8    5.7   0.0   262   315   105   158    95   163 0.86 -
80377at50557_132113_0:002e63|STRG.3535.1:3561-4148|+   -            196 31374at50557         -            569   7.6e-05   20.1   0.1   3   3      0.11         3    4.9   0.0   429   459   164   194   159   196 0.89 -
80377at50557_132113_0:002e63|STRG.3535.3:3682-4269|+   -            196 31374at50557         -            569   7.6e-05   20.1   0.1   1   3     0.033       0.9    6.7   0.0   408   484     5    83     1   101 0.83 -
80377at50557_132113_0:002e63|STRG.3535.3:3682-4269|+   -            196 31374at50557         -            569   7.6e-05   20.1   0.1   2   3     0.065       1.8    5.7   0.0   262   315   105   158    95   163 0.86 -
80377at50557_132113_0:002e63|STRG.3535.3:3682-4269|+   -            196 31374at50557         -            569   7.6e-05   20.1   0.1   3   3      0.11         3    4.9   0.0   429   459   164   194   159   196 0.89 -
80377at50557_132113_0:002e63|STRG.3535.4:3679-4266|+   -            196 31374at50557         -            569   7.6e-05   20.1   0.1   1   3     0.033       0.9    6.7   0.0   408   484     5    83     1   101 0.83 -
80377at50557_132113_0:002e63|STRG.3535.4:3679-4266|+   -            196 31374at50557         -            569   7.6e-05   20.1   0.1   2   3     0.065       1.8    5.7   0.0   262   315   105   158    95   163 0.86 -
80377at50557_132113_0:002e63|STRG.3535.4:3679-4266|+   -            196 31374at50557         -            569   7.6e-05   20.1   0.1   3   3      0.11         3    4.9   0.0   429   459   164   194   159   196 0.89 -
78072at50557_166361_0:00328d|STRG.12585.1:727-1419|+   -            231 31374at50557         -            569   9.5e-05   19.8   0.6   1   3     2e-05   0.00053   17.3   0.1   430   537     7   133     3   139 0.83 -
78072at50557_166361_0:00328d|STRG.12585.1:727-1419|+   -            231 31374at50557         -            569   9.5e-05   19.8   0.6   2   3    0.0049      0.14    9.4   0.1   348   418   100   171    96   177 0.92 -
78072at50557_166361_0:00328d|STRG.12585.1:727-1419|+   -            231 31374at50557         -            569   9.5e-05   19.8   0.6   3   3       5.5   1.5e+02   -0.7   0.0   346   370   185   209   174   215 0.84 -
78072at50557_166361_0:00328d|STRG.12585.2:447-1139|+   -            231 31374at50557         -            569   9.5e-05   19.8   0.6   1   3     2e-05   0.00053   17.3   0.1   430   537     7   133     3   139 0.83 -
78072at50557_166361_0:00328d|STRG.12585.2:447-1139|+   -            231 31374at50557         -            569   9.5e-05   19.8   0.6   2   3    0.0049      0.14    9.4   0.1   348   418   100   171    96   177 0.92 -
78072at50557_166361_0:00328d|STRG.12585.2:447-1139|+   -            231 31374at50557         -            569   9.5e-05   19.8   0.6   3   3       5.5   1.5e+02   -0.7   0.0   346   370   185   209   174   215 0.84 -
78072at50557_39758_0:003b38|STRG.20010.1:778-1608|+    -            277 31374at50557         -            569   0.00011   19.6   0.0   1   2     0.076       2.1    5.5   0.0   415   463    30    80    20    95 0.56 -
78072at50557_39758_0:003b38|STRG.20010.1:778-1608|+    -            277 31374at50557         -            569   0.00011   19.6   0.0   2   2    0.0012     0.032   11.5   0.0   342   374   179   212   171   217 0.88 -
78072at50557_39758_0:003b38|STRG.20010.2:539-1369|+    -            277 31374at50557         -            569   0.00011   19.6   0.0   1   2     0.076       2.1    5.5   0.0   415   463    30    80    20    95 0.56 -
78072at50557_39758_0:003b38|STRG.20010.2:539-1369|+    -            277 31374at50557         -            569   0.00011   19.6   0.0   2   2    0.0012     0.032   11.5   0.0   342   374   179   212   171   217 0.88 -
