#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
42371at50557_144034_0:001692|STRG.1519.1:0-863|+       -            288 42371at50557         -            451  7.8e-133  442.5   2.4   1   1  3.2e-134  9.1e-133  442.2   2.4   213   451     4   259     2   259 0.95 -
78072at50557_34720_0:000cf9|STRG.6360.3:144-1058|+     -            305 42371at50557         -            451   2.5e-19   68.3  15.1   2   5   1.1e-08     3e-07   28.5   0.7   183   256    61   137    54   144 0.84 -
78072at50557_34720_0:000cf9|STRG.6360.3:144-1058|+     -            305 42371at50557         -            451   2.5e-19   68.3  15.1   3   5   2.1e-05   0.00061   17.6   0.7   401   449   129   178   126   180 0.86 -
78072at50557_34720_0:000cf9|STRG.6360.3:144-1058|+     -            305 42371at50557         -            451   2.5e-19   68.3  15.1   4   5   0.00012    0.0033   15.2   0.4   415   449   191   224   184   234 0.66 -
78072at50557_34720_0:000cf9|STRG.6360.3:144-1058|+     -            305 42371at50557         -            451   2.5e-19   68.3  15.1   5   5       5.5   1.6e+02   -0.2   0.0   413   449   246   282   240   283 0.75 -
80377at50557_30019_0:0008bb|STRG.11985.1:1377-2237|+   -            287 42371at50557         -            451     3e-19   68.1  10.4   1   6   0.00031    0.0088   13.8   0.0   174   227     4    59     1    67 0.81 -
80377at50557_30019_0:0008bb|STRG.11985.1:1377-2237|+   -            287 42371at50557         -            451     3e-19   68.1  10.4   2   6   2.1e-06     6e-05   20.9   0.1   394   450    68   122    62   123 0.90 -
80377at50557_30019_0:0008bb|STRG.11985.1:1377-2237|+   -            287 42371at50557         -            451     3e-19   68.1  10.4   3   6     1e-05   0.00029   18.7   0.1   393   451   107   163   104   163 0.90 -
80377at50557_30019_0:0008bb|STRG.11985.1:1377-2237|+   -            287 42371at50557         -            451     3e-19   68.1  10.4   4   6   5.5e-06   0.00016   19.6   0.2   391   449   145   201   130   203 0.86 -
80377at50557_30019_0:0008bb|STRG.11985.1:1377-2237|+   -            287 42371at50557         -            451     3e-19   68.1  10.4   5   6    0.0018     0.052   11.3   0.0   178   224   169   216   165   224 0.80 -
80377at50557_30019_0:0008bb|STRG.11985.1:1377-2237|+   -            287 42371at50557         -            451     3e-19   68.1  10.4   6   6     3e-05   0.00085   17.1   0.3   385   450   220   285   209   286 0.73 -
80377at50557_30019_0:0008bb|STRG.11985.2:1377-2237|+   -            287 42371at50557         -            451     3e-19   68.1  10.4   1   6   0.00031    0.0088   13.8   0.0   174   227     4    59     1    67 0.81 -
80377at50557_30019_0:0008bb|STRG.11985.2:1377-2237|+   -            287 42371at50557         -            451     3e-19   68.1  10.4   2   6   2.1e-06     6e-05   20.9   0.1   394   450    68   122    62   123 0.90 -
80377at50557_30019_0:0008bb|STRG.11985.2:1377-2237|+   -            287 42371at50557         -            451     3e-19   68.1  10.4   3   6     1e-05   0.00029   18.7   0.1   393   451   107   163   104   163 0.90 -
80377at50557_30019_0:0008bb|STRG.11985.2:1377-2237|+   -            287 42371at50557         -            451     3e-19   68.1  10.4   4   6   5.5e-06   0.00016   19.6   0.2   391   449   145   201   130   203 0.86 -
80377at50557_30019_0:0008bb|STRG.11985.2:1377-2237|+   -            287 42371at50557         -            451     3e-19   68.1  10.4   5   6    0.0018     0.052   11.3   0.0   178   224   169   216   165   224 0.80 -
80377at50557_30019_0:0008bb|STRG.11985.2:1377-2237|+   -            287 42371at50557         -            451     3e-19   68.1  10.4   6   6     3e-05   0.00085   17.1   0.3   385   450   220   285   209   286 0.73 -
80377at50557_30019_0:0008bb|STRG.11985.3:1033-1893|+   -            287 42371at50557         -            451     3e-19   68.1  10.4   1   6   0.00031    0.0088   13.8   0.0   174   227     4    59     1    67 0.81 -
80377at50557_30019_0:0008bb|STRG.11985.3:1033-1893|+   -            287 42371at50557         -            451     3e-19   68.1  10.4   2   6   2.1e-06     6e-05   20.9   0.1   394   450    68   122    62   123 0.90 -
80377at50557_30019_0:0008bb|STRG.11985.3:1033-1893|+   -            287 42371at50557         -            451     3e-19   68.1  10.4   3   6     1e-05   0.00029   18.7   0.1   393   451   107   163   104   163 0.90 -
80377at50557_30019_0:0008bb|STRG.11985.3:1033-1893|+   -            287 42371at50557         -            451     3e-19   68.1  10.4   4   6   5.5e-06   0.00016   19.6   0.2   391   449   145   201   130   203 0.86 -
80377at50557_30019_0:0008bb|STRG.11985.3:1033-1893|+   -            287 42371at50557         -            451     3e-19   68.1  10.4   5   6    0.0018     0.052   11.3   0.0   178   224   169   216   165   224 0.80 -
80377at50557_30019_0:0008bb|STRG.11985.3:1033-1893|+   -            287 42371at50557         -            451     3e-19   68.1  10.4   6   6     3e-05   0.00085   17.1   0.3   385   450   220   285   209   286 0.73 -
80377at50557_30019_0:0008bb|STRG.11985.4:1597-2457|+   -            287 42371at50557         -            451     3e-19   68.1  10.4   1   6   0.00031    0.0088   13.8   0.0   174   227     4    59     1    67 0.81 -
80377at50557_30019_0:0008bb|STRG.11985.4:1597-2457|+   -            287 42371at50557         -            451     3e-19   68.1  10.4   2   6   2.1e-06     6e-05   20.9   0.1   394   450    68   122    62   123 0.90 -
80377at50557_30019_0:0008bb|STRG.11985.4:1597-2457|+   -            287 42371at50557         -            451     3e-19   68.1  10.4   3   6     1e-05   0.00029   18.7   0.1   393   451   107   163   104   163 0.90 -
80377at50557_30019_0:0008bb|STRG.11985.4:1597-2457|+   -            287 42371at50557         -            451     3e-19   68.1  10.4   4   6   5.5e-06   0.00016   19.6   0.2   391   449   145   201   130   203 0.86 -
80377at50557_30019_0:0008bb|STRG.11985.4:1597-2457|+   -            287 42371at50557         -            451     3e-19   68.1  10.4   5   6    0.0018     0.052   11.3   0.0   178   224   169   216   165   224 0.80 -
80377at50557_30019_0:0008bb|STRG.11985.4:1597-2457|+   -            287 42371at50557         -            451     3e-19   68.1  10.4   6   6     3e-05   0.00085   17.1   0.3   385   450   220   285   209   286 0.73 -
80377at50557_30019_0:0008bb|STRG.11985.5:1377-2237|+   -            287 42371at50557         -            451     3e-19   68.1  10.4   1   6   0.00031    0.0088   13.8   0.0   174   227     4    59     1    67 0.81 -
80377at50557_30019_0:0008bb|STRG.11985.5:1377-2237|+   -            287 42371at50557         -            451     3e-19   68.1  10.4   2   6   2.1e-06     6e-05   20.9   0.1   394   450    68   122    62   123 0.90 -
80377at50557_30019_0:0008bb|STRG.11985.5:1377-2237|+   -            287 42371at50557         -            451     3e-19   68.1  10.4   3   6     1e-05   0.00029   18.7   0.1   393   451   107   163   104   163 0.90 -
80377at50557_30019_0:0008bb|STRG.11985.5:1377-2237|+   -            287 42371at50557         -            451     3e-19   68.1  10.4   4   6   5.5e-06   0.00016   19.6   0.2   391   449   145   201   130   203 0.86 -
80377at50557_30019_0:0008bb|STRG.11985.5:1377-2237|+   -            287 42371at50557         -            451     3e-19   68.1  10.4   5   6    0.0018     0.052   11.3   0.0   178   224   169   216   165   224 0.80 -
80377at50557_30019_0:0008bb|STRG.11985.5:1377-2237|+   -            287 42371at50557         -            451     3e-19   68.1  10.4   6   6     3e-05   0.00085   17.1   0.3   385   450   220   285   209   286 0.73 -
80377at50557_30019_0:0008bb|STRG.11985.8:921-1781|+    -            287 42371at50557         -            451     3e-19   68.1  10.4   1   6   0.00031    0.0088   13.8   0.0   174   227     4    59     1    67 0.81 -
80377at50557_30019_0:0008bb|STRG.11985.8:921-1781|+    -            287 42371at50557         -            451     3e-19   68.1  10.4   2   6   2.1e-06     6e-05   20.9   0.1   394   450    68   122    62   123 0.90 -
80377at50557_30019_0:0008bb|STRG.11985.8:921-1781|+    -            287 42371at50557         -            451     3e-19   68.1  10.4   3   6     1e-05   0.00029   18.7   0.1   393   451   107   163   104   163 0.90 -
80377at50557_30019_0:0008bb|STRG.11985.8:921-1781|+    -            287 42371at50557         -            451     3e-19   68.1  10.4   4   6   5.5e-06   0.00016   19.6   0.2   391   449   145   201   130   203 0.86 -
80377at50557_30019_0:0008bb|STRG.11985.8:921-1781|+    -            287 42371at50557         -            451     3e-19   68.1  10.4   5   6    0.0018     0.052   11.3   0.0   178   224   169   216   165   224 0.80 -
80377at50557_30019_0:0008bb|STRG.11985.8:921-1781|+    -            287 42371at50557         -            451     3e-19   68.1  10.4   6   6     3e-05   0.00085   17.1   0.3   385   450   220   285   209   286 0.73 -
33043at50557_454923_0:001231|STRG.5794.1:3409-4779|+   -            457 42371at50557         -            451   9.9e-19   66.4   6.1   1   5   5.5e-05    0.0016   16.3   0.0   191   293     8   115     1   125 0.80 -
33043at50557_454923_0:001231|STRG.5794.1:3409-4779|+   -            457 42371at50557         -            451   9.9e-19   66.4   6.1   2   5      0.31       8.9    3.9   0.0   337   413    87   161    84   166 0.84 -
33043at50557_454923_0:001231|STRG.5794.1:3409-4779|+   -            457 42371at50557         -            451   9.9e-19   66.4   6.1   3   5   1.3e-06   3.7e-05   21.6   0.1   395   450   194   248   169   249 0.81 -
33043at50557_454923_0:001231|STRG.5794.1:3409-4779|+   -            457 42371at50557         -            451   9.9e-19   66.4   6.1   4   5   1.9e-05   0.00054   17.8   0.7   386   449   348   412   261   414 0.81 -
33043at50557_454923_0:001231|STRG.5794.1:3409-4779|+   -            457 42371at50557         -            451   9.9e-19   66.4   6.1   5   5     0.029      0.82    7.3   0.0   179   214   421   456   417   457 0.89 -
33043at50557_454923_0:001231|STRG.5794.2:2369-3739|+   -            457 42371at50557         -            451   9.9e-19   66.4   6.1   1   5   5.5e-05    0.0016   16.3   0.0   191   293     8   115     1   125 0.80 -
33043at50557_454923_0:001231|STRG.5794.2:2369-3739|+   -            457 42371at50557         -            451   9.9e-19   66.4   6.1   2   5      0.31       8.9    3.9   0.0   337   413    87   161    84   166 0.84 -
33043at50557_454923_0:001231|STRG.5794.2:2369-3739|+   -            457 42371at50557         -            451   9.9e-19   66.4   6.1   3   5   1.3e-06   3.7e-05   21.6   0.1   395   450   194   248   169   249 0.81 -
33043at50557_454923_0:001231|STRG.5794.2:2369-3739|+   -            457 42371at50557         -            451   9.9e-19   66.4   6.1   4   5   1.9e-05   0.00054   17.8   0.7   386   449   348   412   261   414 0.81 -
33043at50557_454923_0:001231|STRG.5794.2:2369-3739|+   -            457 42371at50557         -            451   9.9e-19   66.4   6.1   5   5     0.029      0.82    7.3   0.0   179   214   421   456   417   457 0.89 -
14512at50557_56086_0:000590|STRG.6400.1:621-1088|+     -            156 42371at50557         -            451   2.2e-18   65.2   0.2   1   2   3.2e-09   9.1e-08   30.2   0.0   191   249     7    68     4    73 0.84 -
14512at50557_56086_0:000590|STRG.6400.1:621-1088|+     -            156 42371at50557         -            451   2.2e-18   65.2   0.2   2   2   1.9e-10   5.5e-09   34.2   0.2   359   449    67   155    63   156 0.89 -
14512at50557_56086_0:000590|STRG.6400.2:1384-1851|+    -            156 42371at50557         -            451   2.2e-18   65.2   0.2   1   2   3.2e-09   9.1e-08   30.2   0.0   191   249     7    68     4    73 0.84 -
14512at50557_56086_0:000590|STRG.6400.2:1384-1851|+    -            156 42371at50557         -            451   2.2e-18   65.2   0.2   2   2   1.9e-10   5.5e-09   34.2   0.2   359   449    67   155    63   156 0.89 -
14512at50557_56086_0:000590|STRG.6400.3:489-956|+      -            156 42371at50557         -            451   2.2e-18   65.2   0.2   1   2   3.2e-09   9.1e-08   30.2   0.0   191   249     7    68     4    73 0.84 -
14512at50557_56086_0:000590|STRG.6400.3:489-956|+      -            156 42371at50557         -            451   2.2e-18   65.2   0.2   2   2   1.9e-10   5.5e-09   34.2   0.2   359   449    67   155    63   156 0.89 -
40115at50557_411798_0:002bfa|STRG.739.1:627-1412|+     -            262 42371at50557         -            451   2.5e-18   65.0   3.0   1   4   0.00068     0.019   12.7   0.3   383   438    24    77     1    85 0.72 -
40115at50557_411798_0:002bfa|STRG.739.1:627-1412|+     -            262 42371at50557         -            451   2.5e-18   65.0   3.0   2   4   0.00028     0.008   13.9   0.0   196   246    72   127    72   128 0.85 -
40115at50557_411798_0:002bfa|STRG.739.1:627-1412|+     -            262 42371at50557         -            451   2.5e-18   65.0   3.0   3   4   1.9e-09   5.5e-08   30.9   0.0   392   450   117   178   116   179 0.87 -
40115at50557_411798_0:002bfa|STRG.739.1:627-1412|+     -            262 42371at50557         -            451   2.5e-18   65.0   3.0   4   4   0.00012    0.0033   15.2   0.0   182   247   192   258   181   262 0.65 -
80377at50557_568069_0:004eea|STRG.1411.1:60-914|+      -            285 42371at50557         -            451   3.2e-18   64.7   3.8   1   3   1.6e-07   4.5e-06   24.6   0.4   382   450    10    81     4    82 0.82 -
80377at50557_568069_0:004eea|STRG.1411.1:60-914|+      -            285 42371at50557         -            451   3.2e-18   64.7   3.8   2   3   0.00023    0.0064   14.2   0.0   191   249   100   160    93   166 0.79 -
80377at50557_568069_0:004eea|STRG.1411.1:60-914|+      -            285 42371at50557         -            451   3.2e-18   64.7   3.8   3   3   4.9e-06   0.00014   19.7   0.0   177   249   169   244   163   271 0.78 -
13625at50557_34720_0:001854|STRG.11388.1:116-2269|+    -            718 42371at50557         -            451   3.5e-18   64.5   3.3   1   7       5.7   1.6e+02   -0.3   0.0   193   248    59   116    57   155 0.57 -
13625at50557_34720_0:001854|STRG.11388.1:116-2269|+    -            718 42371at50557         -            451   3.5e-18   64.5   3.3   2   7     0.034      0.97    7.1   0.1   186   215   183   212   164   218 0.83 -
13625at50557_34720_0:001854|STRG.11388.1:116-2269|+    -            718 42371at50557         -            451   3.5e-18   64.5   3.3   3   7       3.7   1.1e+02    0.4   0.1   181   214   222   255   212   267 0.89 -
13625at50557_34720_0:001854|STRG.11388.1:116-2269|+    -            718 42371at50557         -            451   3.5e-18   64.5   3.3   4   7     0.031      0.88    7.2   0.0   257   293   343   379   323   397 0.80 -
13625at50557_34720_0:001854|STRG.11388.1:116-2269|+    -            718 42371at50557         -            451   3.5e-18   64.5   3.3   5   7   0.00039     0.011   13.5   0.1   204   280   411   492   397   506 0.61 -
13625at50557_34720_0:001854|STRG.11388.1:116-2269|+    -            718 42371at50557         -            451   3.5e-18   64.5   3.3   6   7   5.8e-08   1.7e-06   26.1   0.0   370   450   508   592   497   593 0.88 -
13625at50557_34720_0:001854|STRG.11388.1:116-2269|+    -            718 42371at50557         -            451   3.5e-18   64.5   3.3   7   7       2.3        66    1.0   0.0   228   257   672   699   658   710 0.60 -
57752at50557_69319_0:000ee5|STRG.10430.1:187-990|+     -            268 42371at50557         -            451   4.8e-18   64.1   4.6   1   3     2e-06   5.6e-05   21.0   0.5   357   450    10   100     3   101 0.87 -
57752at50557_69319_0:000ee5|STRG.10430.1:187-990|+     -            268 42371at50557         -            451   4.8e-18   64.1   4.6   2   3   9.7e-07   2.8e-05   22.0   0.1   378   449   114   187   104   188 0.87 -
57752at50557_69319_0:000ee5|STRG.10430.1:187-990|+     -            268 42371at50557         -            451   4.8e-18   64.1   4.6   3   3   4.6e-09   1.3e-07   29.7   0.0   387   450   167   230   156   231 0.87 -
57752at50557_69319_0:000ee5|STRG.10430.2:78-881|+      -            268 42371at50557         -            451   4.8e-18   64.1   4.6   1   3     2e-06   5.6e-05   21.0   0.5   357   450    10   100     3   101 0.87 -
57752at50557_69319_0:000ee5|STRG.10430.2:78-881|+      -            268 42371at50557         -            451   4.8e-18   64.1   4.6   2   3   9.7e-07   2.8e-05   22.0   0.1   378   449   114   187   104   188 0.87 -
57752at50557_69319_0:000ee5|STRG.10430.2:78-881|+      -            268 42371at50557         -            451   4.8e-18   64.1   4.6   3   3   4.6e-09   1.3e-07   29.7   0.0   387   450   167   230   156   231 0.87 -
57752at50557_103372_0:000c5a|STRG.11653.2:0-1298|+     -            433 42371at50557         -            451   5.4e-18   63.9   7.8   1   4   4.6e-06   0.00013   19.8   0.0   173   245   111   186   101   189 0.89 -
