#                                                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
31374at50557_103372_0:0017b9|STRG.7093.1:92-2047|+      -            652 31374at50557         -            569  2.2e-291  966.2  18.7   1   1  6.7e-291    2e-289  959.7  18.7     1   569     4   646     4   646 0.94 -
55830at50557_166361_0:002df3|STRG.1098.4:6957-7661|+    -            235 31374at50557         -            569   2.2e-08   31.8   1.3   2   3       4.7   1.4e+02   -0.5   0.0   341   367    86   112    78   117 0.85 -
55830at50557_166361_0:002df3|STRG.1098.4:6957-7661|+    -            235 31374at50557         -            569   2.2e-08   31.8   1.3   3   3     0.012      0.35    8.1   0.0   492   532   162   202   148   207 0.86 -
55830at50557_166361_0:002df3|STRG.1098.5:1205-1909|+    -            235 31374at50557         -            569   2.2e-08   31.8   1.3   1   3   1.5e-06   4.5e-05   20.9   0.5   407   461    11    69     4    80 0.80 -
55830at50557_166361_0:002df3|STRG.1098.5:1205-1909|+    -            235 31374at50557         -            569   2.2e-08   31.8   1.3   2   3       4.7   1.4e+02   -0.5   0.0   341   367    86   112    78   117 0.85 -
55830at50557_166361_0:002df3|STRG.1098.5:1205-1909|+    -            235 31374at50557         -            569   2.2e-08   31.8   1.3   3   3     0.012      0.35    8.1   0.0   492   532   162   202   148   207 0.86 -
90358at50557_108931_0:000131|STRG.628.1:641-1267|+      -            209 31374at50557         -            569   3.3e-08   31.3   1.2   1   2   9.5e-05    0.0028   15.0   0.1   487   534     8    57     2    85 0.86 -
90358at50557_108931_0:000131|STRG.628.1:641-1267|+      -            209 31374at50557         -            569   3.3e-08   31.3   1.2   2   2   9.4e-05    0.0028   15.0   0.1   495   537   164   206   156   209 0.86 -
66691at50557_456900_0:002b0f|STRG.1398.1:336-1436|+     -            367 31374at50557         -            569   3.6e-08   31.1   8.1   1   3     3e-07   8.9e-06   23.2   0.2   377   466    41   133    11   144 0.81 -
66691at50557_456900_0:002b0f|STRG.1398.1:336-1436|+     -            367 31374at50557         -            569   3.6e-08   31.1   8.1   2   3     0.064       1.9    5.6   0.1   432   460   145   173   136   178 0.85 -
66691at50557_456900_0:002b0f|STRG.1398.1:336-1436|+     -            367 31374at50557         -            569   3.6e-08   31.1   8.1   3   3     0.054       1.6    5.9   0.5   393   534   211   356   208   363 0.73 -
14512at50557_1218281_0:002752|STRG.13358.1:983-1363|+   -            127 31374at50557         -            569   4.7e-08   30.8   0.0   1   1   1.8e-09   5.3e-08   30.6   0.0   414   462    12    60     4   101 0.80 -
78072at50557_66420_0:0007fa|STRG.10648.1:211-963|+      -            251 31374at50557         -            569   5.4e-08   30.5   3.7   1   2     0.022      0.66    7.2   0.1   428   460     4    36     1    40 0.75 -
78072at50557_66420_0:0007fa|STRG.10648.1:211-963|+      -            251 31374at50557         -            569   5.4e-08   30.5   3.7   2   2   7.9e-06   0.00023   18.5   1.0   338   535    40   251    35   251 0.73 -
78072at50557_39758_0:003b38|STRG.7795.1:738-1277|+      -            180 31374at50557         -            569   7.9e-08   30.0   0.2   1   2   1.5e-07   4.6e-06   24.2   0.0   385   460    55   137    53   143 0.77 -
78072at50557_39758_0:003b38|STRG.7795.1:738-1277|+      -            180 31374at50557         -            569   7.9e-08   30.0   0.2   2   2      0.22       6.6    3.9   0.0   382   410   148   177   144   180 0.69 -
78072at50557_224129_0:002676|STRG.4509.1:299-1093|+     -            265 31374at50557         -            569   1.5e-07   29.0   4.8   1   3    0.0069       0.2    8.8   0.2   388   417     1    32     1    36 0.85 -
78072at50557_224129_0:002676|STRG.4509.1:299-1093|+     -            265 31374at50557         -            569   1.5e-07   29.0   4.8   2   3      0.33       9.7    3.3   0.0   391   418    61    90    53   111 0.81 -
78072at50557_224129_0:002676|STRG.4509.1:299-1093|+     -            265 31374at50557         -            569   1.5e-07   29.0   4.8   3   3   2.3e-05    0.0007   17.0   0.9   342   387   217   265   207   265 0.68 -
78072at50557_224129_0:002676|STRG.4509.2:299-1093|+     -            265 31374at50557         -            569   1.5e-07   29.0   4.8   1   3    0.0069       0.2    8.8   0.2   388   417     1    32     1    36 0.85 -
78072at50557_224129_0:002676|STRG.4509.2:299-1093|+     -            265 31374at50557         -            569   1.5e-07   29.0   4.8   2   3      0.33       9.7    3.3   0.0   391   418    61    90    53   111 0.81 -
78072at50557_224129_0:002676|STRG.4509.2:299-1093|+     -            265 31374at50557         -            569   1.5e-07   29.0   4.8   3   3   2.3e-05    0.0007   17.0   0.9   342   387   217   265   207   265 0.68 -
40115at50557_597456_0:00265e|STRG.2084.8:977-1828|+     -            284 31374at50557         -            569   1.7e-07   28.9   0.1   1   2   0.00087     0.026   11.8   0.0   488   534    70   119    50   138 0.83 -
40115at50557_597456_0:00265e|STRG.2084.8:977-1828|+     -            284 31374at50557         -            569   1.7e-07   28.9   0.1   2   2   0.00011    0.0033   14.8   0.0   428   531   170   283   167   284 0.77 -
57752at50557_680683_0:00261f|STRG.1347.1:4991-5866|+    -            292 31374at50557         -            569     2e-07   28.7   1.5   1   1   3.9e-08   1.1e-06   26.2   1.5   338   532    49   263    40   277 0.77 -
57752at50557_680683_0:00261f|STRG.1347.2:3870-4745|+    -            292 31374at50557         -            569     2e-07   28.7   1.5   1   1   3.9e-08   1.1e-06   26.2   1.5   338   532    49   263    40   277 0.77 -
77772at50557_1041015_0:0039a4|STRG.12727.2:353-829|+    -            159 31374at50557         -            569   2.6e-07   28.3   0.2   1   1     2e-08   5.9e-07   27.1   0.2   350   464    10   122     7   159 0.68 -
14512at50557_56086_0:000590|STRG.14292.1:4423-4809|+    -            129 31374at50557         -            569   3.3e-07   28.0   0.2   1   1   1.3e-08   3.9e-07   27.7   0.2   406   509     3   111     1   128 0.79 -
14512at50557_56086_0:000590|STRG.14292.2:4124-4510|+    -            129 31374at50557         -            569   3.3e-07   28.0   0.2   1   1   1.3e-08   3.9e-07   27.7   0.2   406   509     3   111     1   128 0.79 -
80377at50557_1049336_0:003ca8|STRG.1816.10:1277-2050|+  -            258 31374at50557         -            569   3.4e-07   27.9   1.6   1   2       2.8        84    0.2   0.0   345   378    39    74    14    80 0.76 -
80377at50557_1049336_0:003ca8|STRG.1816.10:1277-2050|+  -            258 31374at50557         -            569   3.4e-07   27.9   1.6   2   2   2.9e-08   8.7e-07   26.6   0.5   340   420   129   216   122   258 0.70 -
80377at50557_1049336_0:003ca8|STRG.1816.11:1217-1990|+  -            258 31374at50557         -            569   3.4e-07   27.9   1.6   1   2       2.8        84    0.2   0.0   345   378    39    74    14    80 0.76 -
80377at50557_1049336_0:003ca8|STRG.1816.11:1217-1990|+  -            258 31374at50557         -            569   3.4e-07   27.9   1.6   2   2   2.9e-08   8.7e-07   26.6   0.5   340   420   129   216   122   258 0.70 -
80377at50557_1049336_0:003ca8|STRG.1816.12:1229-2002|+  -            258 31374at50557         -            569   3.4e-07   27.9   1.6   1   2       2.8        84    0.2   0.0   345   378    39    74    14    80 0.76 -
80377at50557_1049336_0:003ca8|STRG.1816.12:1229-2002|+  -            258 31374at50557         -            569   3.4e-07   27.9   1.6   2   2   2.9e-08   8.7e-07   26.6   0.5   340   420   129   216   122   258 0.70 -
80377at50557_1049336_0:003ca8|STRG.1816.13:795-1568|+   -            258 31374at50557         -            569   3.4e-07   27.9   1.6   1   2       2.8        84    0.2   0.0   345   378    39    74    14    80 0.76 -
80377at50557_1049336_0:003ca8|STRG.1816.13:795-1568|+   -            258 31374at50557         -            569   3.4e-07   27.9   1.6   2   2   2.9e-08   8.7e-07   26.6   0.5   340   420   129   216   122   258 0.70 -
80377at50557_1049336_0:003ca8|STRG.1816.14:1216-1989|+  -            258 31374at50557         -            569   3.4e-07   27.9   1.6   1   2       2.8        84    0.2   0.0   345   378    39    74    14    80 0.76 -
80377at50557_1049336_0:003ca8|STRG.1816.14:1216-1989|+  -            258 31374at50557         -            569   3.4e-07   27.9   1.6   2   2   2.9e-08   8.7e-07   26.6   0.5   340   420   129   216   122   258 0.70 -
80377at50557_1049336_0:003ca8|STRG.1816.15:1256-2029|+  -            258 31374at50557         -            569   3.4e-07   27.9   1.6   1   2       2.8        84    0.2   0.0   345   378    39    74    14    80 0.76 -
80377at50557_1049336_0:003ca8|STRG.1816.15:1256-2029|+  -            258 31374at50557         -            569   3.4e-07   27.9   1.6   2   2   2.9e-08   8.7e-07   26.6   0.5   340   420   129   216   122   258 0.70 -
80377at50557_1049336_0:003ca8|STRG.1816.16:1165-1938|+  -            258 31374at50557         -            569   3.4e-07   27.9   1.6   1   2       2.8        84    0.2   0.0   345   378    39    74    14    80 0.76 -
80377at50557_1049336_0:003ca8|STRG.1816.16:1165-1938|+  -            258 31374at50557         -            569   3.4e-07   27.9   1.6   2   2   2.9e-08   8.7e-07   26.6   0.5   340   420   129   216   122   258 0.70 -
80377at50557_1049336_0:003ca8|STRG.1816.17:1442-2215|+  -            258 31374at50557         -            569   3.4e-07   27.9   1.6   1   2       2.8        84    0.2   0.0   345   378    39    74    14    80 0.76 -
80377at50557_1049336_0:003ca8|STRG.1816.17:1442-2215|+  -            258 31374at50557         -            569   3.4e-07   27.9   1.6   2   2   2.9e-08   8.7e-07   26.6   0.5   340   420   129   216   122   258 0.70 -
80377at50557_1049336_0:003ca8|STRG.1816.2:1232-2005|+   -            258 31374at50557         -            569   3.4e-07   27.9   1.6   1   2       2.8        84    0.2   0.0   345   378    39    74    14    80 0.76 -
80377at50557_1049336_0:003ca8|STRG.1816.2:1232-2005|+   -            258 31374at50557         -            569   3.4e-07   27.9   1.6   2   2   2.9e-08   8.7e-07   26.6   0.5   340   420   129   216   122   258 0.70 -
80377at50557_1049336_0:003ca8|STRG.1816.3:1172-1945|+   -            258 31374at50557         -            569   3.4e-07   27.9   1.6   1   2       2.8        84    0.2   0.0   345   378    39    74    14    80 0.76 -
80377at50557_1049336_0:003ca8|STRG.1816.3:1172-1945|+   -            258 31374at50557         -            569   3.4e-07   27.9   1.6   2   2   2.9e-08   8.7e-07   26.6   0.5   340   420   129   216   122   258 0.70 -
80377at50557_1049336_0:003ca8|STRG.1816.4:1193-1966|+   -            258 31374at50557         -            569   3.4e-07   27.9   1.6   1   2       2.8        84    0.2   0.0   345   378    39    74    14    80 0.76 -
80377at50557_1049336_0:003ca8|STRG.1816.4:1193-1966|+   -            258 31374at50557         -            569   3.4e-07   27.9   1.6   2   2   2.9e-08   8.7e-07   26.6   0.5   340   420   129   216   122   258 0.70 -
80377at50557_1049336_0:003ca8|STRG.1816.5:1256-2029|+   -            258 31374at50557         -            569   3.4e-07   27.9   1.6   1   2       2.8        84    0.2   0.0   345   378    39    74    14    80 0.76 -
80377at50557_1049336_0:003ca8|STRG.1816.5:1256-2029|+   -            258 31374at50557         -            569   3.4e-07   27.9   1.6   2   2   2.9e-08   8.7e-07   26.6   0.5   340   420   129   216   122   258 0.70 -
80377at50557_1049336_0:003ca8|STRG.1816.6:1280-2053|+   -            258 31374at50557         -            569   3.4e-07   27.9   1.6   1   2       2.8        84    0.2   0.0   345   378    39    74    14    80 0.76 -
80377at50557_1049336_0:003ca8|STRG.1816.6:1280-2053|+   -            258 31374at50557         -            569   3.4e-07   27.9   1.6   2   2   2.9e-08   8.7e-07   26.6   0.5   340   420   129   216   122   258 0.70 -
80377at50557_1049336_0:003ca8|STRG.1816.7:1196-1969|+   -            258 31374at50557         -            569   3.4e-07   27.9   1.6   1   2       2.8        84    0.2   0.0   345   378    39    74    14    80 0.76 -
80377at50557_1049336_0:003ca8|STRG.1816.7:1196-1969|+   -            258 31374at50557         -            569   3.4e-07   27.9   1.6   2   2   2.9e-08   8.7e-07   26.6   0.5   340   420   129   216   122   258 0.70 -
80377at50557_1049336_0:003ca8|STRG.1816.8:1253-2026|+   -            258 31374at50557         -            569   3.4e-07   27.9   1.6   1   2       2.8        84    0.2   0.0   345   378    39    74    14    80 0.76 -
80377at50557_1049336_0:003ca8|STRG.1816.8:1253-2026|+   -            258 31374at50557         -            569   3.4e-07   27.9   1.6   2   2   2.9e-08   8.7e-07   26.6   0.5   340   420   129   216   122   258 0.70 -
80377at50557_1049336_0:003ca8|STRG.1816.9:1334-2107|+   -            258 31374at50557         -            569   3.4e-07   27.9   1.6   1   2       2.8        84    0.2   0.0   345   378    39    74    14    80 0.76 -
80377at50557_1049336_0:003ca8|STRG.1816.9:1334-2107|+   -            258 31374at50557         -            569   3.4e-07   27.9   1.6   2   2   2.9e-08   8.7e-07   26.6   0.5   340   420   129   216   122   258 0.70 -
22030at50557_77166_0:00007a|STRG.2805.1:441-926|+       -            162 31374at50557         -            569   6.2e-07   27.1   0.7   1   2   2.9e-05   0.00087   16.7   0.3   497   533    82   120     2   127 0.67 -
22030at50557_77166_0:00007a|STRG.2805.1:441-926|+       -            162 31374at50557         -            569   6.2e-07   27.1   0.7   2   2    0.0044      0.13    9.5   0.0   336   374   123   161   120   162 0.91 -
78072at50557_79782_0:000650|STRG.16090.7:728-1375|+     -            216 31374at50557         -            569   7.9e-07   26.7   0.2   1   1   4.8e-08   1.4e-06   25.9   0.2   345   490     1   148     1   183 0.85 -
22706at50557_39758_0:0039b4|STRG.9648.1:183-2939|+      -            919 31374at50557         -            569   9.3e-07   26.5   0.1   1   3      0.46        14    2.8   0.0   491   533    83   124    18   130 0.85 -
22706at50557_39758_0:0039b4|STRG.9648.1:183-2939|+      -            919 31374at50557         -            569   9.3e-07   26.5   0.1   2   3     7e-07   2.1e-05   22.0   0.0   325   386   114   175   110   194 0.81 -
22706at50557_39758_0:0039b4|STRG.9648.1:183-2939|+      -            919 31374at50557         -            569   9.3e-07   26.5   0.1   3   3       9.5   2.8e+02   -1.5   0.0   505   538   232   265   223   280 0.82 -
23620at50557_34720_0:0012cc|STRG.5639.1:52-2658|+       -            869 31374at50557         -            569   1.7e-06   25.6  12.4   1   3    0.0016     0.048   10.9   0.0   425   466   526   567   521   606 0.79 -
23620at50557_34720_0:0012cc|STRG.5639.1:52-2658|+       -            869 31374at50557         -            569   1.7e-06   25.6  12.4   2   3   8.4e-05    0.0025   15.2   0.0   386   467   654   737   644   812 0.78 -
23620at50557_34720_0:0012cc|STRG.5639.1:52-2658|+       -            869 31374at50557         -            569   1.7e-06   25.6  12.4   3   3       3.6   1.1e+02   -0.1   0.0   437   458   847   868   785   869 0.78 -
57752at50557_319348_0:00350b|STRG.9531.2:405-1064|+     -            220 31374at50557         -            569   1.8e-06   25.5   0.1   1   2   3.8e-07   1.1e-05   22.9   0.2   387   474     6   102     3   119 0.76 -
57752at50557_319348_0:00350b|STRG.9531.2:405-1064|+     -            220 31374at50557         -            569   1.8e-06   25.5   0.1   2   2       1.6        49    1.0   0.0   341   373    95   127    92   132 0.88 -
55830at50557_116153_0:002bcb|STRG.4871.1:172-1182|+     -            337 31374at50557         -            569   2.1e-06   25.3   0.9   1   2   4.8e-06   0.00014   19.2   0.1   335   376   147   188   128   190 0.84 -
55830at50557_116153_0:002bcb|STRG.4871.1:172-1182|+     -            337 31374at50557         -            569   2.1e-06   25.3   0.9   2   2      0.16       4.8    4.3   0.0   488   534   237   282   200   289 0.83 -
69548at50557_7375_0:00230f|STRG.9531.1:425-1069|+       -            215 31374at50557         -            569   3.2e-06   24.7   0.2   1   1   4.4e-07   1.3e-05   22.7   0.2   387   475     1    98     1   131 0.75 -
37475at50557_29031_0:002211|STRG.9531.3:673-1098|+      -            142 31374at50557         -            569   3.7e-06   24.5   0.1   1   2   8.1e-07   2.4e-05   21.8   0.2   388   475     1    97     1   116 0.75 -
37475at50557_29031_0:002211|STRG.9531.3:673-1098|+      -            142 31374at50557         -            569   3.7e-06   24.5   0.1   2   2      0.89        27    1.9   0.0   341   373    89   121    87   130 0.88 -
76755at50557_7224_0:001e1c|STRG.15892.3:186-884|+       -            233 31374at50557         -            569   4.4e-06   24.3   1.4   1   2   1.5e-06   4.5e-05   20.9   0.2   397   465    25   100    11   107 0.78 -
76755at50557_7224_0:001e1c|STRG.15892.3:186-884|+       -            233 31374at50557         -            569   4.4e-06   24.3   1.4   2   2         1        30    1.7   0.1   392   417   110   134    99   143 0.71 -
76755at50557_7224_0:001e1c|STRG.15892.4:186-884|+       -            233 31374at50557         -            569   4.4e-06   24.3   1.4   1   2   1.5e-06   4.5e-05   20.9   0.2   397   465    25   100    11   107 0.78 -
76755at50557_7224_0:001e1c|STRG.15892.4:186-884|+       -            233 31374at50557         -            569   4.4e-06   24.3   1.4   2   2         1        30    1.7   0.1   392   417   110   134    99   143 0.71 -
76755at50557_7224_0:001e1c|STRG.15892.5:356-1054|+      -            233 31374at50557         -            569   4.4e-06   24.3   1.4   1   2   1.5e-06   4.5e-05   20.9   0.2   397   465    25   100    11   107 0.78 -
76755at50557_7224_0:001e1c|STRG.15892.5:356-1054|+      -            233 31374at50557         -            569   4.4e-06   24.3   1.4   2   2         1        30    1.7   0.1   392   417   110   134    99   143 0.71 -
76755at50557_7224_0:001e1c|STRG.15892.7:186-884|+       -            233 31374at50557         -            569   4.4e-06   24.3   1.4   1   2   1.5e-06   4.5e-05   20.9   0.2   397   465    25   100    11   107 0.78 -
76755at50557_7224_0:001e1c|STRG.15892.7:186-884|+       -            233 31374at50557         -            569   4.4e-06   24.3   1.4   2   2         1        30    1.7   0.1   392   417   110   134    99   143 0.71 -
80377at50557_378494_0:00121e|STRG.871.1:1846-2397|+     -            184 31374at50557         -            569   4.7e-06   24.1   0.3   1   1   1.7e-06     5e-05   20.8   0.3   335   459    61   183    53   184 0.73 -
56752at50557_144034_0:000a3e|STRG.14749.2:579-2510|+    -            644 31374at50557         -            569   5.7e-06   23.9   1.7   1   1   1.9e-07   5.7e-06   23.9   1.7   344   443   228   328   218   384 0.89 -
56752at50557_144034_0:000a3e|STRG.14749.1:579-2606|+    -            676 31374at50557         -            569   6.4e-06   23.7   1.7   1   1   2.1e-07   6.4e-06   23.7   1.7   344   443   228   328   218   383 0.90 -
43553at50557_7070_0:0013d7|STRG.15860.1:1425-2219|+     -            265 31374at50557         -            569   7.6e-06   23.5   0.0   1   1   4.1e-07   1.2e-05   22.8   0.0   385   459   147   225   135   230 0.90 -
43553at50557_7070_0:0013d7|STRG.15860.2:1410-2204|+     -            265 31374at50557         -            569   7.6e-06   23.5   0.0   1   1   4.1e-07   1.2e-05   22.8   0.0   385   459   147   225   135   230 0.90 -
43553at50557_7070_0:0013d7|STRG.15860.3:1356-2150|+     -            265 31374at50557         -            569   7.6e-06   23.5   0.0   1   1   4.1e-07   1.2e-05   22.8   0.0   385   459   147   225   135   230 0.90 -
43553at50557_7070_0:0013d7|STRG.15860.4:1309-2103|+     -            265 31374at50557         -            569   7.6e-06   23.5   0.0   1   1   4.1e-07   1.2e-05   22.8   0.0   385   459   147   225   135   230 0.90 -
14512at50557_1629725_0:001392|STRG.871.1:1544-1981|+    -            146 31374at50557         -            569   3.8e-05   21.1   0.0   1   3       4.1   1.2e+02   -0.3   0.0   505   539     8    41     2    51 0.62 -
14512at50557_1629725_0:001392|STRG.871.1:1544-1981|+    -            146 31374at50557         -            569   3.8e-05   21.1   0.0   2   3      0.38        11    3.1   0.0   504   534    55    85    20    94 0.74 -
14512at50557_1629725_0:001392|STRG.871.1:1544-1981|+    -            146 31374at50557         -            569   3.8e-05   21.1   0.0   3   3   7.8e-05    0.0023   15.2   0.0   349   389   101   141    88   144 0.91 -
25500at50557_7237_0:0037c1|STRG.7760.1:462-1817|+       -            452 31374at50557         -            569   3.9e-05   21.1   0.8   1   2   3.6e-05    0.0011   16.4   0.4   424   528    17   136     9   145 0.78 -
25500at50557_7237_0:0037c1|STRG.7760.1:462-1817|+       -            452 31374at50557         -            569   3.9e-05   21.1   0.8   2   2      0.48        14    2.8   0.0   392   458   308   382   257   397 0.74 -
90358at50557_1049336_0:001923|STRG.8196.1:8371-9066|+   -            232 31374at50557         -            569   5.5e-05   20.6   0.0   1   2    0.0023     0.069   10.4   0.0   407   466     3    68     1    84 0.81 -
90358at50557_1049336_0:001923|STRG.8196.1:8371-9066|+   -            232 31374at50557         -            569   5.5e-05   20.6   0.0   2   2     0.009      0.27    8.4   0.0   449   536   136   230   129   232 0.78 -
90358at50557_1049336_0:001923|STRG.8196.2:11477-12172|+ -            232 31374at50557         -            569   5.5e-05   20.6   0.0   1   2    0.0023     0.069   10.4   0.0   407   466     3    68     1    84 0.81 -
90358at50557_1049336_0:001923|STRG.8196.2:11477-12172|+ -            232 31374at50557         -            569   5.5e-05   20.6   0.0   2   2     0.009      0.27    8.4   0.0   449   536   136   230   129   232 0.78 -
90358at50557_1049336_0:001923|STRG.8196.3:11376-12071|+ -            232 31374at50557         -            569   5.5e-05   20.6   0.0   1   2    0.0023     0.069   10.4   0.0   407   466     3    68     1    84 0.81 -
90358at50557_1049336_0:001923|STRG.8196.3:11376-12071|+ -            232 31374at50557         -            569   5.5e-05   20.6   0.0   2   2     0.009      0.27    8.4   0.0   449   536   136   230   129   232 0.78 -
90358at50557_1049336_0:001923|STRG.8196.4:11819-12514|+ -            232 31374at50557         -            569   5.5e-05   20.6   0.0   1   2    0.0023     0.069   10.4   0.0   407   466     3    68     1    84 0.81 -
90358at50557_1049336_0:001923|STRG.8196.4:11819-12514|+ -            232 31374at50557         -            569   5.5e-05   20.6   0.0   2   2     0.009      0.27    8.4   0.0   449   536   136   230   129   232 0.78 -
90358at50557_1049336_0:001923|STRG.8196.5:11797-12492|+ -            232 31374at50557         -            569   5.5e-05   20.6   0.0   1   2    0.0023     0.069   10.4   0.0   407   466     3    68     1    84 0.81 -
90358at50557_1049336_0:001923|STRG.8196.5:11797-12492|+ -            232 31374at50557         -            569   5.5e-05   20.6   0.0   2   2     0.009      0.27    8.4   0.0   449   536   136   230   129   232 0.78 -
90358at50557_1049336_0:001923|STRG.8196.6:11783-12478|+ -            232 31374at50557         -            569   5.5e-05   20.6   0.0   1   2    0.0023     0.069   10.4   0.0   407   466     3    68     1    84 0.81 -
90358at50557_1049336_0:001923|STRG.8196.6:11783-12478|+ -            232 31374at50557         -            569   5.5e-05   20.6   0.0   2   2     0.009      0.27    8.4   0.0   449   536   136   230   129   232 0.78 -
90358at50557_1049336_0:001923|STRG.8196.7:11900-12595|+ -            232 31374at50557         -            569   5.5e-05   20.6   0.0   1   2    0.0023     0.069   10.4   0.0   407   466     3    68     1    84 0.81 -
90358at50557_1049336_0:001923|STRG.8196.7:11900-12595|+ -            232 31374at50557         -            569   5.5e-05   20.6   0.0   2   2     0.009      0.27    8.4   0.0   449   536   136   230   129   232 0.78 -
90358at50557_1049336_0:001923|STRG.8196.8:11525-12220|+ -            232 31374at50557         -            569   5.5e-05   20.6   0.0   1   2    0.0023     0.069   10.4   0.0   407   466     3    68     1    84 0.81 -
90358at50557_1049336_0:001923|STRG.8196.8:11525-12220|+ -            232 31374at50557         -            569   5.5e-05   20.6   0.0   2   2     0.009      0.27    8.4   0.0   449   536   136   230   129   232 0.78 -
90358at50557_1049336_0:001923|STRG.8196.9:10947-11642|+ -            232 31374at50557         -            569   5.5e-05   20.6   0.0   1   2    0.0023     0.069   10.4   0.0   407   466     3    68     1    84 0.81 -
90358at50557_1049336_0:001923|STRG.8196.9:10947-11642|+ -            232 31374at50557         -            569   5.5e-05   20.6   0.0   2   2     0.009      0.27    8.4   0.0   449   536   136   230   129   232 0.78 -
76755at50557_1218281_0:0009b7|STRG.11925.1:697-855|+    -             53 31374at50557         -            569   5.7e-05   20.6   0.0   1   1   2.2e-06   6.4e-05   20.4   0.0   353   400     2    50     1    52 0.73 -
78072at50557_39758_0:003b38|STRG.3767.1:348-1178|+      -            277 31374at50557         -            569     6e-05   20.5   0.0   1   2     0.034         1    6.5   0.0   502   537    44    81    23   104 0.62 -
78072at50557_39758_0:003b38|STRG.3767.1:348-1178|+      -            277 31374at50557         -            569     6e-05   20.5   0.0   2   2     0.001     0.031   11.5   0.0   342   374   179   212   167   217 0.89 -
78072at50557_39758_0:003b38|STRG.3767.3:322-1152|+      -            277 31374at50557         -            569     6e-05   20.5   0.0   1   2     0.034         1    6.5   0.0   502   537    44    81    23   104 0.62 -
78072at50557_39758_0:003b38|STRG.3767.3:322-1152|+      -            277 31374at50557         -            569     6e-05   20.5   0.0   2   2     0.001     0.031   11.5   0.0   342   374   179   212   167   217 0.89 -
86043at50557_520822_0:0026e8|STRG.15759.1:180-1478|+    -            433 31374at50557         -            569   9.4e-05   19.9   0.0   1   2   3.1e-05   0.00091   16.6   0.0   395   465   183   253   168   260 0.74 -
86043at50557_520822_0:0026e8|STRG.15759.1:180-1478|+    -            433 31374at50557         -            569   9.4e-05   19.9   0.0   2   2       4.1   1.2e+02   -0.3   0.0   489   523   302   337   291   348 0.81 -
80377at50557_132113_0:002e63|STRG.5121.1:3532-4110|+    -            193 31374at50557         -            569   0.00026   18.4   0.1   1   2    0.0057      0.17    9.1   0.0   408   531     5   142     1   155 0.65 -
80377at50557_132113_0:002e63|STRG.5121.1:3532-4110|+    -            193 31374at50557         -            569   0.00026   18.4   0.1   2   2     0.098       2.9    5.0   0.0   429   459   161   191   155   193 0.89 -
80377at50557_132113_0:002e63|STRG.5121.2:3574-4152|+    -            193 31374at50557         -            569   0.00026   18.4   0.1   1   2    0.0057      0.17    9.1   0.0   408   531     5   142     1   155 0.65 -
80377at50557_132113_0:002e63|STRG.5121.2:3574-4152|+    -            193 31374at50557         -            569   0.00026   18.4   0.1   2   2     0.098       2.9    5.0   0.0   429   459   161   191   155   193 0.89 -
119132at50557_456900_0:001fe4|STRG.11573.1:253-1245|+   -            331 31374at50557         -            569   0.00032   18.1   0.0   1   3       4.7   1.4e+02   -0.5   0.0   504   536    11    43     5    69 0.82 -
119132at50557_456900_0:001fe4|STRG.11573.1:253-1245|+   -            331 31374at50557         -            569   0.00032   18.1   0.0   2   3       1.9        55    0.8   0.0   502   537   118   153   100   161 0.71 -
119132at50557_456900_0:001fe4|STRG.11573.1:253-1245|+   -            331 31374at50557         -            569   0.00032   18.1   0.0   3   3   0.00013    0.0039   14.5   0.1   340   377   155   190   130   203 0.66 -
80377at50557_7004_0:003abf|STRG.10707.1:643-1383|+      -            247 31374at50557         -            569   0.00035   18.0   0.1   1   3     0.023       0.7    7.1   0.1   355   386     7    38     1   119 0.56 -
80377at50557_7004_0:003abf|STRG.10707.1:643-1383|+      -            247 31374at50557         -            569   0.00035   18.0   0.1   2   3       1.6        48    1.0   0.0   505   533   131   159   104   170 0.66 -
80377at50557_7004_0:003abf|STRG.10707.1:643-1383|+      -            247 31374at50557         -            569   0.00035   18.0   0.1   3   3     0.012      0.34    8.1   0.0   392   477   133   230   126   236 0.66 -
80377at50557_7004_0:003abf|STRG.10707.3:1237-1977|+     -            247 31374at50557         -            569   0.00035   18.0   0.1   1   3     0.023       0.7    7.1   0.1   355   386     7    38     1   119 0.56 -
80377at50557_7004_0:003abf|STRG.10707.3:1237-1977|+     -            247 31374at50557         -            569   0.00035   18.0   0.1   2   3       1.6        48    1.0   0.0   505   533   131   159   104   170 0.66 -
80377at50557_7004_0:003abf|STRG.10707.3:1237-1977|+     -            247 31374at50557         -            569   0.00035   18.0   0.1   3   3     0.012      0.34    8.1   0.0   392   477   133   230   126   236 0.66 -
37700at50557_1629725_0:002171|STRG.7515.1:415-1071|+    -            219 31374at50557         -            569   0.00038   17.8   0.0   1   1     2e-05   0.00059   17.2   0.0   343   385    26    69     6   148 0.75 -
78072at50557_37001_0:000457|STRG.6861.1:703-1293|+      -            197 31374at50557         -            569    0.0007   17.0   0.0   1   1   3.1e-05   0.00092   16.6   0.0   430   537     1   127     1   170 0.85 -
