#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
23620at50557_34720_0:0012cc|STRG.5639.1:52-2658|+      -            869 23620at50557         -            502    5e-245  812.9  10.2   1   1    3e-245  1.4e-243  808.2  10.2     1   501   245   852   245   853 0.90 -
80377at50557_108931_0:002353|STRG.9836.2:1851-2471|+   -            207 23620at50557         -            502    0.0016   16.3   0.0   2   2    0.0041      0.19    9.5   0.0   236   268    80   113    67   123 0.84 -
80377at50557_108931_0:002353|STRG.9836.3:2372-2992|+   -            207 23620at50557         -            502    0.0016   16.3   0.0   1   2      0.11       5.1    4.7   0.0   253   270    51    68    22    79 0.75 -
80377at50557_108931_0:002353|STRG.9836.3:2372-2992|+   -            207 23620at50557         -            502    0.0016   16.3   0.0   2   2    0.0041      0.19    9.5   0.0   236   268    80   113    67   123 0.84 -
69548at50557_7375_0:00230f|STRG.9531.1:425-1069|+      -            215 23620at50557         -            502    0.0016   16.3   1.0   1   2    0.0028      0.13   10.0   0.1   252   282    16    46     1    61 0.85 -
69548at50557_7375_0:00230f|STRG.9531.1:425-1069|+      -            215 23620at50557         -            502    0.0016   16.3   1.0   2   2     0.074       3.4    5.3   0.2   255   308    69   127    52   136 0.74 -
43553at50557_7070_0:0013d7|STRG.15860.1:1425-2219|+    -            265 23620at50557         -            502    0.0019   16.1   0.0   1   1   6.8e-05    0.0031   15.3   0.0   248   293   163   212   145   224 0.70 -
43553at50557_7070_0:0013d7|STRG.15860.2:1410-2204|+    -            265 23620at50557         -            502    0.0019   16.1   0.0   1   1   6.8e-05    0.0031   15.3   0.0   248   293   163   212   145   224 0.70 -
43553at50557_7070_0:0013d7|STRG.15860.3:1356-2150|+    -            265 23620at50557         -            502    0.0019   16.1   0.0   1   1   6.8e-05    0.0031   15.3   0.0   248   293   163   212   145   224 0.70 -
43553at50557_7070_0:0013d7|STRG.15860.4:1309-2103|+    -            265 23620at50557         -            502    0.0019   16.1   0.0   1   1   6.8e-05    0.0031   15.3   0.0   248   293   163   212   145   224 0.70 -
71739at50557_66420_0:0008cd|STRG.15094.1:772-1353|+    -            194 23620at50557         -            502    0.0023   15.7   0.0   1   2     0.008      0.37    8.5   0.0   248   298    12    68     1    79 0.73 -
71739at50557_66420_0:0008cd|STRG.15094.1:772-1353|+    -            194 23620at50557         -            502    0.0023   15.7   0.0   2   2     0.087         4    5.1   0.0   230   271   120   163   102   169 0.76 -
78072at50557_39758_0:003b38|STRG.3767.1:348-1178|+     -            277 23620at50557         -            502    0.0027   15.5   1.0   1   2      0.31        14    3.3   0.3   252   326    60   142    41   147 0.69 -
78072at50557_39758_0:003b38|STRG.3767.1:348-1178|+     -            277 23620at50557         -            502    0.0027   15.5   1.0   2   2    0.0017      0.08   10.7   0.0   259   328   158   237   146   240 0.70 -
78072at50557_39758_0:003b38|STRG.3767.3:322-1152|+     -            277 23620at50557         -            502    0.0027   15.5   1.0   1   2      0.31        14    3.3   0.3   252   326    60   142    41   147 0.69 -
78072at50557_39758_0:003b38|STRG.3767.3:322-1152|+     -            277 23620at50557         -            502    0.0027   15.5   1.0   2   2    0.0017      0.08   10.7   0.0   259   328   158   237   146   240 0.70 -
80377at50557_34740_0:001fa0|STRG.16082.1:128-676|+     -            183 23620at50557         -            502     0.003   15.4   0.7   1   3       4.4     2e+02   -0.6   0.0   255   277    25    47    18    76 0.69 -
80377at50557_34740_0:001fa0|STRG.16082.1:128-676|+     -            183 23620at50557         -            502     0.003   15.4   0.7   2   3       1.8        83    0.7   0.0   248   273    67    92    51    95 0.75 -
80377at50557_34740_0:001fa0|STRG.16082.1:128-676|+     -            183 23620at50557         -            502     0.003   15.4   0.7   3   3   0.00066      0.03   12.1   0.1   236   289   112   172   102   183 0.72 -
78072at50557_37001_0:000457|STRG.6861.1:703-1293|+     -            197 23620at50557         -            502    0.0031   15.3   0.0   1   1   0.00098     0.045   11.5   0.0   278   400    46   158     1   165 0.60 -
14512at50557_197043_0:0050fb|STRG.8740.2:403-696|+     -             98 23620at50557         -            502    0.0033   15.3   0.0   1   1   8.4e-05    0.0039   15.0   0.0   386   461     3    79     1    93 0.57 -
80377at50557_7004_0:003abf|STRG.10707.1:643-1383|+     -            247 23620at50557         -            502    0.0035   15.2   0.1   1   2     0.063       2.9    5.5   0.0   225   225    79    79     4   165 0.45 -
80377at50557_7004_0:003abf|STRG.10707.1:643-1383|+     -            247 23620at50557         -            502    0.0035   15.2   0.1   2   2      0.17       7.7    4.1   0.0   237   278   180   222   163   243 0.77 -
80377at50557_7004_0:003abf|STRG.10707.3:1237-1977|+    -            247 23620at50557         -            502    0.0035   15.2   0.1   1   2     0.063       2.9    5.5   0.0   225   225    79    79     4   165 0.45 -
80377at50557_7004_0:003abf|STRG.10707.3:1237-1977|+    -            247 23620at50557         -            502    0.0035   15.2   0.1   2   2      0.17       7.7    4.1   0.0   237   278   180   222   163   243 0.77 -
78072at50557_66420_0:0007fa|STRG.10648.1:211-963|+     -            251 23620at50557         -            502    0.0046   14.8   0.0   1   4     0.029       1.3    6.7   0.0   353   438    24   112     4   118 0.71 -
78072at50557_66420_0:0007fa|STRG.10648.1:211-963|+     -            251 23620at50557         -            502    0.0046   14.8   0.0   2   4     0.035       1.6    6.4   0.0   245   296    98   161    82   173 0.66 -
78072at50557_66420_0:0007fa|STRG.10648.1:211-963|+     -            251 23620at50557         -            502    0.0046   14.8   0.0   3   4      0.45        21    2.7   0.0   378   463   141   224   130   236 0.69 -
78072at50557_66420_0:0007fa|STRG.10648.1:211-963|+     -            251 23620at50557         -            502    0.0046   14.8   0.0   4   4       3.2   1.5e+02   -0.1   0.0   237   269   218   249   205   251 0.84 -
55830at50557_116153_0:002bcb|STRG.4871.1:172-1182|+    -            337 23620at50557         -            502    0.0053   14.6   0.1   1   1   0.00018    0.0082   13.9   0.1   237   277   155   196   142   230 0.77 -
80377at50557_166361_0:002fc1|STRG.872.1:2699-3577|+    -            293 23620at50557         -            502    0.0054   14.6   0.1   1   3         3   1.4e+02   -0.0   0.0   240   273     6    39     3    80 0.75 -
80377at50557_166361_0:002fc1|STRG.872.1:2699-3577|+    -            293 23620at50557         -            502    0.0054   14.6   0.1   2   3    0.0058      0.27    9.0   0.0   236   277   136   178   124   209 0.85 -
80377at50557_166361_0:002fc1|STRG.872.1:2699-3577|+    -            293 23620at50557         -            502    0.0054   14.6   0.1   3   3       4.9   2.3e+02   -0.7   0.0   244   269   268   293   259   293 0.83 -
37475at50557_411798_0:00107d|STRG.3237.1:57-845|+      -            263 23620at50557         -            502    0.0082   14.0   0.2   1   3       0.2       9.3    3.9   0.0   238   281    11    54     8    95 0.90 -
37475at50557_411798_0:00107d|STRG.3237.1:57-845|+      -            263 23620at50557         -            502    0.0082   14.0   0.2   2   3       4.5   2.1e+02   -0.6   0.0   250   271   119   140   103   167 0.74 -
37475at50557_411798_0:00107d|STRG.3237.1:57-845|+      -            263 23620at50557         -            502    0.0082   14.0   0.2   3   3     0.027       1.2    6.8   0.0   237   286   187   242   175   259 0.69 -
80377at50557_39758_0:001a6c|STRG.872.2:2813-3583|+     -            257 23620at50557         -            502    0.0097   13.7   0.0   1   3    0.0041      0.19    9.5   0.0   236   277   100   142    88   181 0.83 -
80377at50557_39758_0:001a6c|STRG.872.2:2813-3583|+     -            257 23620at50557         -            502    0.0097   13.7   0.0   2   3       9.5   4.3e+02   -1.6   0.0   248   272   195   219   182   233 0.79 -
80377at50557_39758_0:001a6c|STRG.872.2:2813-3583|+     -            257 23620at50557         -            502    0.0097   13.7   0.0   3   3       4.5   2.1e+02   -0.6   0.0   245   269   233   257   225   257 0.83 -
80377at50557_39758_0:001a6c|STRG.872.3:2808-3578|+     -            257 23620at50557         -            502    0.0097   13.7   0.0   1   3    0.0041      0.19    9.5   0.0   236   277   100   142    88   181 0.83 -
80377at50557_39758_0:001a6c|STRG.872.3:2808-3578|+     -            257 23620at50557         -            502    0.0097   13.7   0.0   2   3       9.5   4.3e+02   -1.6   0.0   248   272   195   219   182   233 0.79 -
80377at50557_39758_0:001a6c|STRG.872.3:2808-3578|+     -            257 23620at50557         -            502    0.0097   13.7   0.0   3   3       4.5   2.1e+02   -0.6   0.0   245   269   233   257   225   257 0.83 -
80377at50557_39758_0:001a6c|STRG.872.4:2786-3556|+     -            257 23620at50557         -            502    0.0097   13.7   0.0   1   3    0.0041      0.19    9.5   0.0   236   277   100   142    88   181 0.83 -
80377at50557_39758_0:001a6c|STRG.872.4:2786-3556|+     -            257 23620at50557         -            502    0.0097   13.7   0.0   2   3       9.5   4.3e+02   -1.6   0.0   248   272   195   219   182   233 0.79 -
80377at50557_39758_0:001a6c|STRG.872.4:2786-3556|+     -            257 23620at50557         -            502    0.0097   13.7   0.0   3   3       4.5   2.1e+02   -0.6   0.0   245   269   233   257   225   257 0.83 -
80377at50557_39758_0:001a6c|STRG.872.6:2827-3597|+     -            257 23620at50557         -            502    0.0097   13.7   0.0   1   3    0.0041      0.19    9.5   0.0   236   277   100   142    88   181 0.83 -
80377at50557_39758_0:001a6c|STRG.872.6:2827-3597|+     -            257 23620at50557         -            502    0.0097   13.7   0.0   2   3       9.5   4.3e+02   -1.6   0.0   248   272   195   219   182   233 0.79 -
80377at50557_39758_0:001a6c|STRG.872.6:2827-3597|+     -            257 23620at50557         -            502    0.0097   13.7   0.0   3   3       4.5   2.1e+02   -0.6   0.0   245   269   233   257   225   257 0.83 -
80377at50557_39758_0:001a6c|STRG.909.1:1981-2742|+     -            254 23620at50557         -            502    0.0098   13.7   0.0   1   2    0.0038      0.18    9.6   0.0   236   277    97   139    84   177 0.82 -
80377at50557_39758_0:001a6c|STRG.909.1:1981-2742|+     -            254 23620at50557         -            502    0.0098   13.7   0.0   2   2       4.3     2e+02   -0.5   0.0   245   269   230   254   222   254 0.83 -
80377at50557_39758_0:001a6c|STRG.909.2:931-1692|+      -            254 23620at50557         -            502    0.0098   13.7   0.0   1   2    0.0038      0.18    9.6   0.0   236   277    97   139    84   177 0.82 -
80377at50557_39758_0:001a6c|STRG.909.2:931-1692|+      -            254 23620at50557         -            502    0.0098   13.7   0.0   2   2       4.3     2e+02   -0.5   0.0   245   269   230   254   222   254 0.83 -
80377at50557_39758_0:001a6c|STRG.909.3:1592-2353|+     -            254 23620at50557         -            502    0.0098   13.7   0.0   1   2    0.0038      0.18    9.6   0.0   236   277    97   139    84   177 0.82 -
80377at50557_39758_0:001a6c|STRG.909.3:1592-2353|+     -            254 23620at50557         -            502    0.0098   13.7   0.0   2   2       4.3     2e+02   -0.5   0.0   245   269   230   254   222   254 0.83 -
80377at50557_39758_0:001a6c|STRG.909.4:1798-2559|+     -            254 23620at50557         -            502    0.0098   13.7   0.0   1   2    0.0038      0.18    9.6   0.0   236   277    97   139    84   177 0.82 -
80377at50557_39758_0:001a6c|STRG.909.4:1798-2559|+     -            254 23620at50557         -            502    0.0098   13.7   0.0   2   2       4.3     2e+02   -0.5   0.0   245   269   230   254   222   254 0.83 -
80377at50557_39758_0:001a6c|STRG.909.6:1692-2453|+     -            254 23620at50557         -            502    0.0098   13.7   0.0   1   2    0.0038      0.18    9.6   0.0   236   277    97   139    84   177 0.82 -
80377at50557_39758_0:001a6c|STRG.909.6:1692-2453|+     -            254 23620at50557         -            502    0.0098   13.7   0.0   2   2       4.3     2e+02   -0.5   0.0   245   269   230   254   222   254 0.83 -
22706at50557_39758_0:0039b4|STRG.9648.1:183-2939|+     -            919 23620at50557         -            502     0.011   13.5   0.0   1   1   0.00043      0.02   12.7   0.0   238   285   133   181   118   186 0.83 -
80377at50557_39758_0:001a6c|STRG.909.5:1512-2213|+     -            234 23620at50557         -            502     0.012   13.4   0.0   1   3    0.0032      0.15    9.8   0.0   236   277    77   119    66   160 0.81 -
80377at50557_39758_0:001a6c|STRG.909.5:1512-2213|+     -            234 23620at50557         -            502     0.012   13.4   0.0   2   3       7.6   3.5e+02   -1.3   0.0   248   272   172   196   155   215 0.80 -
80377at50557_39758_0:001a6c|STRG.909.5:1512-2213|+     -            234 23620at50557         -            502     0.012   13.4   0.0   3   3       3.6   1.6e+02   -0.2   0.0   244   269   209   234   200   234 0.83 -
14512at50557_56086_0:000590|STRG.14292.1:4423-4809|+   -            129 23620at50557         -            502     0.015   13.0   0.0   1   2    0.0029      0.13   10.0   0.0   230   300    17    92     4    96 0.72 -
14512at50557_56086_0:000590|STRG.14292.1:4423-4809|+   -            129 23620at50557         -            502     0.015   13.0   0.0   2   2      0.37        17    3.0   0.0   245   279    75   108    67   124 0.77 -
14512at50557_56086_0:000590|STRG.14292.2:4124-4510|+   -            129 23620at50557         -            502     0.015   13.0   0.0   1   2    0.0029      0.13   10.0   0.0   230   300    17    92     4    96 0.72 -
14512at50557_56086_0:000590|STRG.14292.2:4124-4510|+   -            129 23620at50557         -            502     0.015   13.0   0.0   2   2      0.37        17    3.0   0.0   245   279    75   108    67   124 0.77 -
80377at50557_7091_0:0009ff|STRG.15860.1:411-995|+      -            195 23620at50557         -            502     0.016   13.0   0.0   1   2    0.0064      0.29    8.8   0.0   237   268    14    46     2    56 0.89 -
80377at50557_7091_0:0009ff|STRG.15860.1:411-995|+      -            195 23620at50557         -            502     0.016   13.0   0.0   2   2      0.62        28    2.3   0.0   377   430    60   116    46   156 0.58 -
80377at50557_7091_0:0009ff|STRG.15860.2:396-980|+      -            195 23620at50557         -            502     0.016   13.0   0.0   1   2    0.0064      0.29    8.8   0.0   237   268    14    46     2    56 0.89 -
80377at50557_7091_0:0009ff|STRG.15860.2:396-980|+      -            195 23620at50557         -            502     0.016   13.0   0.0   2   2      0.62        28    2.3   0.0   377   430    60   116    46   156 0.58 -
80377at50557_7091_0:0009ff|STRG.15860.3:342-926|+      -            195 23620at50557         -            502     0.016   13.0   0.0   1   2    0.0064      0.29    8.8   0.0   237   268    14    46     2    56 0.89 -
80377at50557_7091_0:0009ff|STRG.15860.3:342-926|+      -            195 23620at50557         -            502     0.016   13.0   0.0   2   2      0.62        28    2.3   0.0   377   430    60   116    46   156 0.58 -
80377at50557_7091_0:0009ff|STRG.15860.4:295-879|+      -            195 23620at50557         -            502     0.016   13.0   0.0   1   2    0.0064      0.29    8.8   0.0   237   268    14    46     2    56 0.89 -
80377at50557_7091_0:0009ff|STRG.15860.4:295-879|+      -            195 23620at50557         -            502     0.016   13.0   0.0   2   2      0.62        28    2.3   0.0   377   430    60   116    46   156 0.58 -
33043at50557_6973_0:0036f9|STRG.7514.1:1695-2330|+     -            212 23620at50557         -            502     0.017   12.9   0.1   1   3       4.5   2.1e+02   -0.6   0.0   246   270    83   107    72   116 0.82 -
33043at50557_6973_0:0036f9|STRG.7514.1:1695-2330|+     -            212 23620at50557         -            502     0.017   12.9   0.1   2   3     0.051       2.3    5.9   0.0   234   272   134   174   110   180 0.80 -
33043at50557_6973_0:0036f9|STRG.7514.1:1695-2330|+     -            212 23620at50557         -            502     0.017   12.9   0.1   3   3      0.25        12    3.6   0.0   235   267   178   212   173   212 0.81 -
80377at50557_116153_0:0002e6|STRG.872.5:2834-3547|+    -            238 23620at50557         -            502     0.018   12.8   0.0   1   2    0.0036      0.17    9.6   0.0   236   277    82   124    70   162 0.83 -
80377at50557_116153_0:0002e6|STRG.872.5:2834-3547|+    -            238 23620at50557         -            502     0.018   12.8   0.0   2   2       5.9   2.7e+02   -1.0   0.0   248   272   177   201   162   234 0.75 -
55830at50557_166361_0:002df3|STRG.1098.1:8915-9619|+   -            235 23620at50557         -            502     0.022   12.5   0.0   1   2      0.16       7.4    4.2   0.0   251   271    50    70    24    89 0.70 -
55830at50557_166361_0:002df3|STRG.1098.1:8915-9619|+   -            235 23620at50557         -            502     0.022   12.5   0.0   2   2      0.04       1.8    6.2   0.0   238   270   171   204   168   233 0.80 -
55830at50557_166361_0:002df3|STRG.1098.2:3325-4029|+   -            235 23620at50557         -            502     0.022   12.5   0.0   1   2      0.16       7.4    4.2   0.0   251   271    50    70    24    89 0.70 -
55830at50557_166361_0:002df3|STRG.1098.2:3325-4029|+   -            235 23620at50557         -            502     0.022   12.5   0.0   2   2      0.04       1.8    6.2   0.0   238   270   171   204   168   233 0.80 -
55830at50557_166361_0:002df3|STRG.1098.3:9137-9841|+   -            235 23620at50557         -            502     0.022   12.5   0.0   1   2      0.16       7.4    4.2   0.0   251   271    50    70    24    89 0.70 -
55830at50557_166361_0:002df3|STRG.1098.3:9137-9841|+   -            235 23620at50557         -            502     0.022   12.5   0.0   2   2      0.04       1.8    6.2   0.0   238   270   171   204   168   233 0.80 -
55830at50557_166361_0:002df3|STRG.1098.4:6957-7661|+   -            235 23620at50557         -            502     0.022   12.5   0.0   1   2      0.16       7.4    4.2   0.0   251   271    50    70    24    89 0.70 -
55830at50557_166361_0:002df3|STRG.1098.4:6957-7661|+   -            235 23620at50557         -            502     0.022   12.5   0.0   2   2      0.04       1.8    6.2   0.0   238   270   171   204   168   233 0.80 -
55830at50557_166361_0:002df3|STRG.1098.5:1205-1909|+   -            235 23620at50557         -            502     0.022   12.5   0.0   1   2      0.16       7.4    4.2   0.0   251   271    50    70    24    89 0.70 -
55830at50557_166361_0:002df3|STRG.1098.5:1205-1909|+   -            235 23620at50557         -            502     0.022   12.5   0.0   2   2      0.04       1.8    6.2   0.0   238   270   171   204   168   233 0.80 -
43719at50557_456900_0:000a8d|STRG.10013.1:494-2578|+   -            695 23620at50557         -            502     0.024   12.4   0.0   1   1    0.0019     0.089   10.5   0.0   377   448    99   172    70   183 0.75 -
80377at50557_217634_0:002edc|STRG.8858.1:288-881|+     -            198 23620at50557         -            502     0.031   12.0   0.6   1   3       1.8        84    0.7   0.0   392   440    21    69     5    78 0.76 -
80377at50557_217634_0:002edc|STRG.8858.1:288-881|+     -            198 23620at50557         -            502     0.031   12.0   0.6   2   3    0.0072      0.33    8.7   0.1   233   275    83   127    39   141 0.77 -
80377at50557_217634_0:002edc|STRG.8858.1:288-881|+     -            198 23620at50557         -            502     0.031   12.0   0.6   3   3       2.4   1.1e+02    0.3   0.0   248   274   143   167   123   185 0.73 -
34006at50557_520822_0:000571|STRG.11457.1:155-2122|+   -            656 23620at50557         -            502     0.032   12.0   0.0   1   2     0.015      0.69    7.6   0.0   238   311   185   258   173   267 0.87 -
34006at50557_520822_0:000571|STRG.11457.1:155-2122|+   -            656 23620at50557         -            502     0.032   12.0   0.0   2   2       1.6        73    0.9   0.0   253   284   303   333   280   355 0.79 -
78072at50557_56086_0:002946|STRG.16090.1:1177-1830|+   -            218 23620at50557         -            502     0.032   12.0   0.0   1   3     0.025       1.2    6.9   0.0   252   274    18    40     1    50 0.74 -
78072at50557_56086_0:002946|STRG.16090.1:1177-1830|+   -            218 23620at50557         -            502     0.032   12.0   0.0   2   3       0.5        23    2.6   0.0   378   441    55   121    48   127 0.65 -
78072at50557_56086_0:002946|STRG.16090.1:1177-1830|+   -            218 23620at50557         -            502     0.032   12.0   0.0   3   3       1.8        82    0.8   0.0   239   275    96   133    89   157 0.81 -
78072at50557_56086_0:002946|STRG.16090.2:657-1310|+    -            218 23620at50557         -            502     0.032   12.0   0.0   1   3     0.025       1.2    6.9   0.0   252   274    18    40     1    50 0.74 -
78072at50557_56086_0:002946|STRG.16090.2:657-1310|+    -            218 23620at50557         -            502     0.032   12.0   0.0   2   3       0.5        23    2.6   0.0   378   441    55   121    48   127 0.65 -
78072at50557_56086_0:002946|STRG.16090.2:657-1310|+    -            218 23620at50557         -            502     0.032   12.0   0.0   3   3       1.8        82    0.8   0.0   239   275    96   133    89   157 0.81 -
78072at50557_56086_0:002946|STRG.16090.3:378-1031|+    -            218 23620at50557         -            502     0.032   12.0   0.0   1   3     0.025       1.2    6.9   0.0   252   274    18    40     1    50 0.74 -
78072at50557_56086_0:002946|STRG.16090.3:378-1031|+    -            218 23620at50557         -            502     0.032   12.0   0.0   2   3       0.5        23    2.6   0.0   378   441    55   121    48   127 0.65 -
78072at50557_56086_0:002946|STRG.16090.3:378-1031|+    -            218 23620at50557         -            502     0.032   12.0   0.0   3   3       1.8        82    0.8   0.0   239   275    96   133    89   157 0.81 -
78072at50557_56086_0:002946|STRG.16090.4:834-1487|+    -            218 23620at50557         -            502     0.032   12.0   0.0   1   3     0.025       1.2    6.9   0.0   252   274    18    40     1    50 0.74 -
78072at50557_56086_0:002946|STRG.16090.4:834-1487|+    -            218 23620at50557         -            502     0.032   12.0   0.0   2   3       0.5        23    2.6   0.0   378   441    55   121    48   127 0.65 -
78072at50557_56086_0:002946|STRG.16090.4:834-1487|+    -            218 23620at50557         -            502     0.032   12.0   0.0   3   3       1.8        82    0.8   0.0   239   275    96   133    89   157 0.81 -
78072at50557_56086_0:002946|STRG.16090.5:2035-2688|+   -            218 23620at50557         -            502     0.032   12.0   0.0   1   3     0.025       1.2    6.9   0.0   252   274    18    40     1    50 0.74 -
78072at50557_56086_0:002946|STRG.16090.5:2035-2688|+   -            218 23620at50557         -            502     0.032   12.0   0.0   2   3       0.5        23    2.6   0.0   378   441    55   121    48   127 0.65 -
78072at50557_56086_0:002946|STRG.16090.5:2035-2688|+   -            218 23620at50557         -            502     0.032   12.0   0.0   3   3       1.8        82    0.8   0.0   239   275    96   133    89   157 0.81 -
78072at50557_56086_0:002946|STRG.16090.6:1959-2612|+   -            218 23620at50557         -            502     0.032   12.0   0.0   1   3     0.025       1.2    6.9   0.0   252   274    18    40     1    50 0.74 -
78072at50557_56086_0:002946|STRG.16090.6:1959-2612|+   -            218 23620at50557         -            502     0.032   12.0   0.0   2   3       0.5        23    2.6   0.0   378   441    55   121    48   127 0.65 -
78072at50557_56086_0:002946|STRG.16090.6:1959-2612|+   -            218 23620at50557         -            502     0.032   12.0   0.0   3   3       1.8        82    0.8   0.0   239   275    96   133    89   157 0.81 -
76755at50557_1218281_0:0009b7|STRG.11925.1:697-855|+   -             53 23620at50557         -            502     0.044   11.5   0.0   1   1   0.00097     0.044   11.5   0.0   248   276     4    32     1    52 0.85 -
80377at50557_121845_0:0030d4|STRG.6377.1:283-858|+     -            192 23620at50557         -            502     0.049   11.4   0.1   1   2    0.0045       0.2    9.3   0.0   250   274     3    27     1    50 0.89 -
80377at50557_121845_0:0030d4|STRG.6377.1:283-858|+     -            192 23620at50557         -            502     0.049   11.4   0.1   2   2         8   3.7e+02   -1.4   0.0   249   278   158   185   144   190 0.69 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /data/projet1/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/23620at50557.hmm
# Target file:     annotation_analysis/annotation_gcf/T_zeteki/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas
# Option settings: hmmsearch --domtblout annotation_analysis/annotation_gcf/T_zeteki/busco_output/run_insecta_odb10/hmmer_output/initial_run_results/23620at50557.out --cpu 1 /data/projet1/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/23620at50557.hmm annotation_analysis/annotation_gcf/T_zeteki/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas 
# Current dir:     /data/projet1/projet_tutore
# Date:            Sun Dec  1 20:24:53 2024
# [ok]
