#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
37475at50557_103372_0:00039a|STRG.12616.1:2-1201|+     -            400 37475at50557         -            589   2.1e-94  315.9   8.0   1   1   1.5e-94   6.6e-93  311.0   8.0   257   566     7   400     4   400 0.86 -
40115at50557_103372_0:0021d6|STRG.13166.3:3978-4988|+  -            337 37475at50557         -            589    0.0015   15.9   4.3   3   3     0.085       3.7    4.7   0.2   149   185   251   287   222   293 0.82 -
22706at50557_39758_0:0039b4|STRG.9648.1:183-2939|+     -            919 37475at50557         -            589    0.0017   15.8   0.0   1   2      0.22       9.4    3.4   0.0    81   178    14   121     6   127 0.71 -
22706at50557_39758_0:0039b4|STRG.9648.1:183-2939|+     -            919 37475at50557         -            589    0.0017   15.8   0.0   2   2    0.0016      0.07   10.4   0.0   144   187   128   171   104   192 0.79 -
80377at50557_39758_0:001a6c|STRG.909.1:1981-2742|+     -            254 37475at50557         -            589    0.0017   15.7   2.7   1   2    0.0053      0.23    8.7   0.5   121   203    68   162    15   167 0.61 -
80377at50557_39758_0:001a6c|STRG.909.1:1981-2742|+     -            254 37475at50557         -            589    0.0017   15.7   2.7   2   2    0.0026      0.11    9.7   2.6    58   181    78   213    72   247 0.71 -
80377at50557_39758_0:001a6c|STRG.909.2:931-1692|+      -            254 37475at50557         -            589    0.0017   15.7   2.7   1   2    0.0053      0.23    8.7   0.5   121   203    68   162    15   167 0.61 -
80377at50557_39758_0:001a6c|STRG.909.2:931-1692|+      -            254 37475at50557         -            589    0.0017   15.7   2.7   2   2    0.0026      0.11    9.7   2.6    58   181    78   213    72   247 0.71 -
80377at50557_39758_0:001a6c|STRG.909.3:1592-2353|+     -            254 37475at50557         -            589    0.0017   15.7   2.7   1   2    0.0053      0.23    8.7   0.5   121   203    68   162    15   167 0.61 -
80377at50557_39758_0:001a6c|STRG.909.3:1592-2353|+     -            254 37475at50557         -            589    0.0017   15.7   2.7   2   2    0.0026      0.11    9.7   2.6    58   181    78   213    72   247 0.71 -
80377at50557_39758_0:001a6c|STRG.909.4:1798-2559|+     -            254 37475at50557         -            589    0.0017   15.7   2.7   1   2    0.0053      0.23    8.7   0.5   121   203    68   162    15   167 0.61 -
80377at50557_39758_0:001a6c|STRG.909.4:1798-2559|+     -            254 37475at50557         -            589    0.0017   15.7   2.7   2   2    0.0026      0.11    9.7   2.6    58   181    78   213    72   247 0.71 -
80377at50557_39758_0:001a6c|STRG.909.6:1692-2453|+     -            254 37475at50557         -            589    0.0017   15.7   2.7   1   2    0.0053      0.23    8.7   0.5   121   203    68   162    15   167 0.61 -
80377at50557_39758_0:001a6c|STRG.909.6:1692-2453|+     -            254 37475at50557         -            589    0.0017   15.7   2.7   2   2    0.0026      0.11    9.7   2.6    58   181    78   213    72   247 0.71 -
12735at50557_34720_0:000d5c|STRG.12078.3:192-3116|+    -            975 37475at50557         -            589     0.002   15.5   3.9   1   4      0.34        15    2.7   0.0    79   108   556   585   504   592 0.84 -
12735at50557_34720_0:000d5c|STRG.12078.3:192-3116|+    -            975 37475at50557         -            589     0.002   15.5   3.9   2   4         1        44    1.2   0.1   150   186   651   686   647   723 0.75 -
12735at50557_34720_0:000d5c|STRG.12078.3:192-3116|+    -            975 37475at50557         -            589     0.002   15.5   3.9   3   4     0.048       2.1    5.5   0.1   173   205   725   759   722   763 0.83 -
12735at50557_34720_0:000d5c|STRG.12078.3:192-3116|+    -            975 37475at50557         -            589     0.002   15.5   3.9   4   4       0.2       8.6    3.5   0.1   156   186   836   866   799   891 0.83 -
12735at50557_34720_0:000d5c|STRG.12078.1:192-3203|+    -           1004 37475at50557         -            589    0.0021   15.4   3.8   1   4      0.36        16    2.7   0.0    79   108   585   614   533   621 0.85 -
12735at50557_34720_0:000d5c|STRG.12078.1:192-3203|+    -           1004 37475at50557         -            589    0.0021   15.4   3.8   2   4       1.1        46    1.1   0.1   150   186   680   715   676   751 0.75 -
12735at50557_34720_0:000d5c|STRG.12078.1:192-3203|+    -           1004 37475at50557         -            589    0.0021   15.4   3.8   3   4      0.05       2.2    5.5   0.1   173   205   754   788   751   792 0.83 -
12735at50557_34720_0:000d5c|STRG.12078.1:192-3203|+    -           1004 37475at50557         -            589    0.0021   15.4   3.8   4   4       0.2       8.9    3.5   0.1   156   186   865   895   828   920 0.83 -
56752at50557_144034_0:000a3e|STRG.14749.1:579-2606|+   -            676 37475at50557         -            589    0.0022   15.4   0.0   1   2   0.00021     0.009   13.4   0.0    26   109   222   302   209   306 0.76 -
56752at50557_144034_0:000a3e|STRG.14749.1:579-2606|+   -            676 37475at50557         -            589    0.0022   15.4   0.0   2   2       7.6   3.3e+02   -1.7   0.0    95   113   623   641   620   647 0.87 -
43719at50557_456900_0:000a8d|STRG.10013.1:494-2578|+   -            695 37475at50557         -            589    0.0023   15.3   0.0   1   3      0.11         5    4.3   0.0   216   256    51    91    45   111 0.83 -
43719at50557_456900_0:000a8d|STRG.10013.1:494-2578|+   -            695 37475at50557         -            589    0.0023   15.3   0.0   2   3     0.058       2.5    5.3   0.1    75   110   136   171   106   221 0.81 -
43719at50557_456900_0:000a8d|STRG.10013.1:494-2578|+   -            695 37475at50557         -            589    0.0023   15.3   0.0   3   3       1.5        65    0.6   0.0   223   295   607   679   598   691 0.84 -
12735at50557_34720_0:000d5c|STRG.12078.2:192-3080|+    -            963 37475at50557         -            589    0.0023   15.3   3.9   1   4      0.34        15    2.7   0.0    79   108   544   573   492   580 0.84 -
12735at50557_34720_0:000d5c|STRG.12078.2:192-3080|+    -            963 37475at50557         -            589    0.0023   15.3   3.9   2   4         1        44    1.2   0.1   150   186   639   674   635   711 0.75 -
12735at50557_34720_0:000d5c|STRG.12078.2:192-3080|+    -            963 37475at50557         -            589    0.0023   15.3   3.9   3   4     0.048       2.1    5.5   0.1   173   205   713   747   710   751 0.83 -
12735at50557_34720_0:000d5c|STRG.12078.2:192-3080|+    -            963 37475at50557         -            589    0.0023   15.3   3.9   4   4      0.19       8.5    3.5   0.1   156   186   824   854   787   879 0.83 -
56752at50557_144034_0:000a3e|STRG.14749.2:579-2510|+   -            644 37475at50557         -            589    0.0023   15.3   0.0   1   1   0.00019    0.0084   13.5   0.0    26   109   222   302   209   306 0.76 -
80377at50557_39758_0:001a6c|STRG.872.2:2813-3583|+     -            257 37475at50557         -            589    0.0027   15.1   2.4   1   2     0.011      0.49    7.6   0.7   122   202    72   164    18   168 0.59 -
80377at50557_39758_0:001a6c|STRG.872.2:2813-3583|+     -            257 37475at50557         -            589    0.0027   15.1   2.4   2   2    0.0026      0.11    9.7   2.3    58   181    81   216    75   249 0.72 -
80377at50557_39758_0:001a6c|STRG.872.3:2808-3578|+     -            257 37475at50557         -            589    0.0027   15.1   2.4   1   2     0.011      0.49    7.6   0.7   122   202    72   164    18   168 0.59 -
80377at50557_39758_0:001a6c|STRG.872.3:2808-3578|+     -            257 37475at50557         -            589    0.0027   15.1   2.4   2   2    0.0026      0.11    9.7   2.3    58   181    81   216    75   249 0.72 -
80377at50557_39758_0:001a6c|STRG.872.4:2786-3556|+     -            257 37475at50557         -            589    0.0027   15.1   2.4   1   2     0.011      0.49    7.6   0.7   122   202    72   164    18   168 0.59 -
80377at50557_39758_0:001a6c|STRG.872.4:2786-3556|+     -            257 37475at50557         -            589    0.0027   15.1   2.4   2   2    0.0026      0.11    9.7   2.3    58   181    81   216    75   249 0.72 -
80377at50557_39758_0:001a6c|STRG.872.6:2827-3597|+     -            257 37475at50557         -            589    0.0027   15.1   2.4   1   2     0.011      0.49    7.6   0.7   122   202    72   164    18   168 0.59 -
80377at50557_39758_0:001a6c|STRG.872.6:2827-3597|+     -            257 37475at50557         -            589    0.0027   15.1   2.4   2   2    0.0026      0.11    9.7   2.3    58   181    81   216    75   249 0.72 -
80377at50557_166361_0:002fc1|STRG.872.1:2699-3577|+    -            293 37475at50557         -            589    0.0032   14.8   4.6   1   4      0.87        38    1.4   0.0   150   183     5    37     2    74 0.81 -
80377at50557_166361_0:002fc1|STRG.872.1:2699-3577|+    -            293 37475at50557         -            589    0.0032   14.8   4.6   2   4         3   1.3e+02   -0.4   0.0   153   182    56    85    36   107 0.73 -
80377at50557_166361_0:002fc1|STRG.872.1:2699-3577|+    -            293 37475at50557         -            589    0.0032   14.8   4.6   3   4     0.016       0.7    7.1   0.8   122   202   108   200    58   208 0.61 -
80377at50557_166361_0:002fc1|STRG.872.1:2699-3577|+    -            293 37475at50557         -            589    0.0032   14.8   4.6   4   4    0.0038      0.17    9.2   2.4    58   181   117   252   111   286 0.72 -
80377at50557_108931_0:002353|STRG.9836.1:2268-2888|+   -            207 37475at50557         -            589    0.0032   14.8   0.0   1   2     0.095       4.1    4.6   0.1   148   181    33    67    25    69 0.81 -
80377at50557_108931_0:002353|STRG.9836.1:2268-2888|+   -            207 37475at50557         -            589    0.0032   14.8   0.0   2   2    0.0076      0.33    8.2   0.0   148   187    81   121    67   154 0.65 -
80377at50557_108931_0:002353|STRG.9836.2:1851-2471|+   -            207 37475at50557         -            589    0.0032   14.8   0.0   1   2     0.095       4.1    4.6   0.1   148   181    33    67    25    69 0.81 -
80377at50557_108931_0:002353|STRG.9836.2:1851-2471|+   -            207 37475at50557         -            589    0.0032   14.8   0.0   2   2    0.0076      0.33    8.2   0.0   148   187    81   121    67   154 0.65 -
80377at50557_108931_0:002353|STRG.9836.3:2372-2992|+   -            207 37475at50557         -            589    0.0032   14.8   0.0   1   2     0.095       4.1    4.6   0.1   148   181    33    67    25    69 0.81 -
80377at50557_108931_0:002353|STRG.9836.3:2372-2992|+   -            207 37475at50557         -            589    0.0032   14.8   0.0   2   2    0.0076      0.33    8.2   0.0   148   187    81   121    67   154 0.65 -
80377at50557_34740_0:001fa0|STRG.16082.1:128-676|+     -            183 37475at50557         -            589    0.0034   14.8   2.6   1   2      0.69        30    1.7   0.0     5    33    60    89    55    93 0.73 -
80377at50557_34740_0:001fa0|STRG.16082.1:128-676|+     -            183 37475at50557         -            589    0.0034   14.8   2.6   2   2    0.0005     0.022   12.1   0.8   145   184   110   149   104   179 0.88 -
80377at50557_116153_0:0002e6|STRG.872.5:2834-3547|+    -            238 37475at50557         -            589    0.0035   14.7   2.9   1   2     0.011       0.5    7.6   1.0   122   202    54   146     3   152 0.60 -
80377at50557_116153_0:0002e6|STRG.872.5:2834-3547|+    -            238 37475at50557         -            589    0.0035   14.7   2.9   2   2    0.0023       0.1    9.9   2.5    58   181    63   198    57   232 0.72 -
74508at50557_7394_0:0023c7|STRG.4734.1:0-980|+         -            327 37475at50557         -            589    0.0039   14.6   5.8   1   3    0.0024       0.1    9.8   0.5    63   108    57   103    33   108 0.77 -
74508at50557_7394_0:0023c7|STRG.4734.1:0-980|+         -            327 37475at50557         -            589    0.0039   14.6   5.8   2   3      0.41        18    2.5   0.2   144   186   109   153   103   162 0.76 -
74508at50557_7394_0:0023c7|STRG.4734.1:0-980|+         -            327 37475at50557         -            589    0.0039   14.6   5.8   3   3      0.45        20    2.3   0.1   158   201   266   319   258   325 0.71 -
74508at50557_7394_0:0023c7|STRG.4734.2:276-1256|+      -            327 37475at50557         -            589    0.0039   14.6   5.8   1   3    0.0024       0.1    9.8   0.5    63   108    57   103    33   108 0.77 -
74508at50557_7394_0:0023c7|STRG.4734.2:276-1256|+      -            327 37475at50557         -            589    0.0039   14.6   5.8   2   3      0.41        18    2.5   0.2   144   186   109   153   103   162 0.76 -
74508at50557_7394_0:0023c7|STRG.4734.2:276-1256|+      -            327 37475at50557         -            589    0.0039   14.6   5.8   3   3      0.45        20    2.3   0.1   158   201   266   319   258   325 0.71 -
78072at50557_110193_0:0018f8|STRG.14525.1:144-914|+    -            257 37475at50557         -            589    0.0041   14.5   4.1   1   2      0.41        18    2.4   0.1   146   182    96   132    75   142 0.87 -
78072at50557_110193_0:0018f8|STRG.14525.1:144-914|+    -            257 37475at50557         -            589    0.0041   14.5   4.1   2   2   0.00031     0.014   12.8   0.4    93   180   156   254   136   257 0.82 -
80377at50557_39758_0:001a6c|STRG.909.5:1512-2213|+     -            234 37475at50557         -            589    0.0043   14.4   3.6   1   2    0.0071      0.31    8.3   0.8   121   203    48   142     3   151 0.63 -
80377at50557_39758_0:001a6c|STRG.909.5:1512-2213|+     -            234 37475at50557         -            589    0.0043   14.4   3.6   2   2     0.003      0.13    9.5   3.1    58   181    58   193    53   227 0.70 -
90358at50557_680683_0:0009ec|STRG.16626.1:1188-1961|+  -            258 37475at50557         -            589    0.0043   14.4   1.3   1   2     0.014      0.62    7.3   0.1    80   109     3    32     1    51 0.92 -
90358at50557_680683_0:0009ec|STRG.16626.1:1188-1961|+  -            258 37475at50557         -            589    0.0043   14.4   1.3   2   2     0.035       1.5    6.0   0.1     6   107    53   166    49   170 0.66 -
40115at50557_597456_0:00265e|STRG.2084.8:977-1828|+    -            284 37475at50557         -            589    0.0044   14.4   0.4   1   3       1.3        55    0.9   0.0     6    36    49    79    46    87 0.82 -
40115at50557_597456_0:00265e|STRG.2084.8:977-1828|+    -            284 37475at50557         -            589    0.0044   14.4   0.4   2   3       0.5        22    2.2   0.0   150   180    87   117    78   123 0.86 -
40115at50557_597456_0:00265e|STRG.2084.8:977-1828|+    -            284 37475at50557         -            589    0.0044   14.4   0.4   3   3     0.027       1.2    6.3   0.1   178   242   208   276   187   283 0.64 -
43121at50557_7159_0:0008d1|STRG.3170.1:1074-1838|+     -            255 37475at50557         -            589    0.0045   14.3   1.3   1   2     0.014       0.6    7.3   0.9   151   183     4    36     1   146 0.86 -
43121at50557_7159_0:0008d1|STRG.3170.1:1074-1838|+     -            255 37475at50557         -            589    0.0045   14.3   1.3   2   2     0.077       3.4    4.9   0.0   105   183   141   223   139   232 0.76 -
71739at50557_568069_0:0043fc|STRG.5635.1:7959-8870|+   -            304 37475at50557         -            589    0.0063   13.9   0.1   1   3    0.0024      0.11    9.8   0.0   149   185    44    80     9   115 0.87 -
71739at50557_568069_0:0043fc|STRG.5635.1:7959-8870|+   -            304 37475at50557         -            589    0.0063   13.9   0.1   2   3       6.1   2.7e+02   -1.4   0.1   398   418   174   194   173   198 0.88 -
71739at50557_568069_0:0043fc|STRG.5635.1:7959-8870|+   -            304 37475at50557         -            589    0.0063   13.9   0.1   3   3       1.2        54    0.9   0.0    60   105   255   304   217   304 0.77 -
71739at50557_568069_0:0043fc|STRG.5635.2:567-1478|+    -            304 37475at50557         -            589    0.0063   13.9   0.1   1   3    0.0024      0.11    9.8   0.0   149   185    44    80     9   115 0.87 -
71739at50557_568069_0:0043fc|STRG.5635.2:567-1478|+    -            304 37475at50557         -            589    0.0063   13.9   0.1   2   3       6.1   2.7e+02   -1.4   0.1   398   418   174   194   173   198 0.88 -
71739at50557_568069_0:0043fc|STRG.5635.2:567-1478|+    -            304 37475at50557         -            589    0.0063   13.9   0.1   3   3       1.2        54    0.9   0.0    60   105   255   304   217   304 0.77 -
40115at50557_116153_0:000cbb|STRG.7509.1:174-1070|+    -            299 37475at50557         -            589     0.014   12.7   0.9   1   4     0.095       4.1    4.6   0.0   151   181     1    31     1    38 0.86 -
40115at50557_116153_0:000cbb|STRG.7509.1:174-1070|+    -            299 37475at50557         -            589     0.014   12.7   0.9   2   4         1        45    1.1   0.0   134   190    71   129    50   142 0.61 -
40115at50557_116153_0:000cbb|STRG.7509.1:174-1070|+    -            299 37475at50557         -            589     0.014   12.7   0.9   3   4       1.7        74    0.4   0.0     8    32   229   253   224   262 0.83 -
40115at50557_116153_0:000cbb|STRG.7509.1:174-1070|+    -            299 37475at50557         -            589     0.014   12.7   0.9   4   4      0.98        43    1.2   0.1   148   179   268   299   258   299 0.83 -
25500at50557_7237_0:0037c1|STRG.7760.1:462-1817|+      -            452 37475at50557         -            589     0.016   12.5   1.9   1   3    0.0077      0.34    8.2   0.2   151   192    23    63    15    68 0.82 -
25500at50557_7237_0:0037c1|STRG.7760.1:462-1817|+      -            452 37475at50557         -            589     0.016   12.5   1.9   2   3      0.29        13    3.0   0.1   144   201    63   118    57   132 0.77 -
25500at50557_7237_0:0037c1|STRG.7760.1:462-1817|+      -            452 37475at50557         -            589     0.016   12.5   1.9   3   3       1.2        54    0.9   0.0    76   113   107   144   100   161 0.85 -
78072at50557_79782_0:000650|STRG.16090.7:728-1375|+    -            216 37475at50557         -            589     0.016   12.5   0.3   1   2      0.18         8    3.6   0.0   151   174     2    26     1    28 0.77 -
78072at50557_79782_0:000650|STRG.16090.7:728-1375|+    -            216 37475at50557         -            589     0.016   12.5   0.3   2   2     0.067       2.9    5.1   0.1   147   191    41    86    32    95 0.80 -
66691at50557_456900_0:002b0f|STRG.1398.1:336-1436|+    -            367 37475at50557         -            589     0.016   12.5   9.5   1   2    0.0017     0.076   10.3   1.4   120   203    16   117    11   127 0.70 -
66691at50557_456900_0:002b0f|STRG.1398.1:336-1436|+    -            367 37475at50557         -            589     0.016   12.5   9.5   2   2    0.0083      0.36    8.1   0.7   119   248   104   243   100   265 0.67 -
69548at50557_609295_0:0005e7|STRG.1258.2:282-1139|+    -            286 37475at50557         -            589     0.016   12.5   1.0   1   3      0.15       6.8    3.9   0.0   149   182    12    45     8    52 0.91 -
69548at50557_609295_0:0005e7|STRG.1258.2:282-1139|+    -            286 37475at50557         -            589     0.016   12.5   1.0   2   3      0.14       6.3    4.0   0.1    78   187    56   161    50   172 0.58 -
69548at50557_609295_0:0005e7|STRG.1258.2:282-1139|+    -            286 37475at50557         -            589     0.016   12.5   1.0   3   3       1.1        50    1.0   0.0   156   198   230   283   190   286 0.65 -
68957at50557_103372_0:001943|STRG.918.3:450-1697|+     -            416 37475at50557         -            589     0.022   12.1   0.1   1   2    0.0023       0.1    9.9   0.0   127   191   164   234   155   246 0.77 -
68957at50557_103372_0:001943|STRG.918.3:450-1697|+     -            416 37475at50557         -            589     0.022   12.1   0.1   2   2       6.9     3e+02   -1.6   0.0   158   181   369   392   359   400 0.69 -
68957at50557_103372_0:001943|STRG.918.1:255-1547|+     -            431 37475at50557         -            589     0.024   11.9   0.1   1   2    0.0026      0.11    9.7   0.0   127   191   164   234   156   245 0.77 -
68957at50557_103372_0:001943|STRG.918.1:255-1547|+     -            431 37475at50557         -            589     0.024   11.9   0.1   2   2       7.2   3.2e+02   -1.7   0.0   158   181   369   392   359   400 0.69 -
68957at50557_103372_0:001943|STRG.918.2:176-1468|+     -            431 37475at50557         -            589     0.024   11.9   0.1   1   2    0.0026      0.11    9.7   0.0   127   191   164   234   156   245 0.77 -
68957at50557_103372_0:001943|STRG.918.2:176-1468|+     -            431 37475at50557         -            589     0.024   11.9   0.1   2   2       7.2   3.2e+02   -1.7   0.0   158   181   369   392   359   400 0.69 -
116554at50557_7282_0:002d31|STRG.1800.1:247-966|+      -            240 37475at50557         -            589     0.025   11.9   0.0   1   3       5.6   2.4e+02   -1.3   0.0   157   201   103   147    98   163 0.76 -
116554at50557_7282_0:002d31|STRG.1800.1:247-966|+      -            240 37475at50557         -            589     0.025   11.9   0.0   2   3     0.099       4.3    4.5   0.0   155   195   144   183   137   192 0.72 -
116554at50557_7282_0:002d31|STRG.1800.1:247-966|+      -            240 37475at50557         -            589     0.025   11.9   0.0   3   3     0.085       3.7    4.7   0.0   163   185   199   221   192   234 0.77 -
31374at50557_217634_0:002f47|STRG.3281.1:31-246|+      -             72 37475at50557         -            589     0.035   11.4   0.0   1   2      0.11         5    4.3   0.0    80   110     2    32     1    36 0.85 -
31374at50557_217634_0:002f47|STRG.3281.1:31-246|+      -             72 37475at50557         -            589     0.035   11.4   0.0   2   2     0.048       2.1    5.5   0.0   147   179    40    72    35    72 0.56 -
76755at50557_1218281_0:0009b7|STRG.11925.1:697-855|+   -             53 37475at50557         -            589     0.063   10.6   0.0   1   1    0.0014     0.063   10.6   0.0   159   190     3    34     1    46 0.89 -
90358at50557_103372_0:0005af|STRG.15077.1:399-1649|+   -            417 37475at50557         -            589      0.17    9.2   4.8   1   4    0.0086      0.37    8.0   0.1   153   198    74   119    63   128 0.83 -
90358at50557_103372_0:0005af|STRG.15077.1:399-1649|+   -            417 37475at50557         -            589      0.17    9.2   4.8   2   4       6.4   2.8e+02   -1.5   0.1   151   187   115   151   113   177 0.49 -
90358at50557_103372_0:0005af|STRG.15077.1:399-1649|+   -            417 37475at50557         -            589      0.17    9.2   4.8   3   4       9.8   4.3e+02   -2.1   0.0   148   170   244   266   222   299 0.57 -
90358at50557_103372_0:0005af|STRG.15077.1:399-1649|+   -            417 37475at50557         -            589      0.17    9.2   4.8   4   4      0.53        23    2.1   0.0    54   108   356   411   324   416 0.83 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /data/projet1/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/37475at50557.hmm
# Target file:     annotation_analysis/annotation_gcf/T_zeteki/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas
# Option settings: hmmsearch --domtblout annotation_analysis/annotation_gcf/T_zeteki/busco_output/run_insecta_odb10/hmmer_output/initial_run_results/37475at50557.out --cpu 1 /data/projet1/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/37475at50557.hmm annotation_analysis/annotation_gcf/T_zeteki/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas 
# Current dir:     /data/projet1/projet_tutore
# Date:            Sun Dec  1 20:26:08 2024
# [ok]
