#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
96662at50557_286306_0:0043a3|STRG.13757.1:278-2271|+   -            461 96662at50557         -            445  1.4e-179  596.8   0.2   1   1  4.2e-181  1.6e-179  596.7   0.2     1   411    22   460    22   461 0.97 -
117213at50557_7160_0:000f7a|STRG.13301.2:1050-1427|+   -            126 96662at50557         -            445   2.2e-09   35.9   0.0   1   2   0.00014    0.0052   14.9   0.0   394   444     6    57     1    58 0.84 -
117213at50557_7160_0:000f7a|STRG.13301.2:1050-1427|+   -            126 96662at50557         -            445   2.2e-09   35.9   0.0   2   2   6.5e-07   2.4e-05   22.5   0.0   370   444    48   123    42   124 0.87 -
117213at50557_7160_0:000f7a|STRG.13301.5:1575-1952|+   -            126 96662at50557         -            445   2.2e-09   35.9   0.0   1   2   0.00014    0.0052   14.9   0.0   394   444     6    57     1    58 0.84 -
117213at50557_7160_0:000f7a|STRG.13301.5:1575-1952|+   -            126 96662at50557         -            445   2.2e-09   35.9   0.0   2   2   6.5e-07   2.4e-05   22.5   0.0   370   444    48   123    42   124 0.87 -
117213at50557_286706_0:002864|STRG.4364.1:259-603|+    -            115 96662at50557         -            445   2.8e-09   35.5   0.0   1   1   8.6e-11   3.2e-09   35.3   0.0   347   430     7    89     2   104 0.88 -
63888at50557_38123_0:0035d7|STRG.13246.1:815-1105|+    -             97 96662at50557         -            445     4e-09   35.0   0.0   1   1   2.7e-10     1e-08   33.7   0.0   365   443    17    96     1    97 0.84 -
63888at50557_38123_0:0035d7|STRG.13246.2:417-707|+     -             97 96662at50557         -            445     4e-09   35.0   0.0   1   1   2.7e-10     1e-08   33.7   0.0   365   443    17    96     1    97 0.84 -
12555at50557_121225_0:000df9|STRG.4016.4:293-1024|+    -            244 96662at50557         -            445     4e-09   35.0   0.0   1   2   3.5e-05    0.0013   16.9   0.0   345   414    17    87     2   119 0.55 -
12555at50557_121225_0:000df9|STRG.4016.4:293-1024|+    -            244 96662at50557         -            445     4e-09   35.0   0.0   2   2   4.6e-05    0.0017   16.4   0.0   365   413   194   243   161   244 0.84 -
12555at50557_121225_0:000df9|STRG.4016.5:374-1105|+    -            244 96662at50557         -            445     4e-09   35.0   0.0   1   2   3.5e-05    0.0013   16.9   0.0   345   414    17    87     2   119 0.55 -
12555at50557_121225_0:000df9|STRG.4016.5:374-1105|+    -            244 96662at50557         -            445     4e-09   35.0   0.0   2   2   4.6e-05    0.0017   16.4   0.0   365   413   194   243   161   244 0.84 -
12555at50557_121225_0:000df9|STRG.4016.6:485-1216|+    -            244 96662at50557         -            445     4e-09   35.0   0.0   1   2   3.5e-05    0.0013   16.9   0.0   345   414    17    87     2   119 0.55 -
12555at50557_121225_0:000df9|STRG.4016.6:485-1216|+    -            244 96662at50557         -            445     4e-09   35.0   0.0   2   2   4.6e-05    0.0017   16.4   0.0   365   413   194   243   161   244 0.84 -
2648at50557_74873_0:0002fa|STRG.5162.1:626-1264|+      -            213 96662at50557         -            445   4.7e-09   34.8   0.7   1   3       1.1        43    2.0   0.0   401   430    44    74     7    80 0.68 -
2648at50557_74873_0:0002fa|STRG.5162.1:626-1264|+      -            213 96662at50557         -            445   4.7e-09   34.8   0.7   2   3     9e-06   0.00034   18.8   0.0   373   444    91   163    83   164 0.89 -
2648at50557_74873_0:0002fa|STRG.5162.1:626-1264|+      -            213 96662at50557         -            445   4.7e-09   34.8   0.7   3   3    0.0002    0.0073   14.4   0.1   369   429   153   213   149   213 0.95 -
12555at50557_29031_0:000522|STRG.4016.7:503-1216|+     -            238 96662at50557         -            445   6.1e-09   34.4   0.0   1   2   5.7e-05    0.0021   16.1   0.0   346   440    12   109     3   113 0.73 -
12555at50557_29031_0:000522|STRG.4016.7:503-1216|+     -            238 96662at50557         -            445   6.1e-09   34.4   0.0   2   2   4.5e-05    0.0017   16.5   0.0   365   413   188   237   156   238 0.84 -
12555at50557_29031_0:000522|STRG.4016.8:392-1105|+     -            238 96662at50557         -            445   6.1e-09   34.4   0.0   1   2   5.7e-05    0.0021   16.1   0.0   346   440    12   109     3   113 0.73 -
12555at50557_29031_0:000522|STRG.4016.8:392-1105|+     -            238 96662at50557         -            445   6.1e-09   34.4   0.0   2   2   4.5e-05    0.0017   16.5   0.0   365   413   188   237   156   238 0.84 -
96805at50557_34720_0:000e9f|STRG.6310.7:415-1335|+     -            307 96662at50557         -            445   6.2e-09   34.4   0.0   1   2   4.9e-09   1.8e-07   29.5   0.0    46    96    82   132    41   158 0.83 -
96805at50557_34720_0:000e9f|STRG.6310.7:415-1335|+     -            307 96662at50557         -            445   6.2e-09   34.4   0.0   2   2      0.61        23    2.8   0.0   136   171   196   231   177   243 0.77 -
12555at50557_121845_0:00419d|STRG.651.1:471-896|+      -            142 96662at50557         -            445   6.6e-09   34.3   0.1   1   1   1.9e-10   7.1e-09   34.2   0.1   342   431    42   132     8   141 0.81 -
12555at50557_121845_0:00419d|STRG.651.2:702-1127|+     -            142 96662at50557         -            445   6.6e-09   34.3   0.1   1   1   1.9e-10   7.1e-09   34.2   0.1   342   431    42   132     8   141 0.81 -
12555at50557_121845_0:00419d|STRG.651.3:471-896|+      -            142 96662at50557         -            445   6.6e-09   34.3   0.1   1   1   1.9e-10   7.1e-09   34.2   0.1   342   431    42   132     8   141 0.81 -
12555at50557_121845_0:00419d|STRG.651.4:721-1164|+     -            148 96662at50557         -            445   6.8e-09   34.2   0.1   1   1     2e-10   7.5e-09   34.1   0.1   342   431    48   138     6   147 0.81 -
96805at50557_34720_0:000e9f|STRG.6310.1:481-1497|+     -            339 96662at50557         -            445   7.2e-09   34.2   0.2   1   2   6.2e-09   2.3e-07   29.2   0.0    46    96   114   164    76   190 0.83 -
96805at50557_34720_0:000e9f|STRG.6310.1:481-1497|+     -            339 96662at50557         -            445   7.2e-09   34.2   0.2   2   2      0.71        27    2.6   0.0   136   171   228   263   209   275 0.77 -
12555at50557_378494_0:000ae9|STRG.16370.1:3755-4102|+  -            116 96662at50557         -            445   7.5e-09   34.1   0.1   1   1   5.8e-10   2.2e-08   32.6   0.1   366   444    21   103     1   104 0.84 -
12555at50557_378494_0:000ae9|STRG.16370.2:2739-3086|+  -            116 96662at50557         -            445   7.5e-09   34.1   0.1   1   1   5.8e-10   2.2e-08   32.6   0.1   366   444    21   103     1   104 0.84 -
12555at50557_378494_0:000ae9|STRG.16370.3:2781-3128|+  -            116 96662at50557         -            445   7.5e-09   34.1   0.1   1   1   5.8e-10   2.2e-08   32.6   0.1   366   444    21   103     1   104 0.84 -
117213at50557_108931_0:000ba4|STRG.14391.1:359-757|+   -            133 96662at50557         -            445   1.2e-08   33.4   0.0   1   2   6.3e-06   0.00023   19.3   0.0   385   431    10    57     1    68 0.82 -
117213at50557_108931_0:000ba4|STRG.14391.1:359-757|+   -            133 96662at50557         -            445   1.2e-08   33.4   0.0   2   2   0.00074     0.028   12.5   0.0   374   424    67   119    58   133 0.77 -
117213at50557_108931_0:000ba4|STRG.14391.2:731-1129|+  -            133 96662at50557         -            445   1.2e-08   33.4   0.0   1   2   6.3e-06   0.00023   19.3   0.0   385   431    10    57     1    68 0.82 -
117213at50557_108931_0:000ba4|STRG.14391.2:731-1129|+  -            133 96662at50557         -            445   1.2e-08   33.4   0.0   2   2   0.00074     0.028   12.5   0.0   374   424    67   119    58   133 0.77 -
117213at50557_108931_0:000ba4|STRG.14391.3:369-767|+   -            133 96662at50557         -            445   1.2e-08   33.4   0.0   1   2   6.3e-06   0.00023   19.3   0.0   385   431    10    57     1    68 0.82 -
117213at50557_108931_0:000ba4|STRG.14391.3:369-767|+   -            133 96662at50557         -            445   1.2e-08   33.4   0.0   2   2   0.00074     0.028   12.5   0.0   374   424    67   119    58   133 0.77 -
96805at50557_174628_0:001d19|STRG.5312.1:357-863|+     -            169 96662at50557         -            445   1.4e-08   33.2   0.8   1   2   1.5e-07   5.5e-06   24.7   0.1    46    82    25    61    14   102 0.80 -
96805at50557_174628_0:001d19|STRG.5312.1:357-863|+     -            169 96662at50557         -            445   1.4e-08   33.2   0.8   2   2     0.025      0.94    7.4   0.1   118   156   119   158   108   164 0.82 -
96805at50557_174628_0:001d19|STRG.5312.2:434-940|+     -            169 96662at50557         -            445   1.4e-08   33.2   0.8   1   2   1.5e-07   5.5e-06   24.7   0.1    46    82    25    61    14   102 0.80 -
96805at50557_174628_0:001d19|STRG.5312.2:434-940|+     -            169 96662at50557         -            445   1.4e-08   33.2   0.8   2   2     0.025      0.94    7.4   0.1   118   156   119   158   108   164 0.82 -
117213at50557_79782_0:002375|STRG.7945.1:1464-1862|+   -            133 96662at50557         -            445     2e-08   32.7   0.0   1   2   0.00016    0.0059   14.7   0.0   384   434     6    56     1    62 0.91 -
117213at50557_79782_0:002375|STRG.7945.1:1464-1862|+   -            133 96662at50557         -            445     2e-08   32.7   0.0   2   2   4.5e-05    0.0017   16.5   0.0   378   443    66   132    60   133 0.81 -
57156at50557_88501_0:0026b0|STRG.4353.2:928-2229|+     -            434 96662at50557         -            445   3.7e-08   31.8   0.1   1   3   0.00057     0.021   12.8   0.1   347   444   130   234   109   235 0.78 -
57156at50557_88501_0:0026b0|STRG.4353.2:928-2229|+     -            434 96662at50557         -            445   3.7e-08   31.8   0.1   2   3     0.064       2.4    6.1   0.0   365   426   187   248   180   256 0.88 -
57156at50557_88501_0:0026b0|STRG.4353.2:928-2229|+     -            434 96662at50557         -            445   3.7e-08   31.8   0.1   3   3   5.7e-05    0.0021   16.1   0.0   334   430   298   395   270   409 0.82 -
12555at50557_121845_0:00419d|STRG.11365.1:231-491|+    -             87 96662at50557         -            445   4.5e-08   31.5   0.0   1   1   1.2e-09   4.5e-08   31.5   0.0   366   433     3    70     1    83 0.91 -
117213at50557_7230_0:0016dc|STRG.11337.1:1127-1462|+   -            112 96662at50557         -            445   5.9e-08   31.2   0.0   1   1   2.5e-09   9.3e-08   30.5   0.0   358   434    10    87     2    98 0.83 -
117213at50557_110193_0:000646|STRG.7245.2:2151-2492|+  -            114 96662at50557         -            445   1.2e-07   30.1   0.1   1   2     0.012      0.44    8.5   0.0   403   444     3    44     1    45 0.93 -
117213at50557_110193_0:000646|STRG.7245.2:2151-2492|+  -            114 96662at50557         -            445   1.2e-07   30.1   0.1   2   2   1.3e-07   4.8e-06   24.9   0.0   372   444    37   111    32   112 0.90 -
117213at50557_110193_0:000646|STRG.7245.3:1654-1995|+  -            114 96662at50557         -            445   1.2e-07   30.1   0.1   1   2     0.012      0.44    8.5   0.0   403   444     3    44     1    45 0.93 -
117213at50557_110193_0:000646|STRG.7245.3:1654-1995|+  -            114 96662at50557         -            445   1.2e-07   30.1   0.1   2   2   1.3e-07   4.8e-06   24.9   0.0   372   444    37   111    32   112 0.90 -
117213at50557_123851_0:000030|STRG.7560.2:24-380|+     -            119 96662at50557         -            445   1.4e-07   29.9   0.1   1   1   4.4e-09   1.6e-07   29.7   0.1   367   441    13    92     2    95 0.83 -
117213at50557_123851_0:000030|STRG.5162.2:360-713|+    -            118 96662at50557         -            445   1.7e-07   29.7   0.3   1   2   6.4e-06   0.00024   19.3   0.1   378   444     3    70     1    71 0.90 -
117213at50557_123851_0:000030|STRG.5162.2:360-713|+    -            118 96662at50557         -            445   1.7e-07   29.7   0.3   2   2   0.00067     0.025   12.6   0.1   369   426    60   117    56   118 0.93 -
117213at50557_38123_0:0023a4|STRG.11031.1:407-730|+    -            108 96662at50557         -            445   3.9e-07   28.5   0.0   1   1   1.1e-08   4.3e-07   28.3   0.0   337   424    17   107     7   108 0.86 -
117213at50557_13249_0:00079a|STRG.1234.1:1521-1961|+   -            147 96662at50557         -            445     4e-07   28.4   0.1   1   2   5.3e-05     0.002   16.3   0.0   371   444    27   101     1   102 0.78 -
117213at50557_13249_0:00079a|STRG.1234.1:1521-1961|+   -            147 96662at50557         -            445     4e-07   28.4   0.1   2   2   4.3e-05    0.0016   16.6   0.0   364   426    53   115    26   139 0.61 -
117213at50557_13249_0:00079a|STRG.1234.2:964-1404|+    -            147 96662at50557         -            445     4e-07   28.4   0.1   1   2   5.3e-05     0.002   16.3   0.0   371   444    27   101     1   102 0.78 -
117213at50557_13249_0:00079a|STRG.1234.2:964-1404|+    -            147 96662at50557         -            445     4e-07   28.4   0.1   2   2   4.3e-05    0.0016   16.6   0.0   364   426    53   115    26   139 0.61 -
117213at50557_13249_0:00079a|STRG.1234.3:909-1349|+    -            147 96662at50557         -            445     4e-07   28.4   0.1   1   2   5.3e-05     0.002   16.3   0.0   371   444    27   101     1   102 0.78 -
117213at50557_13249_0:00079a|STRG.1234.3:909-1349|+    -            147 96662at50557         -            445     4e-07   28.4   0.1   2   2   4.3e-05    0.0016   16.6   0.0   364   426    53   115    26   139 0.61 -
117213at50557_13249_0:00079a|STRG.1234.4:723-1163|+    -            147 96662at50557         -            445     4e-07   28.4   0.1   1   2   5.3e-05     0.002   16.3   0.0   371   444    27   101     1   102 0.78 -
117213at50557_13249_0:00079a|STRG.1234.4:723-1163|+    -            147 96662at50557         -            445     4e-07   28.4   0.1   2   2   4.3e-05    0.0016   16.6   0.0   364   426    53   115    26   139 0.61 -
117213at50557_13249_0:00079a|STRG.1234.5:816-1256|+    -            147 96662at50557         -            445     4e-07   28.4   0.1   1   2   5.3e-05     0.002   16.3   0.0   371   444    27   101     1   102 0.78 -
117213at50557_13249_0:00079a|STRG.1234.5:816-1256|+    -            147 96662at50557         -            445     4e-07   28.4   0.1   2   2   4.3e-05    0.0016   16.6   0.0   364   426    53   115    26   139 0.61 -
117213at50557_13249_0:00079a|STRG.1234.6:514-954|+     -            147 96662at50557         -            445     4e-07   28.4   0.1   1   2   5.3e-05     0.002   16.3   0.0   371   444    27   101     1   102 0.78 -
117213at50557_13249_0:00079a|STRG.1234.6:514-954|+     -            147 96662at50557         -            445     4e-07   28.4   0.1   2   2   4.3e-05    0.0016   16.6   0.0   364   426    53   115    26   139 0.61 -
117213at50557_13249_0:00079a|STRG.1234.7:551-991|+     -            147 96662at50557         -            445     4e-07   28.4   0.1   1   2   5.3e-05     0.002   16.3   0.0   371   444    27   101     1   102 0.78 -
117213at50557_13249_0:00079a|STRG.1234.7:551-991|+     -            147 96662at50557         -            445     4e-07   28.4   0.1   2   2   4.3e-05    0.0016   16.6   0.0   364   426    53   115    26   139 0.61 -
63888at50557_38123_0:0035d7|STRG.11949.1:393-842|+     -            150 96662at50557         -            445   4.2e-07   28.4   0.1   1   2   5.1e-05    0.0019   16.3   0.0   379   435    15    71     9    81 0.89 -
63888at50557_38123_0:0035d7|STRG.11949.1:393-842|+     -            150 96662at50557         -            445   4.2e-07   28.4   0.1   2   2    0.0025     0.094   10.7   0.0   362   412   100   150    72   150 0.76 -
117213at50557_7244_0:0017ed|STRG.7205.6:769-1209|+     -            147 96662at50557         -            445   5.5e-07   28.0   0.0   1   2    0.0071      0.27    9.2   0.0   379   416     1    38     1    54 0.88 -
117213at50557_7244_0:0017ed|STRG.7205.6:769-1209|+     -            147 96662at50557         -            445   5.5e-07   28.0   0.0   2   2   2.2e-05   0.00083   17.5   0.1   361   444    50   135    38   136 0.80 -
117213at50557_7244_0:0017ed|STRG.7205.7:738-1178|+     -            147 96662at50557         -            445   5.5e-07   28.0   0.0   1   2    0.0071      0.27    9.2   0.0   379   416     1    38     1    54 0.88 -
117213at50557_7244_0:0017ed|STRG.7205.7:738-1178|+     -            147 96662at50557         -            445   5.5e-07   28.0   0.0   2   2   2.2e-05   0.00083   17.5   0.1   361   444    50   135    38   136 0.80 -
117213at50557_7224_0:002040|STRG.7205.3:769-1248|+     -            160 96662at50557         -            445   6.6e-07   27.7   0.0   1   2    0.0083      0.31    9.0   0.0   379   416     1    38     1    54 0.88 -
117213at50557_7224_0:002040|STRG.7205.3:769-1248|+     -            160 96662at50557         -            445   6.6e-07   27.7   0.0   2   2   3.2e-05    0.0012   16.9   0.1   363   444    52   135    42   136 0.80 -
117213at50557_7224_0:002040|STRG.7205.5:787-1266|+     -            160 96662at50557         -            445   6.6e-07   27.7   0.0   1   2    0.0083      0.31    9.0   0.0   379   416     1    38     1    54 0.88 -
117213at50557_7224_0:002040|STRG.7205.5:787-1266|+     -            160 96662at50557         -            445   6.6e-07   27.7   0.0   2   2   3.2e-05    0.0012   16.9   0.1   363   444    52   135    42   136 0.80 -
12555at50557_121845_0:00419d|STRG.9634.2:6-311|+       -            102 96662at50557         -            445   6.9e-07   27.6   0.2   1   2   0.00019     0.007   14.4   0.0   397   442     1    47     1    50 0.88 -
12555at50557_121845_0:00419d|STRG.9634.2:6-311|+       -            102 96662at50557         -            445   6.9e-07   27.6   0.2   2   2   2.7e-05     0.001   17.2   0.0   367   436    37   100    35   102 0.91 -
12555at50557_121845_0:00419d|STRG.2085.1:2962-3315|+   -            118 96662at50557         -            445   1.7e-06   26.4   0.5   1   2   1.3e-05   0.00048   18.3   0.0   403   440     8    46     1    47 0.86 -
12555at50557_121845_0:00419d|STRG.2085.1:2962-3315|+   -            118 96662at50557         -            445   1.7e-06   26.4   0.5   2   2   0.00072     0.027   12.5   0.1   366   423    37    95    35   103 0.88 -
12555at50557_121845_0:00419d|STRG.2085.2:2954-3307|+   -            118 96662at50557         -            445   1.7e-06   26.4   0.5   1   2   1.3e-05   0.00048   18.3   0.0   403   440     8    46     1    47 0.86 -
12555at50557_121845_0:00419d|STRG.2085.2:2954-3307|+   -            118 96662at50557         -            445   1.7e-06   26.4   0.5   2   2   0.00072     0.027   12.5   0.1   366   423    37    95    35   103 0.88 -
12555at50557_121845_0:00419d|STRG.2085.3:2551-2904|+   -            118 96662at50557         -            445   1.7e-06   26.4   0.5   1   2   1.3e-05   0.00048   18.3   0.0   403   440     8    46     1    47 0.86 -
12555at50557_121845_0:00419d|STRG.2085.3:2551-2904|+   -            118 96662at50557         -            445   1.7e-06   26.4   0.5   2   2   0.00072     0.027   12.5   0.1   366   423    37    95    35   103 0.88 -
117213at50557_13249_0:00079a|STRG.2007.1:1194-1571|+   -            126 96662at50557         -            445   2.3e-06   25.9   0.1   1   1   6.5e-08   2.4e-06   25.8   0.1   364   432    54   122    16   126 0.81 -
117213at50557_13249_0:00079a|STRG.2007.2:1194-1571|+   -            126 96662at50557         -            445   2.3e-06   25.9   0.1   1   1   6.5e-08   2.4e-06   25.8   0.1   364   432    54   122    16   126 0.81 -
117213at50557_13249_0:00079a|STRG.2007.3:539-916|+     -            126 96662at50557         -            445   2.3e-06   25.9   0.1   1   1   6.5e-08   2.4e-06   25.8   0.1   364   432    54   122    16   126 0.81 -
117213at50557_13249_0:00079a|STRG.2007.4:722-1099|+    -            126 96662at50557         -            445   2.3e-06   25.9   0.1   1   1   6.5e-08   2.4e-06   25.8   0.1   364   432    54   122    16   126 0.81 -
117213at50557_13249_0:00079a|STRG.2007.5:908-1285|+    -            126 96662at50557         -            445   2.3e-06   25.9   0.1   1   1   6.5e-08   2.4e-06   25.8   0.1   364   432    54   122    16   126 0.81 -
78446at50557_103372_0:00039c|STRG.15257.1:254-1735|+   -            494 96662at50557         -            445   2.5e-06   25.8   3.8   1   1   6.6e-08   2.5e-06   25.8   3.8   247   369    77   204    33   215 0.86 -
12555at50557_37001_0:000625|STRG.4348.1:1581-2066|+    -            162 96662at50557         -            445   3.8e-06   25.2   0.0   1   2   0.00014    0.0053   14.8   0.0   366   444     4    86     1    87 0.88 -
12555at50557_37001_0:000625|STRG.4348.1:1581-2066|+    -            162 96662at50557         -            445   3.8e-06   25.2   0.0   2   2    0.0098      0.37    8.8   0.0   397   432   122   157    96   162 0.83 -
28428at50557_7237_0:000277|STRG.3361.1:174-1133|+      -            320 96662at50557         -            445   4.4e-06   25.0   0.0   1   1   1.6e-07   6.1e-06   24.5   0.0    58   117    33    90    31   135 0.83 -
28428at50557_7237_0:000277|STRG.3361.2:586-1545|+      -            320 96662at50557         -            445   4.4e-06   25.0   0.0   1   1   1.6e-07   6.1e-06   24.5   0.0    58   117    33    90    31   135 0.83 -
117213at50557_7004_0:002edd|STRG.6446.1:7307-7618|+    -            104 96662at50557         -            445   4.5e-06   25.0   0.0   1   1   1.3e-07   4.8e-06   24.9   0.0   345   443     4   103     1   104 0.91 -
117213at50557_7004_0:002edd|STRG.6446.2:7095-7406|+    -            104 96662at50557         -            445   4.5e-06   25.0   0.0   1   1   1.3e-07   4.8e-06   24.9   0.0   345   443     4   103     1   104 0.91 -
117213at50557_7004_0:002edd|STRG.6446.3:7119-7430|+    -            104 96662at50557         -            445   4.5e-06   25.0   0.0   1   1   1.3e-07   4.8e-06   24.9   0.0   345   443     4   103     1   104 0.91 -
117213at50557_7004_0:002edd|STRG.6446.4:7152-7463|+    -            104 96662at50557         -            445   4.5e-06   25.0   0.0   1   1   1.3e-07   4.8e-06   24.9   0.0   345   443     4   103     1   104 0.91 -
117213at50557_7004_0:002edd|STRG.6446.5:7203-7514|+    -            104 96662at50557         -            445   4.5e-06   25.0   0.0   1   1   1.3e-07   4.8e-06   24.9   0.0   345   443     4   103     1   104 0.91 -
132051at50557_34720_0:0009db|STRG.4022.2:265-1116|+    -            284 96662at50557         -            445   5.3e-06   24.7   1.2   1   2       3.3   1.2e+02    0.4   0.3    28    57    29    57    13    79 0.64 -
132051at50557_34720_0:0009db|STRG.4022.2:265-1116|+    -            284 96662at50557         -            445   5.3e-06   24.7   1.2   2   2     5e-07   1.9e-05   22.9   0.0    31   156    79   207    60   213 0.86 -
132051at50557_34720_0:0009db|STRG.4022.1:265-1113|+    -            283 96662at50557         -            445   5.7e-06   24.6   1.3   1   2       2.6        98    0.8   0.3    28    57    28    56     3    77 0.62 -
132051at50557_34720_0:0009db|STRG.4022.1:265-1113|+    -            283 96662at50557         -            445   5.7e-06   24.6   1.3   2   2   4.7e-07   1.8e-05   23.0   0.0    30   156    77   206    57   212 0.86 -
132051at50557_34720_0:0009db|STRG.4022.4:183-1241|+    -            283 96662at50557         -            445   5.7e-06   24.6   1.3   1   2       2.6        98    0.8   0.3    28    57    28    56     3    77 0.62 -
132051at50557_34720_0:0009db|STRG.4022.4:183-1241|+    -            283 96662at50557         -            445   5.7e-06   24.6   1.3   2   2   4.7e-07   1.8e-05   23.0   0.0    30   156    77   206    57   212 0.86 -
117213at50557_7539_0:002eaf|STRG.15659.1:2315-2617|+   -            101 96662at50557         -            445     7e-06   24.3   0.0   1   1   4.7e-07   1.8e-05   23.0   0.0   343   415    18    89    10   100 0.69 -
18575at50557_7004_0:00194b|STRG.15295.1:649-2916|+     -            756 96662at50557         -            445   7.4e-06   24.3   0.5   1   1   3.2e-07   1.2e-05   23.6   0.5   274   424   217   366   199   380 0.74 -
18575at50557_7004_0:00194b|STRG.15295.2:556-2823|+     -            756 96662at50557         -            445   7.4e-06   24.3   0.5   1   1   3.2e-07   1.2e-05   23.6   0.5   274   424   217   366   199   380 0.74 -
132051at50557_34720_0:0009db|STRG.4022.5:155-1171|+    -            269 96662at50557         -            445   7.4e-06   24.2   1.3   1   2       4.2   1.6e+02    0.1   0.3    28    57    14    42     2    63 0.72 -
132051at50557_34720_0:0009db|STRG.4022.5:155-1171|+    -            269 96662at50557         -            445   7.4e-06   24.2   1.3   2   2   4.3e-07   1.6e-05   23.1   0.0    31   156    64   192    44   198 0.86 -
12555at50557_37001_0:000625|STRG.4353.3:1390-1857|+    -            156 96662at50557         -            445   1.4e-05   23.4   0.1   1   3      0.43        16    3.4   0.0   402   427     1    26     1    30 0.90 -
12555at50557_37001_0:000625|STRG.4353.3:1390-1857|+    -            156 96662at50557         -            445   1.4e-05   23.4   0.1   2   3    0.0082      0.31    9.0   0.0   364   426    32    94    26   109 0.88 -
12555at50557_37001_0:000625|STRG.4353.3:1390-1857|+    -            156 96662at50557         -            445   1.4e-05   23.4   0.1   3   3     0.015      0.58    8.1   0.0   397   431   116   150   100   155 0.83 -
117213at50557_79782_0:002375|STRG.9163.1:226-648|+     -            141 96662at50557         -            445   1.9e-05   22.9   0.1   1   2    0.0014     0.052   11.6   0.0   379   441     7    69     2    74 0.92 -
117213at50557_79782_0:002375|STRG.9163.1:226-648|+     -            141 96662at50557         -            445   1.9e-05   22.9   0.1   2   2    0.0047      0.17    9.8   0.2   381   431    80   130    71   141 0.83 -
117213at50557_79782_0:002375|STRG.9163.2:255-677|+     -            141 96662at50557         -            445   1.9e-05   22.9   0.1   1   2    0.0014     0.052   11.6   0.0   379   441     7    69     2    74 0.92 -
117213at50557_79782_0:002375|STRG.9163.2:255-677|+     -            141 96662at50557         -            445   1.9e-05   22.9   0.1   2   2    0.0047      0.17    9.8   0.2   381   431    80   130    71   141 0.83 -
117213at50557_79782_0:002375|STRG.9129.1:110-445|+     -            112 96662at50557         -            445   2.5e-05   22.5   0.0   1   1   7.6e-07   2.8e-05   22.3   0.0   344   423    32   111    21   112 0.92 -
132051at50557_34720_0:0009db|STRG.4022.3:225-873|+     -            193 96662at50557         -            445   2.9e-05   22.3   0.0   1   1   9.6e-07   3.6e-05   22.0   0.0    47   156     6   116     3   122 0.93 -
117213at50557_79782_0:002375|STRG.4030.1:804-1118|+    -            105 96662at50557         -            445   2.9e-05   22.3   0.0   1   1     8e-07     3e-05   22.2   0.0   353   430    14    97     3   105 0.74 -
117213at50557_79782_0:002375|STRG.4030.3:801-1115|+    -            105 96662at50557         -            445   2.9e-05   22.3   0.0   1   1     8e-07     3e-05   22.2   0.0   353   430    14    97     3   105 0.74 -
117213at50557_79782_0:002375|STRG.4030.4:778-1092|+    -            105 96662at50557         -            445   2.9e-05   22.3   0.0   1   1     8e-07     3e-05   22.2   0.0   353   430    14    97     3   105 0.74 -
117213at50557_1155016_0:0015d7|STRG.10824.1:881-1171|+ -             97 96662at50557         -            445   3.8e-05   21.9   0.0   1   2   5.3e-05     0.002   16.2   0.0   372   429     4    61     1    66 0.93 -
117213at50557_1155016_0:0015d7|STRG.10824.1:881-1171|+ -             97 96662at50557         -            445   3.8e-05   21.9   0.0   2   2      0.27       9.9    4.0   0.0   405   429    70    94    63    96 0.87 -
117213at50557_1155016_0:0015d7|STRG.10824.2:478-768|+  -             97 96662at50557         -            445   3.8e-05   21.9   0.0   1   2   5.3e-05     0.002   16.2   0.0   372   429     4    61     1    66 0.93 -
117213at50557_1155016_0:0015d7|STRG.10824.2:478-768|+  -             97 96662at50557         -            445   3.8e-05   21.9   0.0   2   2      0.27       9.9    4.0   0.0   405   429    70    94    63    96 0.87 -
117213at50557_1155016_0:0015d7|STRG.10824.3:496-786|+  -             97 96662at50557         -            445   3.8e-05   21.9   0.0   1   2   5.3e-05     0.002   16.2   0.0   372   429     4    61     1    66 0.93 -
117213at50557_1155016_0:0015d7|STRG.10824.3:496-786|+  -             97 96662at50557         -            445   3.8e-05   21.9   0.0   2   2      0.27       9.9    4.0   0.0   405   429    70    94    63    96 0.87 -
117213at50557_7224_0:002040|STRG.4353.4:166-567|+      -            134 96662at50557         -            445   0.00012   20.3   0.0   1   2      0.95        36    2.2   0.0   388   426    10    48     3    60 0.84 -
117213at50557_7224_0:002040|STRG.4353.4:166-567|+      -            134 96662at50557         -            445   0.00012   20.3   0.0   2   2   4.5e-05    0.0017   16.5   0.0   362   425    68   132    54   134 0.85 -
12555at50557_121845_0:00419d|STRG.602.1:1530-1796|+    -             89 96662at50557         -            445   0.00072   17.7   0.0   1   1   1.9e-05   0.00072   17.7   0.0   379   429     4    54     1    83 0.80 -
