#                                                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
106896at50557_34720_0:0025d6|STRG.15267.1:527-1954|+    -            476 106896at50557        -             70   2.2e-34  116.3   4.0   1   1   7.7e-36   2.2e-34  116.3   4.0    12    70   376   435   369   435 0.93 -
45419at50557_315563_0:0022b9|STRG.2484.2:570-1925|+     -            452 106896at50557        -             70   3.6e-13   48.4  55.3   4   7   4.8e-05    0.0014   17.7   0.4    16    54   255   293   243   297 0.89 -
45419at50557_315563_0:0022b9|STRG.2484.2:570-1925|+     -            452 106896at50557        -             70   3.6e-13   48.4  55.3   5   7      0.75        22    4.2   0.3    50    68   315   333   305   335 0.86 -
45419at50557_315563_0:0022b9|STRG.2484.2:570-1925|+     -            452 106896at50557        -             70   3.6e-13   48.4  55.3   6   7   8.9e-06   0.00026   20.0   4.8     9    66   339   395   332   398 0.84 -
45419at50557_315563_0:0022b9|STRG.2484.2:570-1925|+     -            452 106896at50557        -             70   3.6e-13   48.4  55.3   7   7     0.008      0.23   10.6   6.5     9    67   394   452   392   452 0.91 -
45419at50557_51655_0:002e4f|STRG.16962.1:1125-1436|+    -            104 106896at50557        -             70   2.2e-11   42.7   6.9   1   3       0.3       8.5    5.5   0.1    51    68     2    19     1    21 0.66 -
45419at50557_51655_0:002e4f|STRG.16962.1:1125-1436|+    -            104 106896at50557        -             70   2.2e-11   42.7   6.9   2   3   4.2e-06   0.00012   21.1   0.3    18    45    25    52    19    53 0.90 -
45419at50557_51655_0:002e4f|STRG.16962.1:1125-1436|+    -            104 106896at50557        -             70   2.2e-11   42.7   6.9   3   3   1.4e-05   0.00042   19.4   0.2    18    41    54    77    52    82 0.89 -
45419at50557_51655_0:002e4f|STRG.16962.2:2025-2336|+    -            104 106896at50557        -             70   2.2e-11   42.7   6.9   1   3       0.3       8.5    5.5   0.1    51    68     2    19     1    21 0.66 -
45419at50557_51655_0:002e4f|STRG.16962.2:2025-2336|+    -            104 106896at50557        -             70   2.2e-11   42.7   6.9   2   3   4.2e-06   0.00012   21.1   0.3    18    45    25    52    19    53 0.90 -
45419at50557_51655_0:002e4f|STRG.16962.2:2025-2336|+    -            104 106896at50557        -             70   2.2e-11   42.7   6.9   3   3   1.4e-05   0.00042   19.4   0.2    18    41    54    77    52    82 0.89 -
45419at50557_51655_0:002e4f|STRG.16962.3:2208-2519|+    -            104 106896at50557        -             70   2.2e-11   42.7   6.9   1   3       0.3       8.5    5.5   0.1    51    68     2    19     1    21 0.66 -
45419at50557_51655_0:002e4f|STRG.16962.3:2208-2519|+    -            104 106896at50557        -             70   2.2e-11   42.7   6.9   2   3   4.2e-06   0.00012   21.1   0.3    18    45    25    52    19    53 0.90 -
45419at50557_51655_0:002e4f|STRG.16962.3:2208-2519|+    -            104 106896at50557        -             70   2.2e-11   42.7   6.9   3   3   1.4e-05   0.00042   19.4   0.2    18    41    54    77    52    82 0.89 -
45419at50557_51655_0:002e4f|STRG.16962.4:1089-1400|+    -            104 106896at50557        -             70   2.2e-11   42.7   6.9   1   3       0.3       8.5    5.5   0.1    51    68     2    19     1    21 0.66 -
45419at50557_51655_0:002e4f|STRG.16962.4:1089-1400|+    -            104 106896at50557        -             70   2.2e-11   42.7   6.9   2   3   4.2e-06   0.00012   21.1   0.3    18    45    25    52    19    53 0.90 -
45419at50557_51655_0:002e4f|STRG.16962.4:1089-1400|+    -            104 106896at50557        -             70   2.2e-11   42.7   6.9   3   3   1.4e-05   0.00042   19.4   0.2    18    41    54    77    52    82 0.89 -
45419at50557_51655_0:002e4f|STRG.16965.1:2920-3195|+    -             92 106896at50557        -             70   3.5e-11   42.0   7.2   1   2      0.24         7    5.8   0.1    51    68     2    19     1    21 0.66 -
45419at50557_51655_0:002e4f|STRG.16965.1:2920-3195|+    -             92 106896at50557        -             70   3.5e-11   42.0   7.2   2   2   2.1e-10     6e-09   34.9   3.5    18    69    25    77    20    78 0.91 -
45419at50557_51655_0:002e4f|STRG.16965.2:3304-3579|+    -             92 106896at50557        -             70   3.5e-11   42.0   7.2   1   2      0.24         7    5.8   0.1    51    68     2    19     1    21 0.66 -
45419at50557_51655_0:002e4f|STRG.16965.2:3304-3579|+    -             92 106896at50557        -             70   3.5e-11   42.0   7.2   2   2   2.1e-10     6e-09   34.9   3.5    18    69    25    77    20    78 0.91 -
45419at50557_51655_0:002e4f|STRG.16965.3:3325-3600|+    -             92 106896at50557        -             70   3.5e-11   42.0   7.2   1   2      0.24         7    5.8   0.1    51    68     2    19     1    21 0.66 -
45419at50557_51655_0:002e4f|STRG.16965.3:3325-3600|+    -             92 106896at50557        -             70   3.5e-11   42.0   7.2   2   2   2.1e-10     6e-09   34.9   3.5    18    69    25    77    20    78 0.91 -
45419at50557_51655_0:002e4f|STRG.16965.4:2754-3029|+    -             92 106896at50557        -             70   3.5e-11   42.0   7.2   1   2      0.24         7    5.8   0.1    51    68     2    19     1    21 0.66 -
45419at50557_51655_0:002e4f|STRG.16965.4:2754-3029|+    -             92 106896at50557        -             70   3.5e-11   42.0   7.2   2   2   2.1e-10     6e-09   34.9   3.5    18    69    25    77    20    78 0.91 -
45419at50557_51655_0:002e4f|STRG.16965.5:2818-3093|+    -             92 106896at50557        -             70   3.5e-11   42.0   7.2   1   2      0.24         7    5.8   0.1    51    68     2    19     1    21 0.66 -
45419at50557_51655_0:002e4f|STRG.16965.5:2818-3093|+    -             92 106896at50557        -             70   3.5e-11   42.0   7.2   2   2   2.1e-10     6e-09   34.9   3.5    18    69    25    77    20    78 0.91 -
14133at50557_286706_0:001942|STRG.922.2:1473-2828|+     -            452 106896at50557        -             70   5.1e-11   41.5  40.9   1   7   0.00064     0.019   14.1   2.3    15    69     6    60     2    61 0.90 -
14133at50557_286706_0:001942|STRG.922.2:1473-2828|+     -            452 106896at50557        -             70   5.1e-11   41.5  40.9   2   7   3.3e-05   0.00095   18.2   0.7    18    70    37    89    33    89 0.92 -
14133at50557_286706_0:001942|STRG.922.2:1473-2828|+     -            452 106896at50557        -             70   5.1e-11   41.5  40.9   3   7    0.0031     0.089   11.9   0.9    22    70    69   121    64   121 0.85 -
14133at50557_286706_0:001942|STRG.922.2:1473-2828|+     -            452 106896at50557        -             70   5.1e-11   41.5  40.9   4   7       0.6        17    4.5   0.1    50    68   243   261   213   263 0.82 -
14133at50557_286706_0:001942|STRG.922.2:1473-2828|+     -            452 106896at50557        -             70   5.1e-11   41.5  40.9   5   7   6.1e-06   0.00018   20.5   3.6    17    67   266   316   262   319 0.86 -
14133at50557_286706_0:001942|STRG.922.2:1473-2828|+     -            452 106896at50557        -             70   5.1e-11   41.5  40.9   6   7       2.3        67    2.7   0.1    16    41   319   344   317   348 0.83 -
14133at50557_286706_0:001942|STRG.922.2:1473-2828|+     -            452 106896at50557        -             70   5.1e-11   41.5  40.9   7   7     0.041       1.2    8.3   3.6    23    68   403   448   397   450 0.76 -
14133at50557_286706_0:001942|STRG.922.3:1461-2816|+     -            452 106896at50557        -             70   5.1e-11   41.5  40.9   1   7   0.00064     0.019   14.1   2.3    15    69     6    60     2    61 0.90 -
14133at50557_286706_0:001942|STRG.922.3:1461-2816|+     -            452 106896at50557        -             70   5.1e-11   41.5  40.9   2   7   3.3e-05   0.00095   18.2   0.7    18    70    37    89    33    89 0.92 -
14133at50557_286706_0:001942|STRG.922.3:1461-2816|+     -            452 106896at50557        -             70   5.1e-11   41.5  40.9   3   7    0.0031     0.089   11.9   0.9    22    70    69   121    64   121 0.85 -
14133at50557_286706_0:001942|STRG.922.3:1461-2816|+     -            452 106896at50557        -             70   5.1e-11   41.5  40.9   4   7       0.6        17    4.5   0.1    50    68   243   261   213   263 0.82 -
14133at50557_286706_0:001942|STRG.922.3:1461-2816|+     -            452 106896at50557        -             70   5.1e-11   41.5  40.9   5   7   6.1e-06   0.00018   20.5   3.6    17    67   266   316   262   319 0.86 -
14133at50557_286706_0:001942|STRG.922.3:1461-2816|+     -            452 106896at50557        -             70   5.1e-11   41.5  40.9   6   7       2.3        67    2.7   0.1    16    41   319   344   317   348 0.83 -
14133at50557_286706_0:001942|STRG.922.3:1461-2816|+     -            452 106896at50557        -             70   5.1e-11   41.5  40.9   7   7     0.041       1.2    8.3   3.6    23    68   403   448   397   450 0.76 -
14133at50557_286706_0:001942|STRG.922.4:1357-2712|+     -            452 106896at50557        -             70   5.1e-11   41.5  40.9   1   7   0.00064     0.019   14.1   2.3    15    69     6    60     2    61 0.90 -
14133at50557_286706_0:001942|STRG.922.4:1357-2712|+     -            452 106896at50557        -             70   5.1e-11   41.5  40.9   2   7   3.3e-05   0.00095   18.2   0.7    18    70    37    89    33    89 0.92 -
14133at50557_286706_0:001942|STRG.922.4:1357-2712|+     -            452 106896at50557        -             70   5.1e-11   41.5  40.9   3   7    0.0031     0.089   11.9   0.9    22    70    69   121    64   121 0.85 -
14133at50557_286706_0:001942|STRG.922.4:1357-2712|+     -            452 106896at50557        -             70   5.1e-11   41.5  40.9   4   7       0.6        17    4.5   0.1    50    68   243   261   213   263 0.82 -
14133at50557_286706_0:001942|STRG.922.4:1357-2712|+     -            452 106896at50557        -             70   5.1e-11   41.5  40.9   5   7   6.1e-06   0.00018   20.5   3.6    17    67   266   316   262   319 0.86 -
14133at50557_286706_0:001942|STRG.922.4:1357-2712|+     -            452 106896at50557        -             70   5.1e-11   41.5  40.9   6   7       2.3        67    2.7   0.1    16    41   319   344   317   348 0.83 -
14133at50557_286706_0:001942|STRG.922.4:1357-2712|+     -            452 106896at50557        -             70   5.1e-11   41.5  40.9   7   7     0.041       1.2    8.3   3.6    23    68   403   448   397   450 0.76 -
14133at50557_286706_0:001942|STRG.922.5:981-2336|+      -            452 106896at50557        -             70   5.1e-11   41.5  40.9   1   7   0.00064     0.019   14.1   2.3    15    69     6    60     2    61 0.90 -
14133at50557_286706_0:001942|STRG.922.5:981-2336|+      -            452 106896at50557        -             70   5.1e-11   41.5  40.9   2   7   3.3e-05   0.00095   18.2   0.7    18    70    37    89    33    89 0.92 -
14133at50557_286706_0:001942|STRG.922.5:981-2336|+      -            452 106896at50557        -             70   5.1e-11   41.5  40.9   3   7    0.0031     0.089   11.9   0.9    22    70    69   121    64   121 0.85 -
14133at50557_286706_0:001942|STRG.922.5:981-2336|+      -            452 106896at50557        -             70   5.1e-11   41.5  40.9   4   7       0.6        17    4.5   0.1    50    68   243   261   213   263 0.82 -
14133at50557_286706_0:001942|STRG.922.5:981-2336|+      -            452 106896at50557        -             70   5.1e-11   41.5  40.9   5   7   6.1e-06   0.00018   20.5   3.6    17    67   266   316   262   319 0.86 -
14133at50557_286706_0:001942|STRG.922.5:981-2336|+      -            452 106896at50557        -             70   5.1e-11   41.5  40.9   6   7       2.3        67    2.7   0.1    16    41   319   344   317   348 0.83 -
14133at50557_286706_0:001942|STRG.922.5:981-2336|+      -            452 106896at50557        -             70   5.1e-11   41.5  40.9   7   7     0.041       1.2    8.3   3.6    23    68   403   448   397   450 0.76 -
14133at50557_286706_0:001942|STRG.922.6:1483-2838|+     -            452 106896at50557        -             70   5.1e-11   41.5  40.9   1   7   0.00064     0.019   14.1   2.3    15    69     6    60     2    61 0.90 -
14133at50557_286706_0:001942|STRG.922.6:1483-2838|+     -            452 106896at50557        -             70   5.1e-11   41.5  40.9   2   7   3.3e-05   0.00095   18.2   0.7    18    70    37    89    33    89 0.92 -
14133at50557_286706_0:001942|STRG.922.6:1483-2838|+     -            452 106896at50557        -             70   5.1e-11   41.5  40.9   3   7    0.0031     0.089   11.9   0.9    22    70    69   121    64   121 0.85 -
14133at50557_286706_0:001942|STRG.922.6:1483-2838|+     -            452 106896at50557        -             70   5.1e-11   41.5  40.9   4   7       0.6        17    4.5   0.1    50    68   243   261   213   263 0.82 -
14133at50557_286706_0:001942|STRG.922.6:1483-2838|+     -            452 106896at50557        -             70   5.1e-11   41.5  40.9   5   7   6.1e-06   0.00018   20.5   3.6    17    67   266   316   262   319 0.86 -
14133at50557_286706_0:001942|STRG.922.6:1483-2838|+     -            452 106896at50557        -             70   5.1e-11   41.5  40.9   6   7       2.3        67    2.7   0.1    16    41   319   344   317   348 0.83 -
14133at50557_286706_0:001942|STRG.922.6:1483-2838|+     -            452 106896at50557        -             70   5.1e-11   41.5  40.9   7   7     0.041       1.2    8.3   3.6    23    68   403   448   397   450 0.76 -
35806at50557_121225_0:000aa0|STRG.10980.1:3255-4373|+   -            373 106896at50557        -             70   9.3e-11   40.7  44.4   1   5   1.6e-05   0.00046   19.2   1.1    14    67    38    92    26    96 0.88 -
35806at50557_121225_0:000aa0|STRG.10980.1:3255-4373|+   -            373 106896at50557        -             70   9.3e-11   40.7  44.4   2   5    0.0006     0.017   14.2   2.7    18    68   101   149    93   151 0.80 -
35806at50557_121225_0:000aa0|STRG.10980.1:3255-4373|+   -            373 106896at50557        -             70   9.3e-11   40.7  44.4   3   5      0.48        14    4.9   3.5    17    64   154   206   151   214 0.75 -
35806at50557_121225_0:000aa0|STRG.10980.1:3255-4373|+   -            373 106896at50557        -             70   9.3e-11   40.7  44.4   4   5      0.12       3.4    6.8   5.5    16    69   215   283   203   284 0.69 -
35806at50557_121225_0:000aa0|STRG.10980.1:3255-4373|+   -            373 106896at50557        -             70   9.3e-11   40.7  44.4   5   5    0.0023     0.065   12.3   1.6    17    68   288   341   284   343 0.85 -
35806at50557_121225_0:000aa0|STRG.10980.2:2961-4079|+   -            373 106896at50557        -             70   9.3e-11   40.7  44.4   1   5   1.6e-05   0.00046   19.2   1.1    14    67    38    92    26    96 0.88 -
35806at50557_121225_0:000aa0|STRG.10980.2:2961-4079|+   -            373 106896at50557        -             70   9.3e-11   40.7  44.4   2   5    0.0006     0.017   14.2   2.7    18    68   101   149    93   151 0.80 -
35806at50557_121225_0:000aa0|STRG.10980.2:2961-4079|+   -            373 106896at50557        -             70   9.3e-11   40.7  44.4   3   5      0.48        14    4.9   3.5    17    64   154   206   151   214 0.75 -
35806at50557_121225_0:000aa0|STRG.10980.2:2961-4079|+   -            373 106896at50557        -             70   9.3e-11   40.7  44.4   4   5      0.12       3.4    6.8   5.5    16    69   215   283   203   284 0.69 -
35806at50557_121225_0:000aa0|STRG.10980.2:2961-4079|+   -            373 106896at50557        -             70   9.3e-11   40.7  44.4   5   5    0.0023     0.065   12.3   1.6    17    68   288   341   284   343 0.85 -
35806at50557_121225_0:000aa0|STRG.10980.3:2316-3434|+   -            373 106896at50557        -             70   9.3e-11   40.7  44.4   1   5   1.6e-05   0.00046   19.2   1.1    14    67    38    92    26    96 0.88 -
35806at50557_121225_0:000aa0|STRG.10980.3:2316-3434|+   -            373 106896at50557        -             70   9.3e-11   40.7  44.4   2   5    0.0006     0.017   14.2   2.7    18    68   101   149    93   151 0.80 -
