#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
31374at50557_103372_0:0017b9|STRG.16521.1:92-2047|+    -            652 31374at50557         -            569  4.5e-290  962.0  17.0   1   1  3.9e-290  1.1e-288  957.5  17.0     1   569     4   647     4   647 0.94 -
13625at50557_34720_0:001854|STRG.9689.1:116-2605|+     -            830 31374at50557         -            569   9.1e-30  102.6  10.0   3   5      0.26       7.2    3.9   0.7   211   304   288   378   275   389 0.71 -
13625at50557_34720_0:001854|STRG.9689.1:116-2605|+     -            830 31374at50557         -            569   9.1e-30  102.6  10.0   4   5   1.9e-15   5.1e-14   50.6   0.7   361   488   406   539   393   545 0.85 -
13625at50557_34720_0:001854|STRG.9689.1:116-2605|+     -            830 31374at50557         -            569   9.1e-30  102.6  10.0   5   5   4.8e-10   1.3e-08   32.8   0.0   360   533   532   697   521   713 0.82 -
25500at50557_13686_0:0020f5|STRG.10457.1:163-1968|+    -            602 31374at50557         -            569   2.1e-29  101.4   0.3   1   5   2.2e-05    0.0006   17.4   0.0   384   422    53    91    47   118 0.89 -
25500at50557_13686_0:0020f5|STRG.10457.1:163-1968|+    -            602 31374at50557         -            569   2.1e-29  101.4   0.3   2   5   7.4e-05     0.002   15.6   0.0   335   413   134   213   124   222 0.88 -
25500at50557_13686_0:0020f5|STRG.10457.1:163-1968|+    -            602 31374at50557         -            569   2.1e-29  101.4   0.3   3   5   6.5e-11   1.8e-09   35.6   0.0   346   473   232   362   219   391 0.84 -
25500at50557_13686_0:0020f5|STRG.10457.1:163-1968|+    -            602 31374at50557         -            569   2.1e-29  101.4   0.3   4   5   8.8e-08   2.4e-06   25.3   0.1   388   468   482   564   480   576 0.88 -
25500at50557_13686_0:0020f5|STRG.10457.1:163-1968|+    -            602 31374at50557         -            569   2.1e-29  101.4   0.3   5   5       5.2   1.4e+02   -0.4   0.0   498   534   564   600   558   601 0.67 -
49370at50557_79782_0:001886|STRG.10460.1:1564-2550|+   -            329 31374at50557         -            569   2.4e-28   97.9   9.6   1   3   2.9e-06   7.8e-05   20.3   0.1   360   421     2    75     1    91 0.74 -
49370at50557_79782_0:001886|STRG.10460.1:1564-2550|+   -            329 31374at50557         -            569   2.4e-28   97.9   9.6   2   3   5.1e-16   1.4e-14   52.5   0.4   341   462    37   159    27   174 0.90 -
49370at50557_79782_0:001886|STRG.10460.1:1564-2550|+   -            329 31374at50557         -            569   2.4e-28   97.9   9.6   3   3   4.2e-13   1.2e-11   42.8   1.9   325   417   231   324   180   328 0.74 -
71739at50557_30019_0:000544|STRG.9601.1:294-1151|+     -            286 31374at50557         -            569   2.5e-28   97.8   0.7   1   3   1.6e-09   4.3e-08   31.0   0.0   386   468     5    90     2    95 0.93 -
71739at50557_30019_0:000544|STRG.9601.1:294-1151|+     -            286 31374at50557         -            569   2.5e-28   97.8   0.7   2   3   1.1e-12   3.1e-11   41.4   0.2   388   534    93   248    89   252 0.82 -
71739at50557_30019_0:000544|STRG.9601.1:294-1151|+     -            286 31374at50557         -            569   2.5e-28   97.8   0.7   3   3   9.3e-09   2.5e-07   28.5   0.0   350   415   221   286   205   286 0.95 -
57752at50557_69319_0:000ee5|STRG.8887.1:190-993|+      -            268 31374at50557         -            569   2.8e-28   97.7   7.0   1   3    0.0002    0.0054   14.2   0.1   414   472    13    71     5    74 0.88 -
57752at50557_69319_0:000ee5|STRG.8887.1:190-993|+      -            268 31374at50557         -            569   2.8e-28   97.7   7.0   2   3   3.7e-22     1e-20   72.7   2.6   343   474    68   203    63   205 0.91 -
57752at50557_69319_0:000ee5|STRG.8887.1:190-993|+      -            268 31374at50557         -            569   2.8e-28   97.7   7.0   3   3   7.4e-06    0.0002   18.9   0.0   341   375   196   230   190   237 0.87 -
78072at50557_7070_0:002a52|STRG.1939.1:1066-1908|+     -            281 31374at50557         -            569   7.4e-28   96.3   8.8   1   4   9.4e-05    0.0026   15.3   0.3   393   476     2    84     1    86 0.94 -
78072at50557_7070_0:002a52|STRG.1939.1:1066-1908|+     -            281 31374at50557         -            569   7.4e-28   96.3   8.8   2   4   8.1e-21   2.2e-19   68.3   1.3   343   476    36   170    31   171 0.94 -
78072at50557_7070_0:002a52|STRG.1939.1:1066-1908|+     -            281 31374at50557         -            569   7.4e-28   96.3   8.8   3   4   1.3e-09   3.6e-08   31.3   0.1   371   464   149   244   149   249 0.90 -
78072at50557_7070_0:002a52|STRG.1939.1:1066-1908|+     -            281 31374at50557         -            569   7.4e-28   96.3   8.8   4   4     0.012      0.34    8.3   0.2   387   416   252   281   248   281 0.90 -
78072at50557_7070_0:002a52|STRG.1939.2:1025-1867|+     -            281 31374at50557         -            569   7.4e-28   96.3   8.8   1   4   9.4e-05    0.0026   15.3   0.3   393   476     2    84     1    86 0.94 -
78072at50557_7070_0:002a52|STRG.1939.2:1025-1867|+     -            281 31374at50557         -            569   7.4e-28   96.3   8.8   2   4   8.1e-21   2.2e-19   68.3   1.3   343   476    36   170    31   171 0.94 -
78072at50557_7070_0:002a52|STRG.1939.2:1025-1867|+     -            281 31374at50557         -            569   7.4e-28   96.3   8.8   3   4   1.3e-09   3.6e-08   31.3   0.1   371   464   149   244   149   249 0.90 -
78072at50557_7070_0:002a52|STRG.1939.2:1025-1867|+     -            281 31374at50557         -            569   7.4e-28   96.3   8.8   4   4     0.012      0.34    8.3   0.2   387   416   252   281   248   281 0.90 -
80377at50557_77166_0:002f29|STRG.13804.1:1091-2005|+   -            305 31374at50557         -            569   1.2e-27   95.6   4.7   1   2   4.2e-16   1.2e-14   52.7   0.1   340   461    15   138    11   148 0.93 -
80377at50557_77166_0:002f29|STRG.13804.1:1091-2005|+   -            305 31374at50557         -            569   1.2e-27   95.6   4.7   2   2   1.7e-13   4.7e-12   44.1   1.0   330   455   174   303   164   305 0.90 -
80377at50557_38123_0:002ff9|STRG.2371.2:329-1870|+     -            514 31374at50557         -            569   3.7e-25   87.4   2.6   1   3   1.7e-06   4.5e-05   21.1   0.1   372   462    14   104     5   108 0.74 -
80377at50557_38123_0:002ff9|STRG.2371.2:329-1870|+     -            514 31374at50557         -            569   3.7e-25   87.4   2.6   2   3   5.2e-12   1.4e-10   39.2   0.1   340   417   108   185   104   194 0.95 -
80377at50557_38123_0:002ff9|STRG.2371.2:329-1870|+     -            514 31374at50557         -            569   3.7e-25   87.4   2.6   3   3   1.1e-07     3e-06   25.0   0.0   427   535   363   479   345   503 0.82 -
80377at50557_38123_0:002ff9|STRG.2371.3:180-1721|+     -            514 31374at50557         -            569   3.7e-25   87.4   2.6   1   3   1.7e-06   4.5e-05   21.1   0.1   372   462    14   104     5   108 0.74 -
80377at50557_38123_0:002ff9|STRG.2371.3:180-1721|+     -            514 31374at50557         -            569   3.7e-25   87.4   2.6   2   3   5.2e-12   1.4e-10   39.2   0.1   340   417   108   185   104   194 0.95 -
80377at50557_38123_0:002ff9|STRG.2371.3:180-1721|+     -            514 31374at50557         -            569   3.7e-25   87.4   2.6   3   3   1.1e-07     3e-06   25.0   0.0   427   535   363   479   345   503 0.82 -
80377at50557_38123_0:002ff9|STRG.2371.4:183-1724|+     -            514 31374at50557         -            569   3.7e-25   87.4   2.6   1   3   1.7e-06   4.5e-05   21.1   0.1   372   462    14   104     5   108 0.74 -
80377at50557_38123_0:002ff9|STRG.2371.4:183-1724|+     -            514 31374at50557         -            569   3.7e-25   87.4   2.6   2   3   5.2e-12   1.4e-10   39.2   0.1   340   417   108   185   104   194 0.95 -
80377at50557_38123_0:002ff9|STRG.2371.4:183-1724|+     -            514 31374at50557         -            569   3.7e-25   87.4   2.6   3   3   1.1e-07     3e-06   25.0   0.0   427   535   363   479   345   503 0.82 -
14512at50557_56086_0:000590|STRG.5472.1:620-1087|+     -            156 31374at50557         -            569   7.2e-25   86.4   0.1   1   2   0.00031    0.0086   13.5   0.0   437   472     7    42     5    44 0.94 -
14512at50557_56086_0:000590|STRG.5472.1:620-1087|+     -            156 31374at50557         -            569   7.2e-25   86.4   0.1   2   2   1.8e-23   4.9e-22   77.1   0.1   343   459    39   156    36   156 0.96 -
76755at50557_64793_0:0021c2|STRG.13528.1:257-1228|+    -            324 31374at50557         -            569   1.4e-24   85.4   4.3   1   3    0.0027     0.075   10.4   0.1   401   463    15    76     6    81 0.87 -
76755at50557_64793_0:0021c2|STRG.13528.1:257-1228|+    -            324 31374at50557         -            569   1.4e-24   85.4   4.3   2   3   3.5e-09   9.6e-08   29.9   0.0   382   469    81   169    77   205 0.87 -
76755at50557_64793_0:0021c2|STRG.13528.1:257-1228|+    -            324 31374at50557         -            569   1.4e-24   85.4   4.3   3   3   6.6e-14   1.8e-12   45.5   0.4   341   440   217   317   211   321 0.90 -
43121at50557_103372_0:001d6c|STRG.14418.1:108-1705|+   -            510 31374at50557         -            569   5.4e-24   83.5   2.3   1   3   3.9e-05    0.0011   16.5   0.0   425   464   208   247   197   255 0.89 -
43121at50557_103372_0:001d6c|STRG.14418.1:108-1705|+   -            510 31374at50557         -            569   5.4e-24   83.5   2.3   2   3    0.0015     0.041   11.3   0.0   502   533   262   293   251   298 0.88 -
43121at50557_103372_0:001d6c|STRG.14418.1:108-1705|+   -            510 31374at50557         -            569   5.4e-24   83.5   2.3   3   3   2.7e-15   7.3e-14   50.1   1.0   346   531   306   508   299   509 0.80 -
43553at50557_13686_0:000241|STRG.15103.7:1549-3015|+   -            489 31374at50557         -            569   5.5e-24   83.5   5.0   1   3   8.2e-15   2.2e-13   48.5   0.1   385   461   174   251   165   273 0.93 -
43553at50557_13686_0:000241|STRG.15103.7:1549-3015|+   -            489 31374at50557         -            569   5.5e-24   83.5   5.0   2   3     0.001     0.028   11.9   0.0   422   478   294   350   291   357 0.92 -
43553at50557_13686_0:000241|STRG.15103.7:1549-3015|+   -            489 31374at50557         -            569   5.5e-24   83.5   5.0   3   3   9.1e-09   2.5e-07   28.5   1.3   342   462   340   459   338   481 0.77 -
43553at50557_13686_0:000241|STRG.15103.8:511-1977|+    -            489 31374at50557         -            569   5.5e-24   83.5   5.0   1   3   8.2e-15   2.2e-13   48.5   0.1   385   461   174   251   165   273 0.93 -
43553at50557_13686_0:000241|STRG.15103.8:511-1977|+    -            489 31374at50557         -            569   5.5e-24   83.5   5.0   2   3     0.001     0.028   11.9   0.0   422   478   294   350   291   357 0.92 -
43553at50557_13686_0:000241|STRG.15103.8:511-1977|+    -            489 31374at50557         -            569   5.5e-24   83.5   5.0   3   3   9.1e-09   2.5e-07   28.5   1.3   342   462   340   459   338   481 0.77 -
43121at50557_103372_0:001d6c|STRG.14418.2:0-1529|+     -            510 31374at50557         -            569   6.2e-24   83.3   2.1   1   3   3.9e-05    0.0011   16.5   0.0   425   464   208   247   197   255 0.89 -
43121at50557_103372_0:001d6c|STRG.14418.2:0-1529|+     -            510 31374at50557         -            569   6.2e-24   83.3   2.1   2   3    0.0015     0.041   11.3   0.0   502   533   262   293   251   298 0.88 -
43121at50557_103372_0:001d6c|STRG.14418.2:0-1529|+     -            510 31374at50557         -            569   6.2e-24   83.3   2.1   3   3   2.2e-15   6.1e-14   50.3   0.9   346   531   306   508   299   509 0.79 -
43553at50557_13686_0:000241|STRG.15103.1:425-1957|+    -            511 31374at50557         -            569   7.1e-24   83.1   5.3   1   3   8.9e-15   2.4e-13   48.4   0.1   385   460   174   250   165   272 0.93 -
43553at50557_13686_0:000241|STRG.15103.1:425-1957|+    -            511 31374at50557         -            569   7.1e-24   83.1   5.3   2   3    0.0012     0.032   11.7   0.0   422   478   294   350   291   355 0.93 -
43553at50557_13686_0:000241|STRG.15103.1:425-1957|+    -            511 31374at50557         -            569   7.1e-24   83.1   5.3   3   3   7.1e-07   1.9e-05   22.3   0.6   405   460   361   416   353   429 0.84 -
43553at50557_13686_0:000241|STRG.15103.2:241-1773|+    -            511 31374at50557         -            569   7.1e-24   83.1   5.3   1   3   8.9e-15   2.4e-13   48.4   0.1   385   460   174   250   165   272 0.93 -
43553at50557_13686_0:000241|STRG.15103.2:241-1773|+    -            511 31374at50557         -            569   7.1e-24   83.1   5.3   2   3    0.0012     0.032   11.7   0.0   422   478   294   350   291   355 0.93 -
43553at50557_13686_0:000241|STRG.15103.2:241-1773|+    -            511 31374at50557         -            569   7.1e-24   83.1   5.3   3   3   7.1e-07   1.9e-05   22.3   0.6   405   460   361   416   353   429 0.84 -
43553at50557_13686_0:000241|STRG.15103.3:390-1922|+    -            511 31374at50557         -            569   7.1e-24   83.1   5.3   1   3   8.9e-15   2.4e-13   48.4   0.1   385   460   174   250   165   272 0.93 -
43553at50557_13686_0:000241|STRG.15103.3:390-1922|+    -            511 31374at50557         -            569   7.1e-24   83.1   5.3   2   3    0.0012     0.032   11.7   0.0   422   478   294   350   291   355 0.93 -
43553at50557_13686_0:000241|STRG.15103.3:390-1922|+    -            511 31374at50557         -            569   7.1e-24   83.1   5.3   3   3   7.1e-07   1.9e-05   22.3   0.6   405   460   361   416   353   429 0.84 -
43553at50557_13686_0:000241|STRG.15103.4:315-1847|+    -            511 31374at50557         -            569   7.1e-24   83.1   5.3   1   3   8.9e-15   2.4e-13   48.4   0.1   385   460   174   250   165   272 0.93 -
43553at50557_13686_0:000241|STRG.15103.4:315-1847|+    -            511 31374at50557         -            569   7.1e-24   83.1   5.3   2   3    0.0012     0.032   11.7   0.0   422   478   294   350   291   355 0.93 -
43553at50557_13686_0:000241|STRG.15103.4:315-1847|+    -            511 31374at50557         -            569   7.1e-24   83.1   5.3   3   3   7.1e-07   1.9e-05   22.3   0.6   405   460   361   416   353   429 0.84 -
43553at50557_13686_0:000241|STRG.15103.5:405-1937|+    -            511 31374at50557         -            569   7.1e-24   83.1   5.3   1   3   8.9e-15   2.4e-13   48.4   0.1   385   460   174   250   165   272 0.93 -
43553at50557_13686_0:000241|STRG.15103.5:405-1937|+    -            511 31374at50557         -            569   7.1e-24   83.1   5.3   2   3    0.0012     0.032   11.7   0.0   422   478   294   350   291   355 0.93 -
43553at50557_13686_0:000241|STRG.15103.5:405-1937|+    -            511 31374at50557         -            569   7.1e-24   83.1   5.3   3   3   7.1e-07   1.9e-05   22.3   0.6   405   460   361   416   353   429 0.84 -
43553at50557_13686_0:000241|STRG.15103.6:241-1773|+    -            511 31374at50557         -            569   7.1e-24   83.1   5.3   1   3   8.9e-15   2.4e-13   48.4   0.1   385   460   174   250   165   272 0.93 -
43553at50557_13686_0:000241|STRG.15103.6:241-1773|+    -            511 31374at50557         -            569   7.1e-24   83.1   5.3   2   3    0.0012     0.032   11.7   0.0   422   478   294   350   291   355 0.93 -
43553at50557_13686_0:000241|STRG.15103.6:241-1773|+    -            511 31374at50557         -            569   7.1e-24   83.1   5.3   3   3   7.1e-07   1.9e-05   22.3   0.6   405   460   361   416   353   429 0.84 -
78072at50557_110193_0:0018f8|STRG.5835.1:146-919|+     -            258 31374at50557         -            569   1.1e-23   82.5   4.0   1   3   1.2e-06   3.3e-05   21.5   0.0   405   477    26   107     6   113 0.77 -
78072at50557_110193_0:0018f8|STRG.5835.1:146-919|+     -            258 31374at50557         -            569   1.1e-23   82.5   4.0   2   3   1.8e-05    0.0005   17.6   0.4   387   459   101   173    98   178 0.87 -
78072at50557_110193_0:0018f8|STRG.5835.1:146-919|+     -            258 31374at50557         -            569   1.1e-23   82.5   4.0   3   3   3.3e-14   9.1e-13   46.5   0.1   341   418   180   256   175   258 0.91 -
56099at50557_34720_0:001a91|STRG.10950.2:86-1417|+     -            444 31374at50557         -            569   3.5e-23   80.9   0.8   1   3   4.1e-08   1.1e-06   26.4   0.0   343   418    62   138    56   175 0.87 -
56099at50557_34720_0:001a91|STRG.10950.2:86-1417|+     -            444 31374at50557         -            569   3.5e-23   80.9   0.8   2   3    0.0041      0.11    9.8   0.0   404   462   169   227   162   241 0.78 -
56099at50557_34720_0:001a91|STRG.10950.2:86-1417|+     -            444 31374at50557         -            569   3.5e-23   80.9   0.8   3   3   6.5e-13   1.8e-11   42.2   0.1   352   471   242   364   237   375 0.88 -
