#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
37475at50557_103372_0:00039a|STRG.14964.1:2-1201|+     -            400 37475at50557         -            589   1.8e-94  315.9   8.0   1   1   1.4e-94   5.7e-93  311.0   8.0   257   566     7   400     4   400 0.86 -
43719at50557_456900_0:000a8d|STRG.11910.1:0-2084|+     -            695 37475at50557         -            589     0.002   15.3   0.0   3   3       1.4        56    0.6   0.0   223   295   607   679   598   691 0.84 -
12735at50557_34720_0:000d5c|STRG.14307.2:281-3169|+    -            963 37475at50557         -            589     0.002   15.3   3.9   1   4      0.32        13    2.7   0.0    79   108   544   573   492   580 0.84 -
12735at50557_34720_0:000d5c|STRG.14307.2:281-3169|+    -            963 37475at50557         -            589     0.002   15.3   3.9   2   4      0.94        38    1.2   0.1   150   186   639   674   635   711 0.75 -
12735at50557_34720_0:000d5c|STRG.14307.2:281-3169|+    -            963 37475at50557         -            589     0.002   15.3   3.9   3   4     0.045       1.8    5.5   0.1   173   205   713   747   710   751 0.83 -
12735at50557_34720_0:000d5c|STRG.14307.2:281-3169|+    -            963 37475at50557         -            589     0.002   15.3   3.9   4   4      0.18       7.3    3.5   0.1   156   186   824   854   787   879 0.83 -
56752at50557_144034_0:000a3e|STRG.17520.2:706-2637|+   -            644 37475at50557         -            589     0.002   15.3   0.0   1   2   0.00018    0.0073   13.5   0.0    26   109   222   302   209   306 0.76 -
56752at50557_144034_0:000a3e|STRG.17520.2:706-2637|+   -            644 37475at50557         -            589     0.002   15.3   0.0   2   2       9.5   3.8e+02   -2.1   0.0    96   112   624   640   621   642 0.88 -
37700at50557_7536_0:0001ec|STRG.9311.1:154-600|+       -            149 37475at50557         -            589    0.0021   15.2   0.0   1   3      0.32        13    2.7   0.0    96   110     5    19     2    25 0.83 -
37700at50557_7536_0:0001ec|STRG.9311.1:154-600|+       -            149 37475at50557         -            589    0.0021   15.2   0.0   2   3       1.2        47    0.9   0.0    56   111    52   110    42   111 0.77 -
37700at50557_7536_0:0001ec|STRG.9311.1:154-600|+       -            149 37475at50557         -            589    0.0021   15.2   0.0   3   3    0.0026      0.11    9.6   0.0   129   179    95   149    83   149 0.71 -
80377at50557_39758_0:001a6c|STRG.955.1:2786-3556|+     -            257 37475at50557         -            589    0.0023   15.1   2.4   1   2      0.01      0.42    7.6   0.7   122   202    72   164    18   168 0.59 -
80377at50557_39758_0:001a6c|STRG.955.1:2786-3556|+     -            257 37475at50557         -            589    0.0023   15.1   2.4   2   2    0.0024     0.098    9.7   2.3    58   181    81   216    75   249 0.72 -
80377at50557_39758_0:001a6c|STRG.955.3:2891-3661|+     -            257 37475at50557         -            589    0.0023   15.1   2.4   1   2      0.01      0.42    7.6   0.7   122   202    72   164    18   168 0.59 -
80377at50557_39758_0:001a6c|STRG.955.3:2891-3661|+     -            257 37475at50557         -            589    0.0023   15.1   2.4   2   2    0.0024     0.098    9.7   2.3    58   181    81   216    75   249 0.72 -
80377at50557_39758_0:001a6c|STRG.955.5:2756-3526|+     -            257 37475at50557         -            589    0.0023   15.1   2.4   1   2      0.01      0.42    7.6   0.7   122   202    72   164    18   168 0.59 -
80377at50557_39758_0:001a6c|STRG.955.5:2756-3526|+     -            257 37475at50557         -            589    0.0023   15.1   2.4   2   2    0.0024     0.098    9.7   2.3    58   181    81   216    75   249 0.72 -
80377at50557_39758_0:001a6c|STRG.955.6:1581-2351|+     -            257 37475at50557         -            589    0.0023   15.1   2.4   1   2      0.01      0.42    7.6   0.7   122   202    72   164    18   168 0.59 -
80377at50557_39758_0:001a6c|STRG.955.6:1581-2351|+     -            257 37475at50557         -            589    0.0023   15.1   2.4   2   2    0.0024     0.098    9.7   2.3    58   181    81   216    75   249 0.72 -
80377at50557_39758_0:001a6c|STRG.955.7:1666-2436|+     -            257 37475at50557         -            589    0.0023   15.1   2.4   1   2      0.01      0.42    7.6   0.7   122   202    72   164    18   168 0.59 -
80377at50557_39758_0:001a6c|STRG.955.7:1666-2436|+     -            257 37475at50557         -            589    0.0023   15.1   2.4   2   2    0.0024     0.098    9.7   2.3    58   181    81   216    75   249 0.72 -
90358at50557_7176_0:003ae7|STRG.4714.1:951-1118|+      -             56 37475at50557         -            589    0.0026   14.9   0.6   1   2      0.71        29    1.6   0.1   168   181     2    15     1    25 0.86 -
90358at50557_7176_0:003ae7|STRG.4714.1:951-1118|+      -             56 37475at50557         -            589    0.0026   14.9   0.6   2   2   0.00036     0.015   12.5   0.1   150   180    26    56    22    56 0.95 -
80377at50557_108931_0:002353|STRG.11711.1:2268-2888|+  -            207 37475at50557         -            589    0.0028   14.8   0.0   1   2     0.089       3.6    4.6   0.1   148   181    33    67    25    69 0.81 -
80377at50557_108931_0:002353|STRG.11711.1:2268-2888|+  -            207 37475at50557         -            589    0.0028   14.8   0.0   2   2    0.0071      0.29    8.2   0.0   148   187    81   121    67   154 0.65 -
80377at50557_108931_0:002353|STRG.11711.2:1851-2471|+  -            207 37475at50557         -            589    0.0028   14.8   0.0   1   2     0.089       3.6    4.6   0.1   148   181    33    67    25    69 0.81 -
80377at50557_108931_0:002353|STRG.11711.2:1851-2471|+  -            207 37475at50557         -            589    0.0028   14.8   0.0   2   2    0.0071      0.29    8.2   0.0   148   187    81   121    67   154 0.65 -
80377at50557_108931_0:002353|STRG.11711.3:2372-2992|+  -            207 37475at50557         -            589    0.0028   14.8   0.0   1   2     0.089       3.6    4.6   0.1   148   181    33    67    25    69 0.81 -
80377at50557_108931_0:002353|STRG.11711.3:2372-2992|+  -            207 37475at50557         -            589    0.0028   14.8   0.0   2   2    0.0071      0.29    8.2   0.0   148   187    81   121    67   154 0.65 -
80377at50557_116153_0:0002e6|STRG.955.2:2834-3547|+    -            238 37475at50557         -            589     0.003   14.7   2.9   1   2     0.011      0.43    7.6   1.0   122   202    54   146     3   152 0.60 -
80377at50557_116153_0:0002e6|STRG.955.2:2834-3547|+    -            238 37475at50557         -            589     0.003   14.7   2.9   2   2    0.0022     0.087    9.9   2.5    58   181    63   198    57   232 0.72 -
49370at50557_1155016_0:000d9f|STRG.13802.2:14-331|+    -            106 37475at50557         -            589    0.0031   14.7   0.0   1   2     0.025         1    6.4   0.0    78   108    34    64    25    72 0.86 -
49370at50557_1155016_0:000d9f|STRG.13802.2:14-331|+    -            106 37475at50557         -            589    0.0031   14.7   0.0   2   2     0.025         1    6.4   0.0   148   179    75   106    63   106 0.70 -
74508at50557_7394_0:0023c7|STRG.5562.1:279-1259|+      -            327 37475at50557         -            589    0.0034   14.6   5.8   1   3    0.0022      0.09    9.8   0.5    63   108    57   103    33   108 0.77 -
74508at50557_7394_0:0023c7|STRG.5562.1:279-1259|+      -            327 37475at50557         -            589    0.0034   14.6   5.8   2   3      0.38        15    2.5   0.2   144   186   109   153   103   162 0.76 -
74508at50557_7394_0:0023c7|STRG.5562.1:279-1259|+      -            327 37475at50557         -            589    0.0034   14.6   5.8   3   3      0.42        17    2.3   0.1   158   201   266   319   258   325 0.71 -
74508at50557_7394_0:0023c7|STRG.5562.2:0-980|+         -            327 37475at50557         -            589    0.0034   14.6   5.8   1   3    0.0022      0.09    9.8   0.5    63   108    57   103    33   108 0.77 -
74508at50557_7394_0:0023c7|STRG.5562.2:0-980|+         -            327 37475at50557         -            589    0.0034   14.6   5.8   2   3      0.38        15    2.5   0.2   144   186   109   153   103   162 0.76 -
74508at50557_7394_0:0023c7|STRG.5562.2:0-980|+         -            327 37475at50557         -            589    0.0034   14.6   5.8   3   3      0.42        17    2.3   0.1   158   201   266   319   258   325 0.71 -
78072at50557_110193_0:0018f8|STRG.17214.1:15-785|+     -            257 37475at50557         -            589    0.0036   14.5   4.1   1   2      0.39        16    2.4   0.1   146   182    96   132    75   142 0.87 -
78072at50557_110193_0:0018f8|STRG.17214.1:15-785|+     -            257 37475at50557         -            589    0.0036   14.5   4.1   2   2   0.00029     0.012   12.8   0.4    93   180   156   254   136   257 0.82 -
90358at50557_680683_0:0009ec|STRG.19835.1:1014-1787|+  -            258 37475at50557         -            589    0.0037   14.4   1.3   1   2     0.013      0.53    7.3   0.1    80   109     3    32     1    51 0.92 -
90358at50557_680683_0:0009ec|STRG.19835.1:1014-1787|+  -            258 37475at50557         -            589    0.0037   14.4   1.3   2   2     0.033       1.3    6.0   0.1     6   107    53   166    49   170 0.66 -
43121at50557_7159_0:0008d1|STRG.3686.1:1074-1838|+     -            255 37475at50557         -            589    0.0039   14.3   1.3   1   2     0.013      0.52    7.3   0.9   151   183     4    36     1   146 0.86 -
43121at50557_7159_0:0008d1|STRG.3686.1:1074-1838|+     -            255 37475at50557         -            589    0.0039   14.3   1.3   2   2     0.072       2.9    4.9   0.0   105   183   141   223   139   232 0.76 -
71739at50557_568069_0:0043fc|STRG.6627.1:387-1298|+    -            304 37475at50557         -            589    0.0055   13.9   0.1   1   3    0.0023     0.092    9.8   0.0   149   185    44    80     9   115 0.87 -
71739at50557_568069_0:0043fc|STRG.6627.1:387-1298|+    -            304 37475at50557         -            589    0.0055   13.9   0.1   2   3       5.7   2.3e+02   -1.4   0.1   398   418   174   194   173   198 0.88 -
71739at50557_568069_0:0043fc|STRG.6627.1:387-1298|+    -            304 37475at50557         -            589    0.0055   13.9   0.1   3   3       1.2        47    0.9   0.0    60   105   255   304   217   304 0.77 -
40115at50557_116153_0:000cbb|STRG.8802.1:180-1076|+    -            299 37475at50557         -            589     0.012   12.7   0.9   1   4     0.089       3.6    4.6   0.0   151   181     1    31     1    38 0.86 -
40115at50557_116153_0:000cbb|STRG.8802.1:180-1076|+    -            299 37475at50557         -            589     0.012   12.7   0.9   2   4      0.97        39    1.1   0.0   134   190    71   129    50   142 0.61 -
40115at50557_116153_0:000cbb|STRG.8802.1:180-1076|+    -            299 37475at50557         -            589     0.012   12.7   0.9   3   4       1.6        64    0.4   0.0     8    32   229   253   224   262 0.83 -
40115at50557_116153_0:000cbb|STRG.8802.1:180-1076|+    -            299 37475at50557         -            589     0.012   12.7   0.9   4   4      0.91        37    1.2   0.1   148   179   268   299   258   299 0.83 -
25500at50557_7237_0:0037c1|STRG.9103.1:360-1715|+      -            452 37475at50557         -            589     0.014   12.5   1.9   1   3    0.0072      0.29    8.2   0.2   151   192    23    63    15    68 0.82 -
25500at50557_7237_0:0037c1|STRG.9103.1:360-1715|+      -            452 37475at50557         -            589     0.014   12.5   1.9   2   3      0.27        11    3.0   0.1   144   201    63   118    57   132 0.77 -
25500at50557_7237_0:0037c1|STRG.9103.1:360-1715|+      -            452 37475at50557         -            589     0.014   12.5   1.9   3   3       1.1        46    0.9   0.0    76   113   107   144   100   161 0.85 -
66691at50557_456900_0:002b0f|STRG.1574.1:0-1100|+      -            367 37475at50557         -            589     0.014   12.5   9.5   1   2    0.0016     0.066   10.3   1.4   120   203    16   117    11   127 0.70 -
66691at50557_456900_0:002b0f|STRG.1574.1:0-1100|+      -            367 37475at50557         -            589     0.014   12.5   9.5   2   2    0.0077      0.31    8.1   0.7   119   248   104   243   100   265 0.67 -
69548at50557_609295_0:0005e7|STRG.1420.2:222-1079|+    -            286 37475at50557         -            589     0.014   12.5   1.0   1   3      0.14       5.9    3.9   0.0   149   182    12    45     8    52 0.91 -
69548at50557_609295_0:0005e7|STRG.1420.2:222-1079|+    -            286 37475at50557         -            589     0.014   12.5   1.0   2   3      0.13       5.5    4.0   0.1    78   187    56   161    50   172 0.58 -
69548at50557_609295_0:0005e7|STRG.1420.2:222-1079|+    -            286 37475at50557         -            589     0.014   12.5   1.0   3   3       1.1        43    1.0   0.0   156   198   230   283   190   286 0.65 -
68957at50557_103372_0:001943|STRG.1001.1:0-1235|+      -            412 37475at50557         -            589     0.019   12.1   0.1   1   2    0.0021     0.084    9.9   0.0   127   191   145   215   136   228 0.76 -
68957at50557_103372_0:001943|STRG.1001.1:0-1235|+      -            412 37475at50557         -            589     0.019   12.1   0.1   2   2       6.4   2.6e+02   -1.6   0.0   158   181   350   373   340   381 0.69 -
68957at50557_103372_0:001943|STRG.1001.2:527-1774|+    -            416 37475at50557         -            589     0.019   12.1   0.1   1   2    0.0022     0.089    9.9   0.0   127   191   164   234   155   246 0.77 -
68957at50557_103372_0:001943|STRG.1001.2:527-1774|+    -            416 37475at50557         -            589     0.019   12.1   0.1   2   2       6.5   2.6e+02   -1.6   0.0   158   181   369   392   359   400 0.69 -
68957at50557_103372_0:001943|STRG.1001.3:527-1872|+    -            416 37475at50557         -            589     0.019   12.1   0.1   1   2    0.0022     0.089    9.9   0.0   127   191   164   234   155   246 0.77 -
68957at50557_103372_0:001943|STRG.1001.3:527-1872|+    -            416 37475at50557         -            589     0.019   12.1   0.1   2   2       6.5   2.6e+02   -1.6   0.0   158   181   369   392   359   400 0.69 -
116554at50557_7282_0:002d31|STRG.2037.1:247-966|+      -            240 37475at50557         -            589     0.022   11.9   0.0   1   3       5.2   2.1e+02   -1.3   0.0   157   201   103   147    98   163 0.76 -
116554at50557_7282_0:002d31|STRG.2037.1:247-966|+      -            240 37475at50557         -            589     0.022   11.9   0.0   2   3     0.093       3.7    4.5   0.0   155   195   144   183   137   192 0.72 -
116554at50557_7282_0:002d31|STRG.2037.1:247-966|+      -            240 37475at50557         -            589     0.022   11.9   0.0   3   3      0.08       3.2    4.7   0.0   163   185   199   221   192   234 0.77 -
48053at50557_168631_0:000bf2|STRG.4091.1:213-581|+     -            123 37475at50557         -            589     0.027   11.6   0.0   1   1    0.0012     0.048   10.7   0.0   145   203    37   105     7   109 0.73 -
31374at50557_217634_0:002f47|STRG.3808.1:31-246|+      -             72 37475at50557         -            589     0.031   11.4   0.0   1   2      0.11       4.3    4.3   0.0    80   110     2    32     1    36 0.85 -
31374at50557_217634_0:002f47|STRG.3808.1:31-246|+      -             72 37475at50557         -            589     0.031   11.4   0.0   2   2     0.045       1.8    5.5   0.0   147   179    40    72    35    72 0.56 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /data/projet1/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/37475at50557.hmm
# Target file:     annotation_analysis/annotation_gca/T_zeteki/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas
# Option settings: hmmsearch --domtblout annotation_analysis/annotation_gca/T_zeteki/busco_output/run_insecta_odb10/hmmer_output/initial_run_results/37475at50557.out --cpu 1 /data/projet1/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/37475at50557.hmm annotation_analysis/annotation_gca/T_zeteki/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas 
# Current dir:     /data/projet1/projet_tutore
# Date:            Sun Dec  1 17:34:42 2024
# [ok]
