#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
31374at50557_103372_0:0017b9|STRG.5061.1:0-1955|+      -            652 31374at50557         -            569  1.9e-289  959.7  17.0   1   1  1.1e-289  3.3e-288  955.5  17.0     1   569     4   647     4   647 0.93 -
80377at50557_88501_0:0004ba|STRG.9463.1:574-1395|+     -            274 31374at50557         -            569   1.8e-06   25.4   0.5   2   2     0.019      0.58    7.2   0.0   501   538    95   132    86   144 0.80 -
80377at50557_88501_0:0004ba|STRG.9463.3:332-1153|+     -            274 31374at50557         -            569   1.8e-06   25.4   0.5   1   2   2.8e-05   0.00082   16.6   0.1   387   464     4    89     1    94 0.81 -
80377at50557_88501_0:0004ba|STRG.9463.3:332-1153|+     -            274 31374at50557         -            569   1.8e-06   25.4   0.5   2   2     0.019      0.58    7.2   0.0   501   538    95   132    86   144 0.80 -
23620at50557_103372_0:00201d|STRG.4837.1:102-2633|+    -            844 31374at50557         -            569   2.4e-06   25.0  11.0   1   3   0.00079     0.023   11.8   0.0   383   426   501   544   496   592 0.62 -
23620at50557_103372_0:00201d|STRG.4837.1:102-2633|+    -            844 31374at50557         -            569   2.4e-06   25.0  11.0   2   3   3.6e-05    0.0011   16.3   0.0   386   471   629   716   619   788 0.74 -
23620at50557_103372_0:00201d|STRG.4837.1:102-2633|+    -            844 31374at50557         -            569   2.4e-06   25.0  11.0   3   3       4.2   1.2e+02   -0.5   0.0   437   458   822   843   801   844 0.78 -
78072at50557_38123_0:00214a|STRG.10160.1:105-854|+     -            250 31374at50557         -            569   3.9e-06   24.3   4.1   1   2      0.13       3.9    4.5   0.1   432   460     9    38     3    41 0.68 -
78072at50557_38123_0:00214a|STRG.10160.1:105-854|+     -            250 31374at50557         -            569   3.9e-06   24.3   4.1   2   2   2.9e-05   0.00087   16.5   1.1   338   531    42   249    38   250 0.72 -
76755at50557_30069_0:002299|STRG.10781.1:156-752|+     -            199 31374at50557         -            569   4.6e-06   24.1   0.8   1   2   4.3e-06   0.00013   19.3   0.1   400   462    11    80     2    89 0.76 -
76755at50557_30069_0:002299|STRG.10781.1:156-752|+     -            199 31374at50557         -            569   4.6e-06   24.1   0.8   2   2       0.4        12    2.9   0.1   392   423    93   123    88   127 0.77 -
69548at50557_7375_0:00230f|STRG.12431.1:234-878|+      -            215 31374at50557         -            569   5.3e-06   23.9   0.1   1   1   8.6e-07   2.6e-05   21.6   0.1   387   472     1    95     1   112 0.76 -
69548at50557_7375_0:00230f|STRG.12431.2:411-1055|+     -            215 31374at50557         -            569   5.3e-06   23.9   0.1   1   1   8.6e-07   2.6e-05   21.6   0.1   387   472     1    95     1   112 0.76 -
69548at50557_7375_0:00230f|STRG.12431.5:1078-1722|+    -            215 31374at50557         -            569   5.3e-06   23.9   0.1   1   1   8.6e-07   2.6e-05   21.6   0.1   387   472     1    95     1   112 0.76 -
56752at50557_144034_0:000a3e|STRG.4447.2:677-2704|+    -            676 31374at50557         -            569   5.9e-06   23.7   1.7   1   1     2e-07   5.9e-06   23.7   1.7   344   443   228   328   218   383 0.90 -
37475at50557_29031_0:002211|STRG.12431.4:1379-1804|+   -            142 31374at50557         -            569     7e-06   23.5   0.1   1   2   1.3e-06   3.7e-05   21.1   0.1   388   472     1    94     1   112 0.75 -
37475at50557_29031_0:002211|STRG.12431.4:1379-1804|+   -            142 31374at50557         -            569     7e-06   23.5   0.1   2   2       1.8        53    0.7   0.0   341   373    89   121    84   129 0.84 -
80377at50557_132113_0:002e63|STRG.22705.1:2815-3402|+  -            196 31374at50557         -            569   7.6e-06   23.3   0.2   1   3    0.0038      0.11    9.6   0.0   407   484     4    83     1   101 0.86 -
80377at50557_132113_0:002e63|STRG.22705.1:2815-3402|+  -            196 31374at50557         -            569   7.6e-06   23.3   0.2   2   3     0.042       1.2    6.1   0.0   261   315   104   158    93   162 0.87 -
80377at50557_132113_0:002e63|STRG.22705.1:2815-3402|+  -            196 31374at50557         -            569   7.6e-06   23.3   0.2   3   3     0.095       2.8    4.9   0.0   429   459   164   194   159   196 0.89 -
80377at50557_132113_0:002e63|STRG.22705.2:994-1581|+   -            196 31374at50557         -            569   7.6e-06   23.3   0.2   1   3    0.0038      0.11    9.6   0.0   407   484     4    83     1   101 0.86 -
80377at50557_132113_0:002e63|STRG.22705.2:994-1581|+   -            196 31374at50557         -            569   7.6e-06   23.3   0.2   2   3     0.042       1.2    6.1   0.0   261   315   104   158    93   162 0.87 -
80377at50557_132113_0:002e63|STRG.22705.2:994-1581|+   -            196 31374at50557         -            569   7.6e-06   23.3   0.2   3   3     0.095       2.8    4.9   0.0   429   459   164   194   159   196 0.89 -
48053at50557_7493_0:00220c|STRG.21254.1:1972-2790|+    -            273 31374at50557         -            569   1.2e-05   22.6   0.1   1   2   3.3e-06   9.8e-05   19.7   0.1   428   544    21   147    17   158 0.79 -
48053at50557_7493_0:00220c|STRG.21254.1:1972-2790|+    -            273 31374at50557         -            569   1.2e-05   22.6   0.1   2   2       2.3        69    0.4   0.0   503   532   152   181   148   188 0.77 -
48053at50557_7493_0:00220c|STRG.21254.2:1116-1934|+    -            273 31374at50557         -            569   1.2e-05   22.6   0.1   1   2   3.3e-06   9.8e-05   19.7   0.1   428   544    21   147    17   158 0.79 -
48053at50557_7493_0:00220c|STRG.21254.2:1116-1934|+    -            273 31374at50557         -            569   1.2e-05   22.6   0.1   2   2       2.3        69    0.4   0.0   503   532   152   181   148   188 0.77 -
48053at50557_7493_0:00220c|STRG.21254.3:2182-3000|+    -            273 31374at50557         -            569   1.2e-05   22.6   0.1   1   2   3.3e-06   9.8e-05   19.7   0.1   428   544    21   147    17   158 0.79 -
48053at50557_7493_0:00220c|STRG.21254.3:2182-3000|+    -            273 31374at50557         -            569   1.2e-05   22.6   0.1   2   2       2.3        69    0.4   0.0   503   532   152   181   148   188 0.77 -
48053at50557_7493_0:00220c|STRG.21254.4:2127-2945|+    -            273 31374at50557         -            569   1.2e-05   22.6   0.1   1   2   3.3e-06   9.8e-05   19.7   0.1   428   544    21   147    17   158 0.79 -
48053at50557_7493_0:00220c|STRG.21254.4:2127-2945|+    -            273 31374at50557         -            569   1.2e-05   22.6   0.1   2   2       2.3        69    0.4   0.0   503   532   152   181   148   188 0.77 -
25500at50557_7224_0:002319|STRG.9504.1:707-2071|+      -            455 31374at50557         -            569   1.7e-05   22.2   0.5   1   2   1.2e-05   0.00036   17.8   0.4   424   528    17   136     9   145 0.78 -
25500at50557_7224_0:002319|STRG.9504.1:707-2071|+      -            455 31374at50557         -            569   1.7e-05   22.2   0.5   2   2      0.71        21    2.1   0.0   391   452   310   379   239   398 0.71 -
25500at50557_7224_0:002319|STRG.9504.2:360-1724|+      -            455 31374at50557         -            569   1.7e-05   22.2   0.5   1   2   1.2e-05   0.00036   17.8   0.4   424   528    17   136     9   145 0.78 -
25500at50557_7224_0:002319|STRG.9504.2:360-1724|+      -            455 31374at50557         -            569   1.7e-05   22.2   0.5   2   2      0.71        21    2.1   0.0   391   452   310   379   239   398 0.71 -
66691at50557_456900_0:002b0f|STRG.19245.3:0-1175|+     -            392 31374at50557         -            569   3.2e-05   21.3   7.7   1   3    0.0012     0.035   11.2   0.3   378   420    42    84    11   109 0.83 -
66691at50557_456900_0:002b0f|STRG.19245.3:0-1175|+     -            392 31374at50557         -            569   3.2e-05   21.3   7.7   2   3    0.0085      0.25    8.4   0.0   432   460   171   199   160   204 0.88 -
66691at50557_456900_0:002b0f|STRG.19245.3:0-1175|+     -            392 31374at50557         -            569   3.2e-05   21.3   7.7   3   3      0.11       3.2    4.8   0.5   393   534   236   381   233   388 0.72 -
78072at50557_121225_0:00011e|STRG.15746.1:398-1087|+   -            230 31374at50557         -            569   3.2e-05   21.3   0.2   1   1   1.6e-06   4.7e-05   20.7   0.2   354   461    73   184    62   200 0.73 -
78072at50557_121225_0:00011e|STRG.15746.2:400-1074|+   -            225 31374at50557         -            569   3.4e-05   21.2   0.2   1   1   1.5e-06   4.4e-05   20.8   0.2   354   461    68   179    57   195 0.73 -
43719at50557_456900_0:000a8d|STRG.5392.2:130-1978|+    -            590 31374at50557         -            569   4.7e-05   20.7   1.3   1   2   5.2e-06   0.00016   19.0   0.2   403   461     8    67     2   107 0.91 -
43719at50557_456900_0:000a8d|STRG.5392.2:130-1978|+    -            590 31374at50557         -            569   4.7e-05   20.7   1.3   2   2       3.6   1.1e+02   -0.2   0.1   343   365   555   577   548   583 0.81 -
76755at50557_1218281_0:0009b7|STRG.22449.1:1415-1573|+ -             53 31374at50557         -            569   5.2e-05   20.6   0.0   1   1     2e-06   5.9e-05   20.4   0.0   353   400     2    50     1    52 0.73 -
78072at50557_39758_0:003b38|STRG.7441.1:540-1370|+     -            277 31374at50557         -            569   9.2e-05   19.8   0.1   1   3     0.072       2.1    5.3   0.0   416   463    31    80    22    94 0.54 -
78072at50557_39758_0:003b38|STRG.7441.1:540-1370|+     -            277 31374at50557         -            569   9.2e-05   19.8   0.1   2   3     0.075       2.2    5.3   0.0   288   382    61    83    44   176 0.61 -
78072at50557_39758_0:003b38|STRG.7441.1:540-1370|+     -            277 31374at50557         -            569   9.2e-05   19.8   0.1   3   3   0.00094     0.028   11.6   0.0   342   374   179   212   165   217 0.88 -
78072at50557_39758_0:003b38|STRG.7441.2:540-1370|+     -            277 31374at50557         -            569   9.2e-05   19.8   0.1   1   3     0.072       2.1    5.3   0.0   416   463    31    80    22    94 0.54 -
78072at50557_39758_0:003b38|STRG.7441.2:540-1370|+     -            277 31374at50557         -            569   9.2e-05   19.8   0.1   2   3     0.075       2.2    5.3   0.0   288   382    61    83    44   176 0.61 -
78072at50557_39758_0:003b38|STRG.7441.2:540-1370|+     -            277 31374at50557         -            569   9.2e-05   19.8   0.1   3   3   0.00094     0.028   11.6   0.0   342   374   179   212   165   217 0.88 -
78072at50557_39758_0:003b38|STRG.7441.4:216-1046|+     -            277 31374at50557         -            569   9.2e-05   19.8   0.1   1   3     0.072       2.1    5.3   0.0   416   463    31    80    22    94 0.54 -
78072at50557_39758_0:003b38|STRG.7441.4:216-1046|+     -            277 31374at50557         -            569   9.2e-05   19.8   0.1   2   3     0.075       2.2    5.3   0.0   288   382    61    83    44   176 0.61 -
78072at50557_39758_0:003b38|STRG.7441.4:216-1046|+     -            277 31374at50557         -            569   9.2e-05   19.8   0.1   3   3   0.00094     0.028   11.6   0.0   342   374   179   212   165   217 0.88 -
119132at50557_103372_0:001108|STRG.13750.1:35-1220|+   -            283 31374at50557         -            569   0.00012   19.4   0.1   1   2      0.24         7    3.6   0.0   492   537    67   112    46   118 0.79 -
119132at50557_103372_0:001108|STRG.13750.1:35-1220|+   -            283 31374at50557         -            569   0.00012   19.4   0.1   2   2   0.00019    0.0056   13.9   0.1   343   377   117   149   109   163 0.57 -
37700at50557_38123_0:001549|STRG.9773.1:351-779|+      -            143 31374at50557         -            569   0.00024   18.4   0.0   1   1     8e-06   0.00024   18.4   0.0   343   385     1    44     1   123 0.71 -
57752at50557_224129_0:001d89|STRG.8107.6:435-1133|+    -            233 31374at50557         -            569   0.00025   18.4   0.1   1   2      0.74        22    2.0   0.0   436   471     3    38     1    47 0.82 -
57752at50557_224129_0:001d89|STRG.8107.6:435-1133|+    -            233 31374at50557         -            569   0.00025   18.4   0.1   2   2   0.00014    0.0042   14.3   0.1   404   473   107   186    60   229 0.72 -
101659at50557_103372_0:00088b|STRG.22382.2:660-1814|+  -            385 31374at50557         -            569   0.00033   17.9   0.1   1   1   1.8e-05   0.00052   17.3   0.1   352   453   222   330   202   339 0.86 -
80377at50557_121845_0:0030d4|STRG.16431.1:249-917|+    -            223 31374at50557         -            569   0.00034   17.9   3.2   1   2     0.063       1.9    5.5   0.0   396   420     3    27     1    54 0.88 -
80377at50557_121845_0:0030d4|STRG.16431.1:249-917|+    -            223 31374at50557         -            569   0.00034   17.9   3.2   2   2    0.0012     0.035   11.3   1.3   344   458   108   223    91   223 0.81 -
80377at50557_121845_0:0030d4|STRG.16431.2:15-683|+     -            223 31374at50557         -            569   0.00034   17.9   3.2   1   2     0.063       1.9    5.5   0.0   396   420     3    27     1    54 0.88 -
80377at50557_121845_0:0030d4|STRG.16431.2:15-683|+     -            223 31374at50557         -            569   0.00034   17.9   3.2   2   2    0.0012     0.035   11.3   1.3   344   458   108   223    91   223 0.81 -
78072at50557_43041_0:00104e|STRG.14829.1:751-1389|+    -            213 31374at50557         -            569   0.00041   17.6   1.1   1   2   4.9e-05    0.0015   15.8   0.1   430   537    11   137     5   144 0.82 -
78072at50557_43041_0:00104e|STRG.14829.1:751-1389|+    -            213 31374at50557         -            569   0.00041   17.6   1.1   2   2    0.0019     0.056   10.6   0.1   348   421   104   178   100   211 0.91 -
78072at50557_43041_0:00104e|STRG.14829.2:634-1272|+    -            213 31374at50557         -            569   0.00041   17.6   1.1   1   2   4.9e-05    0.0015   15.8   0.1   430   537    11   137     5   144 0.82 -
78072at50557_43041_0:00104e|STRG.14829.2:634-1272|+    -            213 31374at50557         -            569   0.00041   17.6   1.1   2   2    0.0019     0.056   10.6   0.1   348   421   104   178   100   211 0.91 -
78072at50557_43041_0:00104e|STRG.14829.3:435-1073|+    -            213 31374at50557         -            569   0.00041   17.6   1.1   1   2   4.9e-05    0.0015   15.8   0.1   430   537    11   137     5   144 0.82 -
78072at50557_43041_0:00104e|STRG.14829.3:435-1073|+    -            213 31374at50557         -            569   0.00041   17.6   1.1   2   2    0.0019     0.056   10.6   0.1   348   421   104   178   100   211 0.91 -
101659at50557_34720_0:0004dc|STRG.22382.1:130-1698|+   -            523 31374at50557         -            569   0.00044   17.5   0.1   1   1   3.2e-05   0.00094   16.4   0.1   352   453   360   468   341   477 0.86 -
101659at50557_34720_0:0004dc|STRG.22382.3:0-1583|+     -            528 31374at50557         -            569   0.00045   17.5   0.1   1   1   3.2e-05   0.00095   16.4   0.1   352   453   360   468   341   477 0.86 -
27737at50557_103372_0:000a01|STRG.12292.1:0-1832|+     -            611 31374at50557         -            569   0.00061   17.0   0.2   1   2    0.0012     0.034   11.3   0.3   402   472    68   140    45   168 0.77 -
27737at50557_103372_0:000a01|STRG.12292.1:0-1832|+     -            611 31374at50557         -            569   0.00061   17.0   0.2   2   2       0.3       8.9    3.3   0.0   396   430   253   287   243   311 0.72 -
42371at50557_168631_0:0019e8|STRG.13271.1:9-152|+      -             48 31374at50557         -            569    0.0008   16.7   0.0   1   1   2.8e-05   0.00084   16.6   0.0   386   416    18    48    12    48 0.91 -
71739at50557_93721_0:001147|STRG.23476.1:145-522|+     -            126 31374at50557         -            569    0.0013   16.0   0.0   1   2     0.021      0.62    7.1   0.0   503   540     1    38     1    43 0.89 -
71739at50557_93721_0:001147|STRG.23476.1:145-522|+     -            126 31374at50557         -            569    0.0013   16.0   0.0   2   2     0.022      0.64    7.1   0.0   387   417    89   119    76   124 0.66 -
57752at50557_7130_0:000163|STRG.8107.2:550-1071|+      -            174 31374at50557         -            569    0.0016   15.7   0.2   1   1   7.8e-05    0.0023   15.1   0.2   404   473    48   127     6   171 0.71 -
86043at50557_520822_0:0026e8|STRG.10021.1:289-1587|+   -            433 31374at50557         -            569    0.0018   15.5   0.0   1   2      0.19       5.6    4.0   0.0   511   535   184   208   176   216 0.83 -
86043at50557_520822_0:0026e8|STRG.10021.1:289-1587|+   -            433 31374at50557         -            569    0.0018   15.5   0.0   2   2       3.1        93   -0.1   0.0   489   523   302   337   275   349 0.82 -
57752at50557_7130_0:000163|STRG.8107.3:415-957|+       -            181 31374at50557         -            569    0.0047   14.1   0.2   1   2     0.058       1.7    5.7   0.0   432   471     8    47     3    57 0.87 -
57752at50557_7130_0:000163|STRG.8107.3:415-957|+       -            181 31374at50557         -            569    0.0047   14.1   0.2   2   2     0.029      0.86    6.7   0.1   343   459   148   181    69   181 0.65 -
57752at50557_7130_0:000163|STRG.8107.4:415-957|+       -            181 31374at50557         -            569    0.0047   14.1   0.2   1   2     0.058       1.7    5.7   0.0   432   471     8    47     3    57 0.87 -
57752at50557_7130_0:000163|STRG.8107.4:415-957|+       -            181 31374at50557         -            569    0.0047   14.1   0.2   2   2     0.029      0.86    6.7   0.1   343   459   148   181    69   181 0.65 -
33043at50557_30069_0:002558|STRG.15991.3:63-1421|+     -            453 31374at50557         -            569    0.0077   13.4   0.0   1   1   0.00064     0.019   12.1   0.0   342   404   346   411   336   424 0.76 -
74508at50557_535359_0:001855|STRG.8193.1:180-1000|+    -            270 31374at50557         -            569     0.011   13.0   0.4   1   2      0.26       7.7    3.5   0.0   505   543    14    54     7    82 0.75 -
74508at50557_535359_0:001855|STRG.8193.1:180-1000|+    -            270 31374at50557         -            569     0.011   13.0   0.4   2   2     0.017      0.49    7.5   0.1   339   399   182   242   154   267 0.91 -
40115at50557_535359_0:001fba|STRG.14008.4:198-1163|+   -            322 31374at50557         -            569     0.014   12.6   0.1   1   2    0.0029     0.085   10.0   0.1   442   535    14   117     4   122 0.78 -
40115at50557_535359_0:001fba|STRG.14008.4:198-1163|+   -            322 31374at50557         -            569     0.014   12.6   0.1   2   2     0.006      0.18    8.9   0.0   410   476    65   131    51   144 0.86 -
40115at50557_535359_0:001fba|STRG.14008.5:24-989|+     -            322 31374at50557         -            569     0.014   12.6   0.1   1   2    0.0029     0.085   10.0   0.1   442   535    14   117     4   122 0.78 -
40115at50557_535359_0:001fba|STRG.14008.5:24-989|+     -            322 31374at50557         -            569     0.014   12.6   0.1   2   2     0.006      0.18    8.9   0.0   410   476    65   131    51   144 0.86 -
74508at50557_103372_0:0002dc|STRG.8193.2:0-962|+       -            321 31374at50557         -            569     0.014   12.6   0.4   1   2      0.34        10    3.1   0.0   505   543    17    57    10    85 0.75 -
74508at50557_103372_0:0002dc|STRG.8193.2:0-962|+       -            321 31374at50557         -            569     0.014   12.6   0.4   2   2     0.026      0.78    6.8   0.1   339   399   232   292   220   316 0.91 -
81462at50557_29029_0:002193|STRG.9437.1:256-804|+      -            183 31374at50557         -            569     0.024   11.8   0.0   1   2       5.8   1.7e+02   -0.9   0.0   506   547   101   146    61   152 0.67 -
81462at50557_29029_0:002193|STRG.9437.1:256-804|+      -            183 31374at50557         -            569     0.024   11.8   0.0   2   2    0.0031     0.092    9.9   0.0   428   459   151   183   147   183 0.88 -
81462at50557_29029_0:002193|STRG.9437.2:256-804|+      -            183 31374at50557         -            569     0.024   11.8   0.0   1   2       5.8   1.7e+02   -0.9   0.0   506   547   101   146    61   152 0.67 -
81462at50557_29029_0:002193|STRG.9437.2:256-804|+      -            183 31374at50557         -            569     0.024   11.8   0.0   2   2    0.0031     0.092    9.9   0.0   428   459   151   183   147   183 0.88 -
57752at50557_7130_0:000163|STRG.8107.1:467-982|+       -            172 31374at50557         -            569     0.032   11.4   0.1   1   2      0.44        13    2.7   0.0   436   471     3    38     1    48 0.82 -
57752at50557_7130_0:000163|STRG.8107.1:467-982|+       -            172 31374at50557         -            569     0.032   11.4   0.1   2   2     0.026      0.76    6.8   0.1   343   459   139   172    60   172 0.64 -
76755at50557_307491_0:0027df|STRG.20906.4:160-663|+    -            168 31374at50557         -            569     0.082   10.0   0.1   1   1    0.0036      0.11    9.6   0.1   447   532    59   157    45   166 0.72 -
116554at50557_520822_0:0020e0|STRG.6304.1:125-1325|+   -            377 31374at50557         -            569     0.086    9.9   2.2   1   2      0.71        21    2.1   0.0   432   468   133   169   126   178 0.90 -
116554at50557_520822_0:0020e0|STRG.6304.1:125-1325|+   -            377 31374at50557         -            569     0.086    9.9   2.2   2   2     0.023      0.68    7.0   0.3   341   410   217   289   199   301 0.75 -
116554at50557_520822_0:0020e0|STRG.6304.2:125-1255|+   -            377 31374at50557         -            569     0.086    9.9   2.2   1   2      0.71        21    2.1   0.0   432   468   133   169   126   178 0.90 -
116554at50557_520822_0:0020e0|STRG.6304.2:125-1255|+   -            377 31374at50557         -            569     0.086    9.9   2.2   2   2     0.023      0.68    7.0   0.3   341   410   217   289   199   301 0.75 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /home/justine/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/31374at50557.hmm
# Target file:     annotation_analysis/annotation_gca/T_cornetzi/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas
# Option settings: hmmsearch --domtblout annotation_analysis/annotation_gca/T_cornetzi/busco_output/run_insecta_odb10/hmmer_output/initial_run_results/31374at50557.out --cpu 1 /home/justine/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/31374at50557.hmm annotation_analysis/annotation_gca/T_cornetzi/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas 
# Current dir:     /home/justine/projet_tutore
# Date:            Sun Dec  1 22:16:46 2024
# [ok]
