#                                                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
106896at50557_34720_0:0025d6|STRG.6234.2:864-2300|+     -            479 106896at50557        -             70   1.8e-34  116.3   4.0   1   1   5.8e-36   1.8e-34  116.3   4.0    12    70   384   443   377   443 0.93 -
35806at50557_7536_0:001314|STRG.9378.4:4478-5032|+      -            185 106896at50557        -             70     0.017   13.9   0.1   1   1   0.00055     0.017   13.9   0.1    10    54   126   171   119   182 0.85 -
35806at50557_121225_0:000aa0|STRG.9341.1:1797-3059|+    -            421 106896at50557        -             70     0.018   13.8  20.1   1   4       4.3   1.4e+02    1.4   0.3    49    68    34    53     3    55 0.52 -
35806at50557_121225_0:000aa0|STRG.9341.1:1797-3059|+    -            421 106896at50557        -             70     0.018   13.8  20.1   2   4    0.0059      0.19   10.6   1.3    20    68   127   176   114   178 0.87 -
35806at50557_121225_0:000aa0|STRG.9341.1:1797-3059|+    -            421 106896at50557        -             70     0.018   13.8  20.1   3   4       8.6   2.7e+02    0.4   0.1    17    40   189   212   180   216 0.81 -
35806at50557_121225_0:000aa0|STRG.9341.1:1797-3059|+    -            421 106896at50557        -             70     0.018   13.8  20.1   4   4    0.0087      0.28   10.0   0.1    16    46   253   283   248   286 0.94 -
35806at50557_121225_0:000aa0|STRG.9341.2:1785-3047|+    -            421 106896at50557        -             70     0.018   13.8  20.1   1   4       4.3   1.4e+02    1.4   0.3    49    68    34    53     3    55 0.52 -
35806at50557_121225_0:000aa0|STRG.9341.2:1785-3047|+    -            421 106896at50557        -             70     0.018   13.8  20.1   2   4    0.0059      0.19   10.6   1.3    20    68   127   176   114   178 0.87 -
35806at50557_121225_0:000aa0|STRG.9341.2:1785-3047|+    -            421 106896at50557        -             70     0.018   13.8  20.1   3   4       8.6   2.7e+02    0.4   0.1    17    40   189   212   180   216 0.81 -
35806at50557_121225_0:000aa0|STRG.9341.2:1785-3047|+    -            421 106896at50557        -             70     0.018   13.8  20.1   4   4    0.0087      0.28   10.0   0.1    16    46   253   283   248   286 0.94 -
150919at50557_67767_0:00328a|STRG.15193.1:440-634|+     -             65 106896at50557        -             70     0.019   13.8   3.5   1   2       3.9   1.2e+02    1.5   0.1    51    62     1    12     1    19 0.69 -
150919at50557_67767_0:00328a|STRG.15193.1:440-634|+     -             65 106896at50557        -             70     0.019   13.8   3.5   2   2   0.00061     0.019   13.7   0.7    11    41    17    47     9    64 0.82 -
150919at50557_67767_0:00328a|STRG.15193.2:1386-1580|+   -             65 106896at50557        -             70     0.019   13.8   3.5   1   2       3.9   1.2e+02    1.5   0.1    51    62     1    12     1    19 0.69 -
150919at50557_67767_0:00328a|STRG.15193.2:1386-1580|+   -             65 106896at50557        -             70     0.019   13.8   3.5   2   2   0.00061     0.019   13.7   0.7    11    41    17    47     9    64 0.82 -
92708at50557_67767_0:000e08|STRG.7837.1:2196-2528|+     -            111 106896at50557        -             70     0.021   13.6   9.9   1   2     0.061       1.9    7.3   3.9    20    68    29    79     8    81 0.81 -
92708at50557_67767_0:000e08|STRG.7837.1:2196-2528|+     -            111 106896at50557        -             70     0.021   13.6   9.9   2   2     0.011      0.36    9.7   0.4    18    41    85   108    81   110 0.83 -
70122at50557_51655_0:0018b8|STRG.23349.1:196-1362|+     -            389 106896at50557        -             70     0.021   13.6   0.1   1   1    0.0017     0.053   12.3   0.1    50    69   338   357   336   358 0.95 -
39871at50557_74873_0:00210c|STRG.9603.1:2094-2375|+     -             94 106896at50557        -             70     0.023   13.5   2.9   1   2    0.0064       0.2   10.5   0.3    23    65     3    45     1    50 0.88 -
39871at50557_74873_0:00210c|STRG.9603.1:2094-2375|+     -             94 106896at50557        -             70     0.023   13.5   2.9   2   2      0.95        30    3.5   0.2     8    39    49    80    46    86 0.70 -
39871at50557_74873_0:00210c|STRG.9603.2:1989-2270|+     -             94 106896at50557        -             70     0.023   13.5   2.9   1   2    0.0064       0.2   10.5   0.3    23    65     3    45     1    50 0.88 -
39871at50557_74873_0:00210c|STRG.9603.2:1989-2270|+     -             94 106896at50557        -             70     0.023   13.5   2.9   2   2      0.95        30    3.5   0.2     8    39    49    80    46    86 0.70 -
39871at50557_74873_0:00210c|STRG.9603.3:2042-2323|+     -             94 106896at50557        -             70     0.023   13.5   2.9   1   2    0.0064       0.2   10.5   0.3    23    65     3    45     1    50 0.88 -
39871at50557_74873_0:00210c|STRG.9603.3:2042-2323|+     -             94 106896at50557        -             70     0.023   13.5   2.9   2   2      0.95        30    3.5   0.2     8    39    49    80    46    86 0.70 -
150919at50557_7536_0:001014|STRG.3392.1:4113-4253|+     -             47 106896at50557        -             70     0.024   13.4   2.7   1   1    0.0015     0.047   12.5   2.7    21    67     1    47     1    47 0.88 -
150919at50557_7536_0:001014|STRG.3392.2:1427-1567|+     -             47 106896at50557        -             70     0.024   13.4   2.7   1   1    0.0015     0.047   12.5   2.7    21    67     1    47     1    47 0.88 -
68878at50557_307491_0:0030a6|STRG.12913.1:141-1172|+    -            344 106896at50557        -             70     0.024   13.4   1.1   1   1    0.0018     0.057   12.2   1.1    20    69   320   341   302   344 0.54 -
39871at50557_166423_0:000a2c|STRG.10284.1:3378-4765|+   -            461 106896at50557        -             70     0.025   13.4   4.2   1   2     0.008      0.25   10.2   1.7    19    68   363   412   357   413 0.88 -
39871at50557_166423_0:000a2c|STRG.10284.1:3378-4765|+   -            461 106896at50557        -             70     0.025   13.4   4.2   2   2     0.075       2.4    7.0   1.0    18    55   390   433   386   448 0.75 -
39871at50557_166423_0:000a2c|STRG.10284.2:686-2073|+    -            461 106896at50557        -             70     0.025   13.4   4.2   1   2     0.008      0.25   10.2   1.7    19    68   363   412   357   413 0.88 -
39871at50557_166423_0:000a2c|STRG.10284.2:686-2073|+    -            461 106896at50557        -             70     0.025   13.4   4.2   2   2     0.075       2.4    7.0   1.0    18    55   390   433   386   448 0.75 -
45419at50557_51655_0:002e4f|STRG.19776.5:2362-2616|+    -             85 106896at50557        -             70     0.026   13.3   5.3   1   2    0.0024     0.075   11.8   1.5    21    68    11    58     6    60 0.87 -
45419at50557_51655_0:002e4f|STRG.19776.5:2362-2616|+    -             85 106896at50557        -             70     0.026   13.3   5.3   2   2     0.081       2.6    6.9   0.8    19    58    37    76    34    85 0.57 -
57812at50557_139723_0:0023b3|STRG.3389.1:402-704|+      -            101 106896at50557        -             70     0.026   13.3  13.1   1   3       1.6        52    2.8   0.1    51    68     1    18     1    20 0.92 -
57812at50557_139723_0:0023b3|STRG.3389.1:402-704|+      -            101 106896at50557        -             70     0.026   13.3  13.1   2   3     0.004      0.13   11.1   4.7    19    68    24    73    19    75 0.92 -
57812at50557_139723_0:0023b3|STRG.3389.1:402-704|+      -            101 106896at50557        -             70     0.026   13.3  13.1   3   3    0.0017     0.053   12.3   5.0    18    68    51   101    49   101 0.94 -
45419at50557_51655_0:002e4f|STRG.16660.1:19-243|+       -             75 106896at50557        -             70     0.028   13.2   3.1   1   1   0.00056     0.018   13.8   1.6    18    67    25    74    15    75 0.88 -
150919at50557_121845_0:0021a9|STRG.8518.1:1699-1851|+   -             51 106896at50557        -             70     0.031   13.1   0.2   1   1    0.0014     0.044   12.6   0.2    33    68     2    37     1    39 0.87 -
150919at50557_121845_0:0021a9|STRG.8518.2:1696-1848|+   -             51 106896at50557        -             70     0.031   13.1   0.2   1   1    0.0014     0.044   12.6   0.2    33    68     2    37     1    39 0.87 -
45419at50557_51655_0:002e4f|STRG.4693.2:612-815|+       -             68 106896at50557        -             70     0.032   13.0   1.8   1   2    0.0065       0.2   10.5   0.3    23    59     1    37     1    47 0.86 -
45419at50557_51655_0:002e4f|STRG.4693.2:612-815|+       -             68 106896at50557        -             70     0.032   13.0   1.8   2   2       1.7        53    2.7   0.1    17    30    51    64    39    67 0.75 -
45419at50557_51655_0:002e4f|STRG.17340.1:2756-2935|+    -             60 106896at50557        -             70     0.033   13.0   3.4   1   1    0.0018     0.058   12.2   3.4    22    68    11    57     3    59 0.92 -
57812at50557_139723_0:0023b3|STRG.19776.11:1728-2117|+  -            130 106896at50557        -             70     0.043   12.6  11.4   1   3      0.11       3.6    6.5   1.5    19    67    26    74    13    77 0.76 -
57812at50557_139723_0:0023b3|STRG.19776.11:1728-2117|+  -            130 106896at50557        -             70     0.043   12.6  11.4   2   3     0.026      0.81    8.5   2.0    18    65    53   100    44   102 0.85 -
57812at50557_139723_0:0023b3|STRG.19776.11:1728-2117|+  -            130 106896at50557        -             70     0.043   12.6  11.4   3   3    0.0054      0.17   10.7   3.5    15    59    79   122    71   130 0.84 -
92708at50557_378494_0:006da2|STRG.8075.1:1185-1451|+    -             89 106896at50557        -             70     0.065   12.0   5.1   1   2      0.37        12    4.8   0.9    26    45    10    29     2    53 0.66 -
92708at50557_378494_0:006da2|STRG.8075.1:1185-1451|+    -             89 106896at50557        -             70     0.065   12.0   5.1   2   2    0.0072      0.23   10.3   0.8    35    67    49    81    28    84 0.77 -
19336at50557_144034_0:001252|STRG.8502.3:1-1452|+       -            484 106896at50557        -             70     0.067   12.0  16.4   1   3    0.0015     0.047   12.5   4.2    20    67   265   312   256   316 0.87 -
19336at50557_144034_0:001252|STRG.8502.3:1-1452|+       -            484 106896at50557        -             70     0.067   12.0  16.4   2   3       0.1       3.3    6.6   2.1    10    60   311   361   305   368 0.81 -
19336at50557_144034_0:001252|STRG.8502.3:1-1452|+       -            484 106896at50557        -             70     0.067   12.0  16.4   3   3       3.2     1e+02    1.8   0.7    19    67   348   396   344   399 0.83 -
106896at50557_1049336_0:004251|STRG.19784.1:1968-2198|+ -             77 106896at50557        -             70     0.074   11.9   6.7   1   2      0.56        18    4.3   0.0    50    68     3    21     1    23 0.83 -
106896at50557_1049336_0:004251|STRG.19784.1:1968-2198|+ -             77 106896at50557        -             70     0.074   11.9   6.7   2   2     0.065       2.1    7.2   4.3    17    45    27    55    25    77 0.87 -
106896at50557_1049336_0:004251|STRG.19784.2:1948-2178|+ -             77 106896at50557        -             70     0.074   11.9   6.7   1   2      0.56        18    4.3   0.0    50    68     3    21     1    23 0.83 -
106896at50557_1049336_0:004251|STRG.19784.2:1948-2178|+ -             77 106896at50557        -             70     0.074   11.9   6.7   2   2     0.065       2.1    7.2   4.3    17    45    27    55    25    77 0.87 -
106896at50557_1049336_0:004251|STRG.19784.3:1951-2181|+ -             77 106896at50557        -             70     0.074   11.9   6.7   1   2      0.56        18    4.3   0.0    50    68     3    21     1    23 0.83 -
106896at50557_1049336_0:004251|STRG.19784.3:1951-2181|+ -             77 106896at50557        -             70     0.074   11.9   6.7   2   2     0.065       2.1    7.2   4.3    17    45    27    55    25    77 0.87 -
106896at50557_1049336_0:004251|STRG.19784.4:1599-1829|+ -             77 106896at50557        -             70     0.074   11.9   6.7   1   2      0.56        18    4.3   0.0    50    68     3    21     1    23 0.83 -
106896at50557_1049336_0:004251|STRG.19784.4:1599-1829|+ -             77 106896at50557        -             70     0.074   11.9   6.7   2   2     0.065       2.1    7.2   4.3    17    45    27    55    25    77 0.87 -
57812at50557_139723_0:0023b3|STRG.15935.1:477-800|+     -            108 106896at50557        -             70      0.08   11.8   5.3   1   2    0.0031       0.1   11.5   3.0    10    67    21    77    10    80 0.77 -
57812at50557_139723_0:0023b3|STRG.15935.1:477-800|+     -            108 106896at50557        -             70      0.08   11.8   5.3   2   2         5   1.6e+02    1.2   0.2    52    67    92   107    61   108 0.58 -
92708at50557_378494_0:006da2|STRG.21509.2:177-455|+     -             93 106896at50557        -             70     0.084   11.7   5.5   1   2    0.0096      0.31    9.9   2.5    19    68     8    61     3    63 0.84 -
92708at50557_378494_0:006da2|STRG.21509.2:177-455|+     -             93 106896at50557        -             70     0.084   11.7   5.5   2   2       1.5        46    2.9   0.1    52    69    76    93    71    93 0.86 -
45419at50557_51655_0:002e4f|STRG.15984.1:2302-2523|+    -             74 106896at50557        -             70     0.087   11.6   9.8   1   2     0.012      0.39    9.6   6.0    23    64     1    42     1    49 0.83 -
45419at50557_51655_0:002e4f|STRG.15984.1:2302-2523|+    -             74 106896at50557        -             70     0.087   11.6   9.8   2   2      0.03      0.94    8.3   5.3    18    68    24    74    20    74 0.86 -
45419at50557_51655_0:002e4f|STRG.15984.2:2245-2466|+    -             74 106896at50557        -             70     0.087   11.6   9.8   1   2     0.012      0.39    9.6   6.0    23    64     1    42     1    49 0.83 -
45419at50557_51655_0:002e4f|STRG.15984.2:2245-2466|+    -             74 106896at50557        -             70     0.087   11.6   9.8   2   2      0.03      0.94    8.3   5.3    18    68    24    74    20    74 0.86 -
45419at50557_51655_0:002e4f|STRG.15984.3:1503-1724|+    -             74 106896at50557        -             70     0.087   11.6   9.8   1   2     0.012      0.39    9.6   6.0    23    64     1    42     1    49 0.83 -
45419at50557_51655_0:002e4f|STRG.15984.3:1503-1724|+    -             74 106896at50557        -             70     0.087   11.6   9.8   2   2      0.03      0.94    8.3   5.3    18    68    24    74    20    74 0.86 -
45419at50557_51655_0:002e4f|STRG.15984.4:1428-1649|+    -             74 106896at50557        -             70     0.087   11.6   9.8   1   2     0.012      0.39    9.6   6.0    23    64     1    42     1    49 0.83 -
45419at50557_51655_0:002e4f|STRG.15984.4:1428-1649|+    -             74 106896at50557        -             70     0.087   11.6   9.8   2   2      0.03      0.94    8.3   5.3    18    68    24    74    20    74 0.86 -
150919at50557_7200_0:000583|STRG.10168.1:72-242|-       -             57 106896at50557        -             70     0.091   11.6   3.3   1   2      0.28         9    5.2   0.1    51    67     3    19     1    22 0.87 -
150919at50557_7200_0:000583|STRG.10168.1:72-242|-       -             57 106896at50557        -             70     0.091   11.6   3.3   2   2     0.046       1.5    7.7   0.4    21    44    33    56    26    57 0.86 -
35806at50557_103372_0:000541|STRG.3696.1:62-1702|+      -            547 106896at50557        -             70      0.11   11.3  12.8   1   3      0.53        17    4.3   2.3    26    70   225   269   214   269 0.86 -
35806at50557_103372_0:000541|STRG.3696.1:62-1702|+      -            547 106896at50557        -             70      0.11   11.3  12.8   2   3      0.74        23    3.9   0.1    19    42   276   299   272   302 0.89 -
35806at50557_103372_0:000541|STRG.3696.1:62-1702|+      -            547 106896at50557        -             70      0.11   11.3  12.8   3   3     0.042       1.3    7.8   0.8    21    67   304   351   300   353 0.87 -
14133at50557_286706_0:001942|STRG.4370.1:1225-2229|+    -            335 106896at50557        -             70      0.16   10.8  33.4   1   5       1.2        38    3.2   1.7    13    69    70   127    59   128 0.81 -
14133at50557_286706_0:001942|STRG.4370.1:1225-2229|+    -            335 106896at50557        -             70      0.16   10.8  33.4   2   5      0.44        14    4.6   2.4    22    68   108   156    88   158 0.81 -
14133at50557_286706_0:001942|STRG.4370.1:1225-2229|+    -            335 106896at50557        -             70      0.16   10.8  33.4   3   5     0.096       3.1    6.7   3.4    18    59   162   202   153   215 0.82 -
14133at50557_286706_0:001942|STRG.4370.1:1225-2229|+    -            335 106896at50557        -             70      0.16   10.8  33.4   4   5     0.049       1.6    7.6   1.2    17    67   219   269   211   273 0.85 -
14133at50557_286706_0:001942|STRG.4370.1:1225-2229|+    -            335 106896at50557        -             70      0.16   10.8  33.4   5   5     0.017      0.53    9.1   1.1    15    54   273   312   267   335 0.86 -
14133at50557_286706_0:001942|STRG.4370.2:1447-2451|+    -            335 106896at50557        -             70      0.16   10.8  33.4   1   5       1.2        38    3.2   1.7    13    69    70   127    59   128 0.81 -
14133at50557_286706_0:001942|STRG.4370.2:1447-2451|+    -            335 106896at50557        -             70      0.16   10.8  33.4   2   5      0.44        14    4.6   2.4    22    68   108   156    88   158 0.81 -
14133at50557_286706_0:001942|STRG.4370.2:1447-2451|+    -            335 106896at50557        -             70      0.16   10.8  33.4   3   5     0.096       3.1    6.7   3.4    18    59   162   202   153   215 0.82 -
14133at50557_286706_0:001942|STRG.4370.2:1447-2451|+    -            335 106896at50557        -             70      0.16   10.8  33.4   4   5     0.049       1.6    7.6   1.2    17    67   219   269   211   273 0.85 -
14133at50557_286706_0:001942|STRG.4370.2:1447-2451|+    -            335 106896at50557        -             70      0.16   10.8  33.4   5   5     0.017      0.53    9.1   1.1    15    54   273   312   267   335 0.86 -
57812at50557_139723_0:0023b3|STRG.3392.1:3951-4226|+    -             92 106896at50557        -             70      0.19   10.6   5.1   1   3      0.48        15    4.5   0.2    23    67     1    45     1    47 0.69 -
57812at50557_139723_0:0023b3|STRG.3392.1:3951-4226|+    -             92 106896at50557        -             70      0.19   10.6   5.1   2   3       0.1       3.2    6.6   1.1    19    68    25    74    20    76 0.75 -
57812at50557_139723_0:0023b3|STRG.3392.1:3951-4226|+    -             92 106896at50557        -             70      0.19   10.6   5.1   3   3      0.09       2.9    6.8   1.9    18    58    52    92    44    92 0.77 -
57812at50557_139723_0:0023b3|STRG.3392.2:1265-1540|+    -             92 106896at50557        -             70      0.19   10.6   5.1   1   3      0.48        15    4.5   0.2    23    67     1    45     1    47 0.69 -
57812at50557_139723_0:0023b3|STRG.3392.2:1265-1540|+    -             92 106896at50557        -             70      0.19   10.6   5.1   2   3       0.1       3.2    6.6   1.1    19    68    25    74    20    76 0.75 -
57812at50557_139723_0:0023b3|STRG.3392.2:1265-1540|+    -             92 106896at50557        -             70      0.19   10.6   5.1   3   3      0.09       2.9    6.8   1.9    18    58    52    92    44    92 0.77 -
57812at50557_139723_0:0023b3|STRG.17926.1:1154-1477|+   -            108 106896at50557        -             70       0.2   10.5  16.1   1   3     0.042       1.3    7.9   1.3    28    67     8    47     1    50 0.75 -
57812at50557_139723_0:0023b3|STRG.17926.1:1154-1477|+   -            108 106896at50557        -             70       0.2   10.5  16.1   2   3      0.17       5.6    5.9   8.6    19    68    27    76    21    78 0.90 -
57812at50557_139723_0:0023b3|STRG.17926.1:1154-1477|+   -            108 106896at50557        -             70       0.2   10.5  16.1   3   3     0.088       2.8    6.8   7.6    18    69    54   105    50   106 0.91 -
57812at50557_139723_0:0023b3|STRG.17926.2:1121-1444|+   -            108 106896at50557        -             70       0.2   10.5  16.1   1   3     0.042       1.3    7.9   1.3    28    67     8    47     1    50 0.75 -
57812at50557_139723_0:0023b3|STRG.17926.2:1121-1444|+   -            108 106896at50557        -             70       0.2   10.5  16.1   2   3      0.17       5.6    5.9   8.6    19    68    27    76    21    78 0.90 -
57812at50557_139723_0:0023b3|STRG.17926.2:1121-1444|+   -            108 106896at50557        -             70       0.2   10.5  16.1   3   3     0.088       2.8    6.8   7.6    18    69    54   105    50   106 0.91 -
68878at50557_307658_0:0010cb|STRG.1535.5:0-1550|+       -            517 106896at50557        -             70      0.22   10.4   8.4   1   1       1.8        56    2.6   3.3    50    67   441   458   434   461 0.88 -
57812at50557_6973_0:000316|STRG.13058.1:414-686|+       -             91 106896at50557        -             70      0.22   10.3  11.8   1   2     0.052       1.7    7.5   0.7    50    67     5    22     1    25 0.91 -
57812at50557_6973_0:000316|STRG.13058.1:414-686|+       -             91 106896at50557        -             70      0.22   10.3  11.8   2   2     0.076       2.4    7.0   4.7    19    68    30    79    23    81 0.85 -
45419at50557_51655_0:002e4f|STRG.19776.13:2539-2766|+   -             76 106896at50557        -             70      0.27   10.1   8.6   1   2      0.62        20    4.1   0.9    23    60     2    38     1    45 0.75 -
45419at50557_51655_0:002e4f|STRG.19776.13:2539-2766|+   -             76 106896at50557        -             70      0.27   10.1   8.6   2   2     0.012      0.39    9.6   6.6    19    70    25    76    12    76 0.83 -
19336at50557_520822_0:001f20|STRG.8502.2:0-2948|+       -            983 106896at50557        -             70      0.32    9.8  15.6   1   3    0.0031       0.1   11.5   3.9    20    67   764   811   755   814 0.87 -
19336at50557_520822_0:001f20|STRG.8502.2:0-2948|+       -            983 106896at50557        -             70      0.32    9.8  15.6   2   3      0.41        13    4.7   2.1    16    60   816   860   806   867 0.82 -
19336at50557_520822_0:001f20|STRG.8502.2:0-2948|+       -            983 106896at50557        -             70      0.32    9.8  15.6   3   3       7.1   2.2e+02    0.7   0.4    19    67   847   895   843   897 0.82 -
14133at50557_286706_0:001942|STRG.4370.3:1107-2129|+    -            341 106896at50557        -             70       0.5    9.2  34.1   1   4      0.43        14    4.6   1.7    23    68   115   162   112   164 0.82 -
14133at50557_286706_0:001942|STRG.4370.3:1107-2129|+    -            341 106896at50557        -             70       0.5    9.2  34.1   2   4      0.18       5.6    5.9   4.0    18    59   168   208   160   220 0.83 -
14133at50557_286706_0:001942|STRG.4370.3:1107-2129|+    -            341 106896at50557        -             70       0.5    9.2  34.1   3   4     0.047       1.5    7.7   1.2    17    67   225   275   213   278 0.85 -
14133at50557_286706_0:001942|STRG.4370.3:1107-2129|+    -            341 106896at50557        -             70       0.5    9.2  34.1   4   4     0.016      0.52    9.1   1.0    15    54   279   318   273   341 0.86 -
57812at50557_139723_0:0023b3|STRG.3391.1:1388-1663|+    -             92 106896at50557        -             70      0.95    8.3   8.3   1   2     0.012      0.37    9.6   1.9    19    68    25    74    21    76 0.87 -
57812at50557_139723_0:0023b3|STRG.3391.1:1388-1663|+    -             92 106896at50557        -             70      0.95    8.3   8.3   2   2     0.058       1.8    7.4   4.0    17    57    51    91    43    92 0.81 -
57812at50557_139723_0:0023b3|STRG.3391.2:2808-3083|+    -             92 106896at50557        -             70      0.95    8.3   8.3   1   2     0.012      0.37    9.6   1.9    19    68    25    74    21    76 0.87 -
57812at50557_139723_0:0023b3|STRG.3391.2:2808-3083|+    -             92 106896at50557        -             70      0.95    8.3   8.3   2   2     0.058       1.8    7.4   4.0    17    57    51    91    43    92 0.81 -
57812at50557_139723_0:0023b3|STRG.3391.3:2594-2869|+    -             92 106896at50557        -             70      0.95    8.3   8.3   1   2     0.012      0.37    9.6   1.9    19    68    25    74    21    76 0.87 -
57812at50557_139723_0:0023b3|STRG.3391.3:2594-2869|+    -             92 106896at50557        -             70      0.95    8.3   8.3   2   2     0.058       1.8    7.4   4.0    17    57    51    91    43    92 0.81 -
57812at50557_139723_0:0023b3|STRG.3391.4:2456-2731|+    -             92 106896at50557        -             70      0.95    8.3   8.3   1   2     0.012      0.37    9.6   1.9    19    68    25    74    21    76 0.87 -
57812at50557_139723_0:0023b3|STRG.3391.4:2456-2731|+    -             92 106896at50557        -             70      0.95    8.3   8.3   2   2     0.058       1.8    7.4   4.0    17    57    51    91    43    92 0.81 -
150919at50557_286706_0:001982|STRG.704.1:2088-2282|+    -             65 106896at50557        -             70       1.1    8.1  13.5   1   1         1        32    3.4   5.8    37    68     2    33     1    35 0.87 -
150919at50557_286706_0:001982|STRG.704.2:876-1070|+     -             65 106896at50557        -             70       1.1    8.1  13.5   1   1         1        32    3.4   5.8    37    68     2    33     1    35 0.87 -
115559at50557_315563_0:000576|STRG.19190.1:555-1622|+   -            356 106896at50557        -             70       1.3    7.9  58.4   1   8       0.1       3.3    6.6   5.7    22    69     5    49     2    50 0.88 -
115559at50557_315563_0:000576|STRG.19190.1:555-1622|+   -            356 106896at50557        -             70       1.3    7.9  58.4   2   8       0.6        19    4.1   3.9    22    42    30    50    26    82 0.53 -
115559at50557_315563_0:000576|STRG.19190.1:555-1622|+   -            356 106896at50557        -             70       1.3    7.9  58.4   3   8      0.33        11    5.0   1.6    26    69    94   137    89   138 0.77 -
115559at50557_315563_0:000576|STRG.19190.1:555-1622|+   -            356 106896at50557        -             70       1.3    7.9  58.4   4   8     0.002     0.064   12.1   7.0    17    69   113   162   104   163 0.89 -
115559at50557_315563_0:000576|STRG.19190.1:555-1622|+   -            356 106896at50557        -             70       1.3    7.9  58.4   5   8       9.1   2.9e+02    0.4   0.1    51    68   181   198   179   200 0.90 -
115559at50557_315563_0:000576|STRG.19190.1:555-1622|+   -            356 106896at50557        -             70       1.3    7.9  58.4   6   8      0.48        15    4.5   2.7    21    54   217   251   205   268 0.78 -
115559at50557_315563_0:000576|STRG.19190.1:555-1622|+   -            356 106896at50557        -             70       1.3    7.9  58.4   7   8       1.3        43    3.0   3.1    20    67   245   294   243   297 0.70 -
115559at50557_315563_0:000576|STRG.19190.1:555-1622|+   -            356 106896at50557        -             70       1.3    7.9  58.4   8   8      0.34        11    4.9   5.5    18    68   302   352   300   354 0.91 -
39871at50557_1155016_0:0008ce|STRG.23407.1:2100-2348|+  -             83 106896at50557        -             70       1.5    7.7  12.6   1   2      0.13       4.1    6.3   4.8    19    67     4    52     1    55 0.84 -
39871at50557_1155016_0:0008ce|STRG.23407.1:2100-2348|+  -             83 106896at50557        -             70       1.5    7.7  12.6   2   2      0.12       3.9    6.4   1.6    49    61    62    74    47    81 0.75 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /home/justine/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/106896at50557.hmm
# Target file:     annotation_analysis/annotation_gca/T_cornetzi/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas
# Option settings: hmmsearch --domtblout annotation_analysis/annotation_gca/T_cornetzi/busco_output/run_insecta_odb10/hmmer_output/initial_run_results/106896at50557.out --cpu 1 /home/justine/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/106896at50557.hmm annotation_analysis/annotation_gca/T_cornetzi/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas 
# Current dir:     /home/justine/projet_tutore
# Date:            Sun Dec  1 22:14:12 2024
# [ok]
