#                                                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
117213at50557_77166_0:002bfc|STRG.4410.1:597-1073|+     -            159 966at50557           -           1751   2.3e-68  229.5   0.0   1   1     2e-69   2.5e-68  229.4   0.0    15   163     5   159     1   159 0.96 -
17813at50557_378494_0:006207|STRG.16992.2:879-1460|+    -            194 966at50557           -           1751   1.6e-23   80.8   0.0   2   2   4.4e-24   5.5e-23   79.0   0.0  1329  1479    46   190    32   194 0.88 -
7376at50557_121225_0:001986|STRG.21028.1:411-2795|+     -            795 966at50557           -           1751   3.2e-23   79.8  21.8   1   5   0.00061    0.0076   12.3   0.0   454   517    18    86     9    90 0.86 -
7376at50557_121225_0:001986|STRG.21028.1:411-2795|+     -            795 966at50557           -           1751   3.2e-23   79.8  21.8   2   5   0.00014    0.0017   14.4   0.2   338   415    92   179    86   184 0.81 -
7376at50557_121225_0:001986|STRG.21028.1:411-2795|+     -            795 966at50557           -           1751   3.2e-23   79.8  21.8   3   5   7.3e-08   9.1e-07   25.3   3.6   338   470   191   328   182   337 0.80 -
7376at50557_121225_0:001986|STRG.21028.1:411-2795|+     -            795 966at50557           -           1751   3.2e-23   79.8  21.8   4   5   1.3e-09   1.7e-08   31.0   1.0   344   513   340   512   331   520 0.78 -
7376at50557_121225_0:001986|STRG.21028.1:411-2795|+     -            795 966at50557           -           1751   3.2e-23   79.8  21.8   5   5     0.024       0.3    7.0   0.2   356   430   694   775   645   781 0.70 -
8547at50557_74869_0:0028a5|STRG.16467.1:1518-2300|+     -            261 966at50557           -           1751   8.3e-23   78.5   0.3   1   2       1.4        18    1.1   0.0  1264  1288    15    41     2    50 0.79 -
8547at50557_74869_0:0028a5|STRG.16467.1:1518-2300|+     -            261 966at50557           -           1751   8.3e-23   78.5   0.3   2   2   4.6e-23   5.8e-22   75.7   0.0  1328  1522    52   253    45   258 0.82 -
8547at50557_74869_0:0028a5|STRG.16467.2:1229-2011|+     -            261 966at50557           -           1751   8.3e-23   78.5   0.3   1   2       1.4        18    1.1   0.0  1264  1288    15    41     2    50 0.79 -
8547at50557_74869_0:0028a5|STRG.16467.2:1229-2011|+     -            261 966at50557           -           1751   8.3e-23   78.5   0.3   2   2   4.6e-23   5.8e-22   75.7   0.0  1328  1522    52   253    45   258 0.82 -
8547at50557_74869_0:0028a5|STRG.16467.3:1663-2445|+     -            261 966at50557           -           1751   8.3e-23   78.5   0.3   1   2       1.4        18    1.1   0.0  1264  1288    15    41     2    50 0.79 -
8547at50557_74869_0:0028a5|STRG.16467.3:1663-2445|+     -            261 966at50557           -           1751   8.3e-23   78.5   0.3   2   2   4.6e-23   5.8e-22   75.7   0.0  1328  1522    52   253    45   258 0.82 -
8547at50557_74869_0:0028a5|STRG.16467.4:1691-2473|+     -            261 966at50557           -           1751   8.3e-23   78.5   0.3   1   2       1.4        18    1.1   0.0  1264  1288    15    41     2    50 0.79 -
8547at50557_74869_0:0028a5|STRG.16467.4:1691-2473|+     -            261 966at50557           -           1751   8.3e-23   78.5   0.3   2   2   4.6e-23   5.8e-22   75.7   0.0  1328  1522    52   253    45   258 0.82 -
8547at50557_74869_0:0028a5|STRG.16467.5:1993-2775|+     -            261 966at50557           -           1751   8.3e-23   78.5   0.3   1   2       1.4        18    1.1   0.0  1264  1288    15    41     2    50 0.79 -
8547at50557_74869_0:0028a5|STRG.16467.5:1993-2775|+     -            261 966at50557           -           1751   8.3e-23   78.5   0.3   2   2   4.6e-23   5.8e-22   75.7   0.0  1328  1522    52   253    45   258 0.82 -
8547at50557_74869_0:0028a5|STRG.16467.6:1350-2132|+     -            261 966at50557           -           1751   8.3e-23   78.5   0.3   1   2       1.4        18    1.1   0.0  1264  1288    15    41     2    50 0.79 -
8547at50557_74869_0:0028a5|STRG.16467.6:1350-2132|+     -            261 966at50557           -           1751   8.3e-23   78.5   0.3   2   2   4.6e-23   5.8e-22   75.7   0.0  1328  1522    52   253    45   258 0.82 -
966at50557_1218281_0:0025fb|STRG.6436.1:555-1394|+      -            280 966at50557           -           1751   1.1e-22   78.1   0.1   1   4   2.1e-07   2.6e-06   23.7   0.0   194   259    23    94    11    97 0.75 -
966at50557_1218281_0:0025fb|STRG.6436.1:555-1394|+      -            280 966at50557           -           1751   1.1e-22   78.1   0.1   2   4   2.2e-07   2.8e-06   23.7   0.0   203   258    99   159    94   164 0.61 -
966at50557_1218281_0:0025fb|STRG.6436.1:555-1394|+      -            280 966at50557           -           1751   1.1e-22   78.1   0.1   3   4   7.7e-08   9.6e-07   25.2   0.0    28   113   163   247   157   249 0.90 -
966at50557_1218281_0:0025fb|STRG.6436.1:555-1394|+      -            280 966at50557           -           1751   1.1e-22   78.1   0.1   4   4    0.0019     0.024   10.6   0.0   193   247   220   279   210   280 0.79 -
8280at50557_103372_0:001996|STRG.12134.2:748-3193|+     -            718 966at50557           -           1751   2.9e-22   76.7  28.4   1   4   7.2e-06     9e-05   18.7   0.3   342   438    20   125    14   137 0.81 -
8280at50557_103372_0:001996|STRG.12134.2:748-3193|+     -            718 966at50557           -           1751   2.9e-22   76.7  28.4   2   4   2.1e-05   0.00027   17.1   1.6   314   514   166   379   143   384 0.72 -
8280at50557_103372_0:001996|STRG.12134.2:748-3193|+     -            718 966at50557           -           1751   2.9e-22   76.7  28.4   3   4   2.4e-06     3e-05   20.2   0.8   338   491   388   561   382   570 0.80 -
8280at50557_103372_0:001996|STRG.12134.2:748-3193|+     -            718 966at50557           -           1751   2.9e-22   76.7  28.4   4   4   6.4e-11     8e-10   35.4   5.8   337   469   570   709   564   714 0.81 -
8547at50557_74869_0:0028a5|STRG.13577.1:1930-2712|+     -            261 966at50557           -           1751   1.1e-21   74.8   0.0   1   2      0.08         1    5.2   0.0  1263  1295    11    46     2    51 0.78 -
8547at50557_74869_0:0028a5|STRG.13577.1:1930-2712|+     -            261 966at50557           -           1751   1.1e-21   74.8   0.0   2   2     1e-20   1.2e-19   67.9   0.0  1328  1529    52   257    46   260 0.81 -
2648at50557_123851_0:000d02|STRG.1237.1:1582-2469|+     -            296 966at50557           -           1751   2.8e-21   73.4   3.8   1   3    0.0009     0.011   11.7   0.0    35    82     1    49     1    56 0.87 -
2648at50557_123851_0:000d02|STRG.1237.1:1582-2469|+     -            296 966at50557           -           1751   2.8e-21   73.4   3.8   2   3   2.1e-06   2.6e-05   20.4   0.0   203   258    62   122    51   126 0.88 -
2648at50557_123851_0:000d02|STRG.1237.1:1582-2469|+     -            296 966at50557           -           1751   2.8e-21   73.4   3.8   3   3   1.9e-05   0.00023   17.3   0.4   203   256   128   186   124   191 0.86 -
2648at50557_123851_0:000d02|STRG.1237.2:1142-2029|+     -            296 966at50557           -           1751   2.8e-21   73.4   3.8   1   3    0.0009     0.011   11.7   0.0    35    82     1    49     1    56 0.87 -
2648at50557_123851_0:000d02|STRG.1237.2:1142-2029|+     -            296 966at50557           -           1751   2.8e-21   73.4   3.8   2   3   2.1e-06   2.6e-05   20.4   0.0   203   258    62   122    51   126 0.88 -
2648at50557_123851_0:000d02|STRG.1237.2:1142-2029|+     -            296 966at50557           -           1751   2.8e-21   73.4   3.8   3   3   1.9e-05   0.00023   17.3   0.4   203   256   128   186   124   191 0.86 -
2648at50557_123851_0:000d02|STRG.1237.3:370-1257|+      -            296 966at50557           -           1751   2.8e-21   73.4   3.8   1   3    0.0009     0.011   11.7   0.0    35    82     1    49     1    56 0.87 -
2648at50557_123851_0:000d02|STRG.1237.3:370-1257|+      -            296 966at50557           -           1751   2.8e-21   73.4   3.8   2   3   2.1e-06   2.6e-05   20.4   0.0   203   258    62   122    51   126 0.88 -
2648at50557_123851_0:000d02|STRG.1237.3:370-1257|+      -            296 966at50557           -           1751   2.8e-21   73.4   3.8   3   3   1.9e-05   0.00023   17.3   0.4   203   256   128   186   124   191 0.86 -
2648at50557_123851_0:000d02|STRG.1237.4:1142-2029|+     -            296 966at50557           -           1751   2.8e-21   73.4   3.8   1   3    0.0009     0.011   11.7   0.0    35    82     1    49     1    56 0.87 -
2648at50557_123851_0:000d02|STRG.1237.4:1142-2029|+     -            296 966at50557           -           1751   2.8e-21   73.4   3.8   2   3   2.1e-06   2.6e-05   20.4   0.0   203   258    62   122    51   126 0.88 -
2648at50557_123851_0:000d02|STRG.1237.4:1142-2029|+     -            296 966at50557           -           1751   2.8e-21   73.4   3.8   3   3   1.9e-05   0.00023   17.3   0.4   203   256   128   186   124   191 0.86 -
8547at50557_74869_0:0028a5|STRG.19931.1:1692-2453|+     -            254 966at50557           -           1751   3.7e-21   73.0   0.0   1   1   3.5e-22   4.4e-21   72.7   0.0  1328  1526    44   246     9   250 0.81 -
8547at50557_74869_0:0028a5|STRG.19931.2:1725-2486|+     -            254 966at50557           -           1751   3.7e-21   73.0   0.0   1   1   3.5e-22   4.4e-21   72.7   0.0  1328  1526    44   246     9   250 0.81 -
8547at50557_74869_0:0028a5|STRG.19931.3:1693-2454|+     -            254 966at50557           -           1751   3.7e-21   73.0   0.0   1   1   3.5e-22   4.4e-21   72.7   0.0  1328  1526    44   246     9   250 0.81 -
8547at50557_74869_0:0028a5|STRG.13577.2:2101-2862|+     -            254 966at50557           -           1751   5.3e-21   72.5   0.0   1   2     0.077      0.97    5.3   0.0  1263  1295    11    46     2    51 0.78 -
8547at50557_74869_0:0028a5|STRG.13577.2:2101-2862|+     -            254 966at50557           -           1751   5.3e-21   72.5   0.0   2   2   5.1e-20   6.3e-19   65.6   0.0  1328  1526    52   254    47   254 0.81 -
8547at50557_74869_0:0028a5|STRG.9510.1:995-1813|+       -            273 966at50557           -           1751   1.1e-20   71.4   0.0   1   2     0.027      0.34    6.8   0.0  1256  1294     7    47     1    51 0.78 -
8547at50557_74869_0:0028a5|STRG.9510.1:995-1813|+       -            273 966at50557           -           1751   1.1e-20   71.4   0.0   2   2   2.5e-19   3.1e-18   63.3   0.0  1327  1522    51   254    44   260 0.81 -
8547at50557_74869_0:0028a5|STRG.9510.2:726-1544|+       -            273 966at50557           -           1751   1.1e-20   71.4   0.0   1   2     0.027      0.34    6.8   0.0  1256  1294     7    47     1    51 0.78 -
8547at50557_74869_0:0028a5|STRG.9510.2:726-1544|+       -            273 966at50557           -           1751   1.1e-20   71.4   0.0   2   2   2.5e-19   3.1e-18   63.3   0.0  1327  1522    51   254    44   260 0.81 -
8547at50557_74869_0:0028a5|STRG.12841.1:687-1481|+      -            265 966at50557           -           1751   2.5e-20   70.2   0.0   1   1   2.5e-21   3.2e-20   69.9   0.0  1325  1527    49   265    36   265 0.80 -
8547at50557_74869_0:0028a5|STRG.7613.1:2469-3248|+      -            260 966at50557           -           1751   4.2e-20   69.5   0.1   1   2       1.7        21    0.9   0.0  1264  1293     1    37     1    48 0.71 -
8547at50557_74869_0:0028a5|STRG.7613.1:2469-3248|+      -            260 966at50557           -           1751   4.2e-20   69.5   0.1   2   2   1.9e-20   2.4e-19   67.0   0.0  1329  1524    46   246    37   253 0.82 -
57980at50557_7536_0:003723|STRG.14194.1:2476-3255|+     -            260 966at50557           -           1751   4.9e-20   69.3   0.0   1   1   4.5e-21   5.6e-20   69.1   0.0  1326  1506    46   228    26   256 0.79 -
57980at50557_7536_0:003723|STRG.14194.2:2466-3245|+     -            260 966at50557           -           1751   4.9e-20   69.3   0.0   1   1   4.5e-21   5.6e-20   69.1   0.0  1326  1506    46   228    26   256 0.79 -
57980at50557_7536_0:003723|STRG.14194.3:2386-3165|+     -            260 966at50557           -           1751   4.9e-20   69.3   0.0   1   1   4.5e-21   5.6e-20   69.1   0.0  1326  1506    46   228    26   256 0.79 -
8547at50557_74869_0:0028a5|STRG.4785.3:2896-3672|+      -            259 966at50557           -           1751     5e-20   69.2   0.0   1   2      0.95        12    1.7   0.0  1265  1292     5    34     3    39 0.82 -
8547at50557_74869_0:0028a5|STRG.4785.3:2896-3672|+      -            259 966at50557           -           1751     5e-20   69.2   0.0   2   2   5.6e-20   6.9e-19   65.4   0.0  1329  1523    42   244    38   248 0.85 -
57980at50557_286706_0:000fec|STRG.24140.1:233-1132|+    -            300 966at50557           -           1751   5.1e-20   69.2   0.0   1   1   4.9e-21   6.1e-20   68.9   0.0  1327  1502    47   220    33   249 0.79 -
57980at50557_286706_0:000fec|STRG.24140.3:1407-2318|+   -            304 966at50557           -           1751   5.3e-20   69.1   0.0   1   1   5.1e-21   6.3e-20   68.9   0.0  1327  1502    47   220    33   249 0.79 -
57980at50557_286706_0:000fec|STRG.24140.4:1407-2318|+   -            304 966at50557           -           1751   5.3e-20   69.1   0.0   1   1   5.1e-21   6.3e-20   68.9   0.0  1327  1502    47   220    33   249 0.79 -
57980at50557_286706_0:000fec|STRG.24140.6:1380-2291|+   -            304 966at50557           -           1751   5.3e-20   69.1   0.0   1   1   5.1e-21   6.3e-20   68.9   0.0  1327  1502    47   220    33   249 0.79 -
57980at50557_286706_0:000fec|STRG.24140.7:233-1144|+    -            304 966at50557           -           1751   5.3e-20   69.1   0.0   1   1   5.1e-21   6.3e-20   68.9   0.0  1327  1502    47   220    33   249 0.79 -
8547at50557_74869_0:0028a5|STRG.15773.1:1793-2584|+     -            264 966at50557           -           1751   1.4e-19   67.7   0.0   1   1   1.9e-20   2.4e-19   67.0   0.0  1322  1526    47   257    24   261 0.82 -
8547at50557_74869_0:0028a5|STRG.15773.2:1793-2584|+     -            264 966at50557           -           1751   1.4e-19   67.7   0.0   1   1   1.9e-20   2.4e-19   67.0   0.0  1322  1526    47   257    24   261 0.82 -
8547at50557_74869_0:0028a5|STRG.15773.3:837-1628|+      -            264 966at50557           -           1751   1.4e-19   67.7   0.0   1   1   1.9e-20   2.4e-19   67.0   0.0  1322  1526    47   257    24   261 0.82 -
12555at50557_51655_0:003c27|STRG.14781.1:237-1256|+     -            340 966at50557           -           1751   1.7e-19   67.4   5.6   1   3   1.6e-13     2e-12   44.0   2.5     6   257     3   259     1   262 0.73 -
12555at50557_51655_0:003c27|STRG.14781.1:237-1256|+     -            340 966at50557           -           1751   1.7e-19   67.4   5.6   2   3   1.4e-08   1.7e-07   27.7   0.1    21   115   191   285   187   291 0.90 -
12555at50557_51655_0:003c27|STRG.14781.1:237-1256|+     -            340 966at50557           -           1751   1.7e-19   67.4   5.6   3   3    0.0012     0.015   11.3   0.0    28    69   297   338   288   340 0.90 -
25718at50557_54969_0:001d6b|STRG.20998.1:501-2948|+     -            816 966at50557           -           1751   2.2e-19   67.1  44.4   1   5   1.6e-08     2e-07   27.5   5.5   343   513     3   161     1   165 0.80 -
25718at50557_54969_0:001d6b|STRG.20998.1:501-2948|+     -            816 966at50557           -           1751   2.2e-19   67.1  44.4   2   5   4.8e-10   5.9e-09   32.5   4.8   343   517    56   239    47   245 0.81 -
25718at50557_54969_0:001d6b|STRG.20998.1:501-2948|+     -            816 966at50557           -           1751   2.2e-19   67.1  44.4   3   5   5.4e-08   6.8e-07   25.7   1.5   337   468   172   308   161   310 0.82 -
25718at50557_54969_0:001d6b|STRG.20998.1:501-2948|+     -            816 966at50557           -           1751   2.2e-19   67.1  44.4   4   5   8.5e-08   1.1e-06   25.0   9.4   336   515   267   450   241   497 0.62 -
25718at50557_54969_0:001d6b|STRG.20998.1:501-2948|+     -            816 966at50557           -           1751   2.2e-19   67.1  44.4   5   5       5.9        73   -0.9   0.1   351   414   670   742   654   751 0.63 -
84269at50557_7217_0:001194|STRG.13577.1:1903-2673|+     -            257 966at50557           -           1751   2.5e-19   66.9   0.0   1   2     0.058      0.73    5.7   0.0  1259  1295    16    55     6    60 0.77 -
84269at50557_7217_0:001194|STRG.13577.1:1903-2673|+     -            257 966at50557           -           1751   2.5e-19   66.9   0.0   2   2   3.3e-18   4.1e-17   59.6   0.0  1328  1520    61   257    57   257 0.81 -
84269at50557_7217_0:001194|STRG.13577.2:2074-2844|+     -            257 966at50557           -           1751   2.5e-19   66.9   0.0   1   2     0.058      0.73    5.7   0.0  1259  1295    16    55     6    60 0.77 -
