#                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
31374at50557_103372_0:0017b9|STRG.4407.1:91-2046|+    -            652 31374at50557         -            569  2.2e-289  959.7  17.0   1   1  1.3e-289  3.8e-288  955.5  17.0     1   569     4   647     4   647 0.93 -
14512at50557_56086_0:000590|STRG.8034.8:1698-2051|+   -            118 31374at50557         -            569   6.5e-09   33.7   1.6   2   2   1.8e-08   5.3e-07   27.3   0.4   342   421    26   111    24   118 0.85 -
14512at50557_56086_0:000590|STRG.8034.9:1698-2051|+   -            118 31374at50557         -            569   6.5e-09   33.7   1.6   1   2     0.011      0.32    8.3   0.1   445   475     3    33     1    38 0.85 -
14512at50557_56086_0:000590|STRG.8034.9:1698-2051|+   -            118 31374at50557         -            569   6.5e-09   33.7   1.6   2   2   1.8e-08   5.3e-07   27.3   0.4   342   421    26   111    24   118 0.85 -
33043at50557_6973_0:0036f9|STRG.8528.1:1860-2495|+    -            212 31374at50557         -            569     1e-08   33.0   0.5   1   2       9.3   2.8e+02   -1.4   0.0   440   461    86   107    69   120 0.81 -
33043at50557_6973_0:0036f9|STRG.8528.1:1860-2495|+    -            212 31374at50557         -            569     1e-08   33.0   0.5   2   2   8.7e-10   2.6e-08   31.7   0.2   382   458   134   212   128   212 0.90 -
33043at50557_6973_0:0036f9|STRG.8528.2:1761-2396|+    -            212 31374at50557         -            569     1e-08   33.0   0.5   1   2       9.3   2.8e+02   -1.4   0.0   440   461    86   107    69   120 0.81 -
33043at50557_6973_0:0036f9|STRG.8528.2:1761-2396|+    -            212 31374at50557         -            569     1e-08   33.0   0.5   2   2   8.7e-10   2.6e-08   31.7   0.2   382   458   134   212   128   212 0.90 -
40115at50557_29031_0:00277e|STRG.9405.1:1491-2276|+   -            262 31374at50557         -            569   1.4e-08   32.5   3.2   1   2     0.029      0.85    6.9   0.0   394   476     3    93     1   123 0.63 -
40115at50557_29031_0:00277e|STRG.9405.1:1491-2276|+   -            262 31374at50557         -            569   1.4e-08   32.5   3.2   2   2   1.6e-07   4.7e-06   24.2   1.2   362   458   158   257   146   261 0.48 -
40115at50557_29031_0:00277e|STRG.9405.2:1463-2248|+   -            262 31374at50557         -            569   1.4e-08   32.5   3.2   1   2     0.029      0.85    6.9   0.0   394   476     3    93     1   123 0.63 -
40115at50557_29031_0:00277e|STRG.9405.2:1463-2248|+   -            262 31374at50557         -            569   1.4e-08   32.5   3.2   2   2   1.6e-07   4.7e-06   24.2   1.2   362   458   158   257   146   261 0.48 -
40115at50557_108931_0:001d6b|STRG.8528.1:1347-2495|+  -            383 31374at50557         -            569   1.7e-08   32.3   3.2   1   2       1.1        32    1.7   0.0   428   532   106   223    77   237 0.58 -
40115at50557_108931_0:001d6b|STRG.8528.1:1347-2495|+  -            383 31374at50557         -            569   1.7e-08   32.3   3.2   2   2   2.6e-09   7.8e-08   30.1   0.2   382   458   305   383   299   383 0.90 -
40115at50557_108931_0:001d6b|STRG.8528.2:1248-2396|+  -            383 31374at50557         -            569   1.7e-08   32.3   3.2   1   2       1.1        32    1.7   0.0   428   532   106   223    77   237 0.58 -
40115at50557_108931_0:001d6b|STRG.8528.2:1248-2396|+  -            383 31374at50557         -            569   1.7e-08   32.3   3.2   2   2   2.6e-09   7.8e-08   30.1   0.2   382   458   305   383   299   383 0.90 -
55830at50557_166361_0:002df3|STRG.7820.1:3381-4085|+  -            235 31374at50557         -            569   2.3e-08   31.8   1.3   1   3   1.6e-06   4.8e-05   20.9   0.5   407   461    11    69     4    80 0.80 -
55830at50557_166361_0:002df3|STRG.7820.1:3381-4085|+  -            235 31374at50557         -            569   2.3e-08   31.8   1.3   2   3         5   1.5e+02   -0.5   0.0   341   367    86   112    78   117 0.85 -
55830at50557_166361_0:002df3|STRG.7820.1:3381-4085|+  -            235 31374at50557         -            569   2.3e-08   31.8   1.3   3   3     0.012      0.37    8.1   0.0   492   532   162   202   148   207 0.86 -
55830at50557_166361_0:002df3|STRG.7820.2:3270-3974|+  -            235 31374at50557         -            569   2.3e-08   31.8   1.3   1   3   1.6e-06   4.8e-05   20.9   0.5   407   461    11    69     4    80 0.80 -
55830at50557_166361_0:002df3|STRG.7820.2:3270-3974|+  -            235 31374at50557         -            569   2.3e-08   31.8   1.3   2   3         5   1.5e+02   -0.5   0.0   341   367    86   112    78   117 0.85 -
55830at50557_166361_0:002df3|STRG.7820.2:3270-3974|+  -            235 31374at50557         -            569   2.3e-08   31.8   1.3   3   3     0.012      0.37    8.1   0.0   492   532   162   202   148   207 0.86 -
55830at50557_166361_0:002df3|STRG.7820.3:3750-4454|+  -            235 31374at50557         -            569   2.3e-08   31.8   1.3   1   3   1.6e-06   4.8e-05   20.9   0.5   407   461    11    69     4    80 0.80 -
55830at50557_166361_0:002df3|STRG.7820.3:3750-4454|+  -            235 31374at50557         -            569   2.3e-08   31.8   1.3   2   3         5   1.5e+02   -0.5   0.0   341   367    86   112    78   117 0.85 -
55830at50557_166361_0:002df3|STRG.7820.3:3750-4454|+  -            235 31374at50557         -            569   2.3e-08   31.8   1.3   3   3     0.012      0.37    8.1   0.0   492   532   162   202   148   207 0.86 -
55830at50557_166361_0:002df3|STRG.7820.4:3466-4170|+  -            235 31374at50557         -            569   2.3e-08   31.8   1.3   1   3   1.6e-06   4.8e-05   20.9   0.5   407   461    11    69     4    80 0.80 -
55830at50557_166361_0:002df3|STRG.7820.4:3466-4170|+  -            235 31374at50557         -            569   2.3e-08   31.8   1.3   2   3         5   1.5e+02   -0.5   0.0   341   367    86   112    78   117 0.85 -
55830at50557_166361_0:002df3|STRG.7820.4:3466-4170|+  -            235 31374at50557         -            569   2.3e-08   31.8   1.3   3   3     0.012      0.37    8.1   0.0   492   532   162   202   148   207 0.86 -
55830at50557_168631_0:000573|STRG.12503.1:1271-2170|+ -            300 31374at50557         -            569   2.6e-08   31.7   4.0   1   3     0.056       1.7    5.9   0.0   507   532     6    31     3    41 0.79 -
55830at50557_168631_0:000573|STRG.12503.1:1271-2170|+ -            300 31374at50557         -            569   2.6e-08   31.7   4.0   2   3   0.00023    0.0069   13.8   0.6   341   476    40   180    35   184 0.73 -
55830at50557_168631_0:000573|STRG.12503.1:1271-2170|+ -            300 31374at50557         -            569   2.6e-08   31.7   4.0   3   3     0.001     0.031   11.6   0.1   426   532   180   299   174   300 0.71 -
55830at50557_168631_0:000573|STRG.12503.2:1187-2086|+ -            300 31374at50557         -            569   2.6e-08   31.7   4.0   1   3     0.056       1.7    5.9   0.0   507   532     6    31     3    41 0.79 -
55830at50557_168631_0:000573|STRG.12503.2:1187-2086|+ -            300 31374at50557         -            569   2.6e-08   31.7   4.0   2   3   0.00023    0.0069   13.8   0.6   341   476    40   180    35   184 0.73 -
55830at50557_168631_0:000573|STRG.12503.2:1187-2086|+ -            300 31374at50557         -            569   2.6e-08   31.7   4.0   3   3     0.001     0.031   11.6   0.1   426   532   180   299   174   300 0.71 -
80377at50557_104688_0:000c4b|STRG.13257.1:560-1084|+  -            175 31374at50557         -            569   8.8e-08   29.9   0.3   1   2   2.2e-07   6.6e-06   23.7   0.0   338   376    27    65     8    69 0.83 -
80377at50557_104688_0:000c4b|STRG.13257.1:560-1084|+  -            175 31374at50557         -            569   8.8e-08   29.9   0.3   2   2      0.13       3.8    4.7   0.0   488   530   115   156    78   166 0.77 -
10915at50557_456900_0:000188|STRG.11252.1:28-3531|+   -           1168 31374at50557         -            569   9.5e-08   29.8   1.4   1   2   4.9e-06   0.00015   19.3   0.1   350   450    19   116    16   152 0.79 -
10915at50557_456900_0:000188|STRG.11252.1:28-3531|+   -           1168 31374at50557         -            569   9.5e-08   29.8   1.4   2   2     0.014      0.41    7.9   0.1   393   456   227   290   216   303 0.88 -
78072at50557_224129_0:002676|STRG.12069.1:351-1145|+  -            265 31374at50557         -            569   1.2e-07   29.5   4.1   1   3    0.0067       0.2    8.9   0.1   388   417     1    32     1    37 0.85 -
78072at50557_224129_0:002676|STRG.12069.1:351-1145|+  -            265 31374at50557         -            569   1.2e-07   29.5   4.1   2   3      0.41        12    3.0   0.0   391   417    61    89    52   109 0.79 -
78072at50557_224129_0:002676|STRG.12069.1:351-1145|+  -            265 31374at50557         -            569   1.2e-07   29.5   4.1   3   3   2.5e-05   0.00073   17.0   0.9   342   387   217   265   207   265 0.68 -
78072at50557_224129_0:002676|STRG.12069.2:500-1294|+  -            265 31374at50557         -            569   1.2e-07   29.5   4.1   1   3    0.0067       0.2    8.9   0.1   388   417     1    32     1    37 0.85 -
78072at50557_224129_0:002676|STRG.12069.2:500-1294|+  -            265 31374at50557         -            569   1.2e-07   29.5   4.1   2   3      0.41        12    3.0   0.0   391   417    61    89    52   109 0.79 -
78072at50557_224129_0:002676|STRG.12069.2:500-1294|+  -            265 31374at50557         -            569   1.2e-07   29.5   4.1   3   3   2.5e-05   0.00073   17.0   0.9   342   387   217   265   207   265 0.68 -
69548at50557_680683_0:0014a4|STRG.10202.1:543-1256|+  -            238 31374at50557         -            569   1.5e-07   29.1   2.9   1   2   1.7e-05   0.00051   17.5   0.1   486   534    41    91    14   119 0.81 -
69548at50557_680683_0:0014a4|STRG.10202.1:543-1256|+  -            238 31374at50557         -            569   1.5e-07   29.1   2.9   2   2   0.00099     0.029   11.7   0.3   496   533   199   236   190   238 0.75 -
66691at50557_456900_0:002b0f|STRG.16519.1:383-1480|+  -            366 31374at50557         -            569   1.7e-07   29.0   8.6   1   3   3.3e-06   9.9e-05   19.8   0.3   378   466    42   133    11   144 0.82 -
66691at50557_456900_0:002b0f|STRG.16519.1:383-1480|+  -            366 31374at50557         -            569   1.7e-07   29.0   8.6   2   3    0.0095      0.28    8.4   0.1   432   460   145   173   136   178 0.88 -
66691at50557_456900_0:002b0f|STRG.16519.1:383-1480|+  -            366 31374at50557         -            569   1.7e-07   29.0   8.6   3   3      0.11       3.2    5.0   0.5   393   534   210   355   207   362 0.72 -
57752at50557_680683_0:00261f|STRG.17906.1:1995-2870|+ -            292 31374at50557         -            569   2.1e-07   28.7   1.5   1   1   4.1e-08   1.2e-06   26.2   1.5   338   532    49   263    40   277 0.77 -
57752at50557_680683_0:00261f|STRG.17906.2:2029-2904|+ -            292 31374at50557         -            569   2.1e-07   28.7   1.5   1   1   4.1e-08   1.2e-06   26.2   1.5   338   532    49   263    40   277 0.77 -
14512at50557_1218281_0:002752|STRG.16936.1:969-1349|+ -            127 31374at50557         -            569   2.1e-07   28.7   0.1   1   1   7.1e-09   2.1e-07   28.7   0.1   414   462    12    60     4   120 0.84 -
22030at50557_77166_0:00007a|STRG.12436.1:433-927|+    -            165 31374at50557         -            569   2.2e-07   28.6   0.6   1   2   4.8e-05    0.0014   16.0   0.2   341   532    85   119     2   122 0.71 -
22030at50557_77166_0:00007a|STRG.12436.1:433-927|+    -            165 31374at50557         -            569   2.2e-07   28.6   0.6   2   2    0.0013      0.04   11.3   0.0   336   376   123   163   120   165 0.91 -
78072at50557_39758_0:003b38|STRG.8316.1:699-1238|+    -            180 31374at50557         -            569   2.3e-07   28.6   0.5   1   2   4.6e-07   1.4e-05   22.7   0.1   385   460    55   137    53   141 0.76 -
78072at50557_39758_0:003b38|STRG.8316.1:699-1238|+    -            180 31374at50557         -            569   2.3e-07   28.6   0.5   2   2      0.22       6.5    3.9   0.0   382   410   148   177   143   180 0.68 -
14512at50557_56086_0:000590|STRG.1869.1:4764-5150|+   -            129 31374at50557         -            569   3.4e-07   28.0   0.2   1   1   1.4e-08   4.1e-07   27.7   0.2   406   509     3   111     1   128 0.79 -
14512at50557_56086_0:000590|STRG.1869.2:4916-5302|+   -            129 31374at50557         -            569   3.4e-07   28.0   0.2   1   1   1.4e-08   4.1e-07   27.7   0.2   406   509     3   111     1   128 0.79 -
56099at50557_74869_0:00213d|STRG.10573.10:1245-2060|+ -            272 31374at50557         -            569   4.1e-07   27.7   1.4   1   2       3.1        93    0.1   0.0   345   378    45    80    18    86 0.76 -
56099at50557_74869_0:00213d|STRG.10573.10:1245-2060|+ -            272 31374at50557         -            569   4.1e-07   27.7   1.4   2   2   4.3e-08   1.3e-06   26.1   0.5   340   460   135   265   128   269 0.73 -
56099at50557_74869_0:00213d|STRG.10573.11:1248-2063|+ -            272 31374at50557         -            569   4.1e-07   27.7   1.4   1   2       3.1        93    0.1   0.0   345   378    45    80    18    86 0.76 -
56099at50557_74869_0:00213d|STRG.10573.11:1248-2063|+ -            272 31374at50557         -            569   4.1e-07   27.7   1.4   2   2   4.3e-08   1.3e-06   26.1   0.5   340   460   135   265   128   269 0.73 -
56099at50557_74869_0:00213d|STRG.10573.12:1272-2087|+ -            272 31374at50557         -            569   4.1e-07   27.7   1.4   1   2       3.1        93    0.1   0.0   345   378    45    80    18    86 0.76 -
56099at50557_74869_0:00213d|STRG.10573.12:1272-2087|+ -            272 31374at50557         -            569   4.1e-07   27.7   1.4   2   2   4.3e-08   1.3e-06   26.1   0.5   340   460   135   265   128   269 0.73 -
56099at50557_74869_0:00213d|STRG.10573.13:1188-2003|+ -            272 31374at50557         -            569   4.1e-07   27.7   1.4   1   2       3.1        93    0.1   0.0   345   378    45    80    18    86 0.76 -
56099at50557_74869_0:00213d|STRG.10573.13:1188-2003|+ -            272 31374at50557         -            569   4.1e-07   27.7   1.4   2   2   4.3e-08   1.3e-06   26.1   0.5   340   460   135   265   128   269 0.73 -
56099at50557_74869_0:00213d|STRG.10573.1:1268-2083|+  -            272 31374at50557         -            569   4.1e-07   27.7   1.4   1   2       3.1        93    0.1   0.0   345   378    45    80    18    86 0.76 -
56099at50557_74869_0:00213d|STRG.10573.1:1268-2083|+  -            272 31374at50557         -            569   4.1e-07   27.7   1.4   2   2   4.3e-08   1.3e-06   26.1   0.5   340   460   135   265   128   269 0.73 -
56099at50557_74869_0:00213d|STRG.10573.2:792-1607|+   -            272 31374at50557         -            569   4.1e-07   27.7   1.4   1   2       3.1        93    0.1   0.0   345   378    45    80    18    86 0.76 -
56099at50557_74869_0:00213d|STRG.10573.2:792-1607|+   -            272 31374at50557         -            569   4.1e-07   27.7   1.4   2   2   4.3e-08   1.3e-06   26.1   0.5   340   460   135   265   128   269 0.73 -
56099at50557_74869_0:00213d|STRG.10573.3:1233-2048|+  -            272 31374at50557         -            569   4.1e-07   27.7   1.4   1   2       3.1        93    0.1   0.0   345   378    45    80    18    86 0.76 -
56099at50557_74869_0:00213d|STRG.10573.3:1233-2048|+  -            272 31374at50557         -            569   4.1e-07   27.7   1.4   2   2   4.3e-08   1.3e-06   26.1   0.5   340   460   135   265   128   269 0.73 -
56099at50557_74869_0:00213d|STRG.10573.4:1241-2056|+  -            272 31374at50557         -            569   4.1e-07   27.7   1.4   1   2       3.1        93    0.1   0.0   345   378    45    80    18    86 0.76 -
56099at50557_74869_0:00213d|STRG.10573.4:1241-2056|+  -            272 31374at50557         -            569   4.1e-07   27.7   1.4   2   2   4.3e-08   1.3e-06   26.1   0.5   340   460   135   265   128   269 0.73 -
56099at50557_74869_0:00213d|STRG.10573.5:1173-1988|+  -            272 31374at50557         -            569   4.1e-07   27.7   1.4   1   2       3.1        93    0.1   0.0   345   378    45    80    18    86 0.76 -
56099at50557_74869_0:00213d|STRG.10573.5:1173-1988|+  -            272 31374at50557         -            569   4.1e-07   27.7   1.4   2   2   4.3e-08   1.3e-06   26.1   0.5   340   460   135   265   128   269 0.73 -
56099at50557_74869_0:00213d|STRG.10573.6:1224-2039|+  -            272 31374at50557         -            569   4.1e-07   27.7   1.4   1   2       3.1        93    0.1   0.0   345   378    45    80    18    86 0.76 -
56099at50557_74869_0:00213d|STRG.10573.6:1224-2039|+  -            272 31374at50557         -            569   4.1e-07   27.7   1.4   2   2   4.3e-08   1.3e-06   26.1   0.5   340   460   135   265   128   269 0.73 -
56099at50557_74869_0:00213d|STRG.10573.7:1194-2009|+  -            272 31374at50557         -            569   4.1e-07   27.7   1.4   1   2       3.1        93    0.1   0.0   345   378    45    80    18    86 0.76 -
56099at50557_74869_0:00213d|STRG.10573.7:1194-2009|+  -            272 31374at50557         -            569   4.1e-07   27.7   1.4   2   2   4.3e-08   1.3e-06   26.1   0.5   340   460   135   265   128   269 0.73 -
56099at50557_74869_0:00213d|STRG.10573.8:1164-1979|+  -            272 31374at50557         -            569   4.1e-07   27.7   1.4   1   2       3.1        93    0.1   0.0   345   378    45    80    18    86 0.76 -
56099at50557_74869_0:00213d|STRG.10573.8:1164-1979|+  -            272 31374at50557         -            569   4.1e-07   27.7   1.4   2   2   4.3e-08   1.3e-06   26.1   0.5   340   460   135   265   128   269 0.73 -
56099at50557_74869_0:00213d|STRG.10573.9:1217-2032|+  -            272 31374at50557         -            569   4.1e-07   27.7   1.4   1   2       3.1        93    0.1   0.0   345   378    45    80    18    86 0.76 -
56099at50557_74869_0:00213d|STRG.10573.9:1217-2032|+  -            272 31374at50557         -            569   4.1e-07   27.7   1.4   2   2   4.3e-08   1.3e-06   26.1   0.5   340   460   135   265   128   269 0.73 -
22706at50557_39758_0:0039b4|STRG.13825.1:259-3015|+   -            919 31374at50557         -            569   9.8e-07   26.5   0.1   1   3      0.49        15    2.8   0.0   491   533    83   124    18   129 0.84 -
22706at50557_39758_0:0039b4|STRG.13825.1:259-3015|+   -            919 31374at50557         -            569   9.8e-07   26.5   0.1   2   3   7.8e-07   2.3e-05   21.9   0.0   323   385   112   174    98   191 0.83 -
22706at50557_39758_0:0039b4|STRG.13825.1:259-3015|+   -            919 31374at50557         -            569   9.8e-07   26.5   0.1   3   3       5.7   1.7e+02   -0.7   0.0   504   538   231   265   212   281 0.81 -
23620at50557_34720_0:0012cc|STRG.4221.1:102-2786|+    -            844 31374at50557         -            569   2.1e-06   25.4  10.6   1   3    0.0009     0.027   11.8   0.0   383   426   501   544   496   592 0.62 -
23620at50557_34720_0:0012cc|STRG.4221.1:102-2786|+    -            844 31374at50557         -            569   2.1e-06   25.4  10.6   2   3   4.1e-05    0.0012   16.3   0.0   386   471   629   716   619   788 0.74 -
23620at50557_34720_0:0012cc|STRG.4221.1:102-2786|+    -            844 31374at50557         -            569   2.1e-06   25.4  10.6   3   3       4.7   1.4e+02   -0.5   0.0   437   458   822   843   800   844 0.78 -
80377at50557_88501_0:0004ba|STRG.8238.2:415-1236|+    -            274 31374at50557         -            569   2.1e-06   25.4   0.5   1   2   3.2e-05   0.00094   16.6   0.1   387   464     4    89     1    94 0.81 -
80377at50557_88501_0:0004ba|STRG.8238.2:415-1236|+    -            274 31374at50557         -            569   2.1e-06   25.4   0.5   2   2     0.022      0.66    7.2   0.0   501   538    95   132    86   144 0.80 -
80377at50557_88501_0:0004ba|STRG.8238.3:469-1290|+    -            274 31374at50557         -            569   2.1e-06   25.4   0.5   1   2   3.2e-05   0.00094   16.6   0.1   387   464     4    89     1    94 0.81 -
80377at50557_88501_0:0004ba|STRG.8238.3:469-1290|+    -            274 31374at50557         -            569   2.1e-06   25.4   0.5   2   2     0.022      0.66    7.2   0.0   501   538    95   132    86   144 0.80 -
80377at50557_88501_0:0004ba|STRG.8238.4:468-1289|+    -            274 31374at50557         -            569   2.1e-06   25.4   0.5   1   2   3.2e-05   0.00094   16.6   0.1   387   464     4    89     1    94 0.81 -
80377at50557_88501_0:0004ba|STRG.8238.4:468-1289|+    -            274 31374at50557         -            569   2.1e-06   25.4   0.5   2   2     0.022      0.66    7.2   0.0   501   538    95   132    86   144 0.80 -
40115at50557_28588_0:002096|STRG.14225.2:137-1363|-   -            409 31374at50557         -            569   2.7e-06   25.0   2.3   1   3       9.4   2.8e+02   -1.4   0.0   362   376    85    99    65   111 0.80 -
40115at50557_28588_0:002096|STRG.14225.2:137-1363|-   -            409 31374at50557         -            569   2.7e-06   25.0   2.3   2   3   0.00081     0.024   12.0   0.0   426   462   216   255   207   264 0.75 -
40115at50557_28588_0:002096|STRG.14225.2:137-1363|-   -            409 31374at50557         -            569   2.7e-06   25.0   2.3   3   3    0.0011     0.033   11.5   0.2   340   434   286   397   265   407 0.72 -
23620at50557_103372_0:00201d|STRG.4221.2:82-2613|+    -            844 31374at50557         -            569   2.8e-06   25.0  11.0   1   3    0.0009     0.027   11.8   0.0   383   426   501   544   496   592 0.62 -
23620at50557_103372_0:00201d|STRG.4221.2:82-2613|+    -            844 31374at50557         -            569   2.8e-06   25.0  11.0   2   3   4.1e-05    0.0012   16.3   0.0   386   471   629   716   619   788 0.74 -
23620at50557_103372_0:00201d|STRG.4221.2:82-2613|+    -            844 31374at50557         -            569   2.8e-06   25.0  11.0   3   3       4.8   1.4e+02   -0.5   0.0   437   458   822   843   801   844 0.78 -
78072at50557_38123_0:00214a|STRG.8882.1:176-925|+     -            250 31374at50557         -            569   4.4e-06   24.3   4.1   1   2      0.15       4.4    4.5   0.1   432   460     9    38     3    41 0.68 -
78072at50557_38123_0:00214a|STRG.8882.1:176-925|+     -            250 31374at50557         -            569   4.4e-06   24.3   4.1   2   2   3.3e-05   0.00099   16.5   1.1   338   531    42   249    38   250 0.72 -
119132at50557_67767_0:003370|STRG.14226.1:41-577|-    -            179 31374at50557         -            569   4.7e-06   24.2   1.5   1   2   2.5e-06   7.4e-05   20.3   0.5   350   421     2    79     1   107 0.64 -
119132at50557_67767_0:003370|STRG.14226.1:41-577|-    -            179 31374at50557         -            569   4.7e-06   24.2   1.5   2   2      0.45        13    2.9   0.0   318   372   124   178   117   179 0.74 -
69548at50557_7375_0:00230f|STRG.10865.1:666-1310|+    -            215 31374at50557         -            569     6e-06   23.9   0.1   1   1   9.9e-07   2.9e-05   21.6   0.1   387   472     1    95     1   112 0.76 -
69548at50557_7375_0:00230f|STRG.10865.3:425-1069|+    -            215 31374at50557         -            569     6e-06   23.9   0.1   1   1   9.9e-07   2.9e-05   21.6   0.1   387   472     1    95     1   112 0.76 -
69548at50557_7375_0:00230f|STRG.10865.4:421-1065|+    -            215 31374at50557         -            569     6e-06   23.9   0.1   1   1   9.9e-07   2.9e-05   21.6   0.1   387   472     1    95     1   112 0.76 -
69548at50557_7375_0:00230f|STRG.10865.5:342-986|+     -            215 31374at50557         -            569     6e-06   23.9   0.1   1   1   9.9e-07   2.9e-05   21.6   0.1   387   472     1    95     1   112 0.76 -
69548at50557_7375_0:00230f|STRG.10865.6:368-1012|+    -            215 31374at50557         -            569     6e-06   23.9   0.1   1   1   9.9e-07   2.9e-05   21.6   0.1   387   472     1    95     1   112 0.76 -
56752at50557_144034_0:000a3e|STRG.3896.3:261-2192|+   -            644 31374at50557         -            569     6e-06   23.9   1.7   1   1     2e-07     6e-06   23.9   1.7   344   443   228   328   218   384 0.89 -
76755at50557_30019_0:002e99|STRG.9405.1:270-968|+     -            233 31374at50557         -            569   6.4e-06   23.8   1.0   1   2   5.3e-06   0.00016   19.2   0.1   397   462    25    97     9   105 0.77 -
76755at50557_30019_0:002e99|STRG.9405.1:270-968|+     -            233 31374at50557         -            569   6.4e-06   23.8   1.0   2   2      0.57        17    2.6   0.1   392   423   110   140   105   144 0.77 -
56752at50557_144034_0:000a3e|STRG.3896.2:261-2288|+   -            676 31374at50557         -            569   6.7e-06   23.7   1.7   1   1   2.2e-07   6.7e-06   23.7   1.7   344   443   228   328   218   383 0.90 -
37475at50557_29031_0:002211|STRG.10865.2:371-796|+    -            142 31374at50557         -            569     8e-06   23.5   0.1   1   2   1.4e-06   4.2e-05   21.1   0.1   388   472     1    94     1   112 0.75 -
37475at50557_29031_0:002211|STRG.10865.2:371-796|+    -            142 31374at50557         -            569     8e-06   23.5   0.1   2   2       2.1        61    0.7   0.0   341   373    89   121    84   129 0.84 -
80377at50557_132113_0:002e63|STRG.19444.1:3536-4123|+ -            196 31374at50557         -            569   8.6e-06   23.3   0.2   1   3    0.0044      0.13    9.6   0.0   407   484     4    83     1   101 0.86 -
80377at50557_132113_0:002e63|STRG.19444.1:3536-4123|+ -            196 31374at50557         -            569   8.6e-06   23.3   0.2   2   3     0.047       1.4    6.1   0.0   261   315   104   158    93   162 0.87 -
80377at50557_132113_0:002e63|STRG.19444.1:3536-4123|+ -            196 31374at50557         -            569   8.6e-06   23.3   0.2   3   3      0.11       3.2    4.9   0.0   429   459   164   194   159   196 0.89 -
48053at50557_7493_0:00220c|STRG.18192.1:1972-2790|+   -            273 31374at50557         -            569   1.4e-05   22.6   0.1   1   2   3.8e-06   0.00011   19.7   0.1   428   544    21   147    17   158 0.79 -
48053at50557_7493_0:00220c|STRG.18192.1:1972-2790|+   -            273 31374at50557         -            569   1.4e-05   22.6   0.1   2   2       2.6        78    0.4   0.0   503   532   152   181   148   188 0.77 -
48053at50557_7493_0:00220c|STRG.18192.2:2254-3072|+   -            273 31374at50557         -            569   1.4e-05   22.6   0.1   1   2   3.8e-06   0.00011   19.7   0.1   428   544    21   147    17   158 0.79 -
48053at50557_7493_0:00220c|STRG.18192.2:2254-3072|+   -            273 31374at50557         -            569   1.4e-05   22.6   0.1   2   2       2.6        78    0.4   0.0   503   532   152   181   148   188 0.77 -
48053at50557_7493_0:00220c|STRG.18192.3:2386-3204|+   -            273 31374at50557         -            569   1.4e-05   22.6   0.1   1   2   3.8e-06   0.00011   19.7   0.1   428   544    21   147    17   158 0.79 -
48053at50557_7493_0:00220c|STRG.18192.3:2386-3204|+   -            273 31374at50557         -            569   1.4e-05   22.6   0.1   2   2       2.6        78    0.4   0.0   503   532   152   181   148   188 0.77 -
48053at50557_7493_0:00220c|STRG.18192.4:3526-4344|+   -            273 31374at50557         -            569   1.4e-05   22.6   0.1   1   2   3.8e-06   0.00011   19.7   0.1   428   544    21   147    17   158 0.79 -
48053at50557_7493_0:00220c|STRG.18192.4:3526-4344|+   -            273 31374at50557         -            569   1.4e-05   22.6   0.1   2   2       2.6        78    0.4   0.0   503   532   152   181   148   188 0.77 -
48053at50557_7493_0:00220c|STRG.18192.5:2323-3141|+   -            273 31374at50557         -            569   1.4e-05   22.6   0.1   1   2   3.8e-06   0.00011   19.7   0.1   428   544    21   147    17   158 0.79 -
48053at50557_7493_0:00220c|STRG.18192.5:2323-3141|+   -            273 31374at50557         -            569   1.4e-05   22.6   0.1   2   2       2.6        78    0.4   0.0   503   532   152   181   148   188 0.77 -
48053at50557_7493_0:00220c|STRG.18192.6:1972-2814|+   -            281 31374at50557         -            569   1.7e-05   22.3   0.1   1   2     5e-06   0.00015   19.3   0.0   428   542    21   145    17   157 0.79 -
48053at50557_7493_0:00220c|STRG.18192.6:1972-2814|+   -            281 31374at50557         -            569   1.7e-05   22.3   0.1   2   2       2.8        82    0.3   0.0   503   532   160   189   150   195 0.75 -
48053at50557_7493_0:00220c|STRG.18192.7:2196-3038|+   -            281 31374at50557         -            569   1.7e-05   22.3   0.1   1   2     5e-06   0.00015   19.3   0.0   428   542    21   145    17   157 0.79 -
48053at50557_7493_0:00220c|STRG.18192.7:2196-3038|+   -            281 31374at50557         -            569   1.7e-05   22.3   0.1   2   2       2.8        82    0.3   0.0   503   532   160   189   150   195 0.75 -
25500at50557_7224_0:002319|STRG.8274.1:707-2071|+     -            455 31374at50557         -            569   1.9e-05   22.2   0.5   1   2   1.4e-05   0.00041   17.8   0.4   424   528    17   136     9   145 0.78 -
25500at50557_7224_0:002319|STRG.8274.1:707-2071|+     -            455 31374at50557         -            569   1.9e-05   22.2   0.5   2   2      0.81        24    2.1   0.0   391   452   310   379   239   398 0.71 -
25500at50557_7224_0:002319|STRG.8274.2:461-1825|+     -            455 31374at50557         -            569   1.9e-05   22.2   0.5   1   2   1.4e-05   0.00041   17.8   0.4   424   528    17   136     9   145 0.78 -
