#                                                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
106896at50557_34720_0:0025d6|STRG.5420.2:864-2300|+     -            479 106896at50557        -             70   2.1e-34  116.3   4.0   1   1   6.2e-36   2.1e-34  116.3   4.0    12    70   384   443   377   443 0.93 -
106896at50557_1049336_0:0046e2|STRG.2827.2:950-1525|+   -            192 106896at50557        -             70    0.0048   15.9   3.5   2   4      0.51        17    4.5   6.9    10    67    50   107    46   110 0.88 -
106896at50557_1049336_0:0046e2|STRG.2827.2:950-1525|+   -            192 106896at50557        -             70    0.0048   15.9   3.5   3   4   0.00014    0.0048   15.9   3.5    17    67   114   163   108   165 0.88 -
106896at50557_1049336_0:0046e2|STRG.2827.2:950-1525|+   -            192 106896at50557        -             70    0.0048   15.9   3.5   4   4     0.036       1.2    8.2   3.9    21    67   145   192   143   192 0.87 -
45419at50557_51655_0:002e4f|STRG.9402.1:2597-2839|+     -             81 106896at50557        -             70    0.0076   15.2   6.6   1   2       6.1   2.1e+02    1.0   0.2    50    65     5    20     2    25 0.68 -
45419at50557_51655_0:002e4f|STRG.9402.1:2597-2839|+     -             81 106896at50557        -             70    0.0076   15.2   6.6   2   2   0.00023    0.0076   15.2   6.6    16    67    27    78    16    81 0.85 -
45419at50557_51655_0:002e4f|STRG.9402.2:3019-3261|+     -             81 106896at50557        -             70    0.0076   15.2   6.6   1   2       6.1   2.1e+02    1.0   0.2    50    65     5    20     2    25 0.68 -
45419at50557_51655_0:002e4f|STRG.9402.2:3019-3261|+     -             81 106896at50557        -             70    0.0076   15.2   6.6   2   2   0.00023    0.0076   15.2   6.6    16    67    27    78    16    81 0.85 -
45419at50557_51655_0:002e4f|STRG.9402.3:2597-2839|+     -             81 106896at50557        -             70    0.0076   15.2   6.6   1   2       6.1   2.1e+02    1.0   0.2    50    65     5    20     2    25 0.68 -
45419at50557_51655_0:002e4f|STRG.9402.3:2597-2839|+     -             81 106896at50557        -             70    0.0076   15.2   6.6   2   2   0.00023    0.0076   15.2   6.6    16    67    27    78    16    81 0.85 -
45419at50557_51655_0:002e4f|STRG.9402.4:2834-3076|+     -             81 106896at50557        -             70    0.0076   15.2   6.6   1   2       6.1   2.1e+02    1.0   0.2    50    65     5    20     2    25 0.68 -
45419at50557_51655_0:002e4f|STRG.9402.4:2834-3076|+     -             81 106896at50557        -             70    0.0076   15.2   6.6   2   2   0.00023    0.0076   15.2   6.6    16    67    27    78    16    81 0.85 -
45419at50557_51655_0:002e4f|STRG.14296.1:1119-1343|+    -             75 106896at50557        -             70    0.0079   15.2   2.6   1   1   0.00024    0.0079   15.2   2.6    18    67    25    74    18    75 0.88 -
45419at50557_51655_0:002e4f|STRG.14296.2:1116-1340|+    -             75 106896at50557        -             70    0.0079   15.2   2.6   1   1   0.00024    0.0079   15.2   2.6    18    67    25    74    18    75 0.88 -
92708at50557_103372_0:0024fa|STRG.13300.1:187-1359|+    -            391 106896at50557        -             70     0.008   15.2   7.7   1   2    0.0099      0.33   10.0   1.6    24    67   263   308   254   311 0.87 -
92708at50557_103372_0:0024fa|STRG.13300.1:187-1359|+    -            391 106896at50557        -             70     0.008   15.2   7.7   2   2   0.00051     0.017   14.1   6.0    12    70   278   339   272   339 0.88 -
39871at50557_1155016_0:0008ce|STRG.12150.2:1797-2114|+  -            106 106896at50557        -             70    0.0081   15.1  13.9   1   3   0.00093     0.031   13.3   1.4    22    67     4    49     2    51 0.91 -
39871at50557_1155016_0:0008ce|STRG.12150.2:1797-2114|+  -            106 106896at50557        -             70    0.0081   15.1  13.9   2   3    0.0012     0.039   12.9   3.8    18    68    28    78    24    80 0.90 -
39871at50557_1155016_0:0008ce|STRG.12150.2:1797-2114|+  -            106 106896at50557        -             70    0.0081   15.1  13.9   3   3       2.8        92    2.1   0.2    50    67    88   105    79   106 0.74 -
57812at50557_139723_0:0023b3|STRG.15620.1:159-566|+     -            136 106896at50557        -             70    0.0096   14.9  24.6   1   3     0.084       2.8    7.0   0.3    50    67     4    21     2    24 0.91 -
57812at50557_139723_0:0023b3|STRG.15620.1:159-566|+     -            136 106896at50557        -             70    0.0096   14.9  24.6   2   3    0.0017     0.057   12.4   5.7    18    68    28    79    22    81 0.88 -
57812at50557_139723_0:0023b3|STRG.15620.1:159-566|+     -            136 106896at50557        -             70    0.0096   14.9  24.6   3   3       0.3        10    5.2   6.2    13    67    79   134    77   135 0.80 -
92708at50557_103372_0:0024fa|STRG.13300.2:74-1192|+     -            373 106896at50557        -             70    0.0097   14.9   8.1   1   2     0.011      0.36    9.9   1.8    24    67   245   290   238   293 0.88 -
92708at50557_103372_0:0024fa|STRG.13300.2:74-1192|+     -            373 106896at50557        -             70    0.0097   14.9   8.1   2   2     0.001     0.033   13.2   6.7    15    70   263   321   256   321 0.88 -
57812at50557_139723_0:0023b3|STRG.13310.1:1497-1820|+   -            108 106896at50557        -             70    0.0097   14.9  10.8   1   3    0.0046      0.15   11.0   0.9    23    66     2    45     1    51 0.91 -
57812at50557_139723_0:0023b3|STRG.13310.1:1497-1820|+   -            108 106896at50557        -             70    0.0097   14.9  10.8   2   3    0.0027     0.089   11.8   1.8    20    68    27    75    25    77 0.93 -
57812at50557_139723_0:0023b3|STRG.13310.1:1497-1820|+   -            108 106896at50557        -             70    0.0097   14.9  10.8   3   3       8.9     3e+02    0.5   0.2    54    67    94   107    82   108 0.47 -
57812at50557_139723_0:0023b3|STRG.13310.2:1499-1822|+   -            108 106896at50557        -             70    0.0097   14.9  10.8   1   3    0.0046      0.15   11.0   0.9    23    66     2    45     1    51 0.91 -
57812at50557_139723_0:0023b3|STRG.13310.2:1499-1822|+   -            108 106896at50557        -             70    0.0097   14.9  10.8   2   3    0.0027     0.089   11.8   1.8    20    68    27    75    25    77 0.93 -
57812at50557_139723_0:0023b3|STRG.13310.2:1499-1822|+   -            108 106896at50557        -             70    0.0097   14.9  10.8   3   3       8.9     3e+02    0.5   0.2    54    67    94   107    82   108 0.47 -
45419at50557_168631_0:000720|STRG.1736.1:1338-2159|+    -            274 106896at50557        -             70     0.011   14.7   3.9   1   6       3.1     1e+02    2.0   0.0    51    69     1    19     1    20 0.90 -
45419at50557_168631_0:000720|STRG.1736.1:1338-2159|+    -            274 106896at50557        -             70     0.011   14.7   3.9   2   6     0.047       1.6    7.8   1.8    18    58    24    64    20    73 0.90 -
45419at50557_168631_0:000720|STRG.1736.1:1338-2159|+    -            274 106896at50557        -             70     0.011   14.7   3.9   3   6       1.2        41    3.3   3.2    20    64    54    98    44   104 0.77 -
45419at50557_168631_0:000720|STRG.1736.1:1338-2159|+    -            274 106896at50557        -             70     0.011   14.7   3.9   4   6      0.62        21    4.2   1.6    16    59    78   121    67   131 0.78 -
45419at50557_168631_0:000720|STRG.1736.1:1338-2159|+    -            274 106896at50557        -             70     0.011   14.7   3.9   5   6       2.8        92    2.1   1.0    15    43   135   163   123   187 0.68 -
45419at50557_168631_0:000720|STRG.1736.1:1338-2159|+    -            274 106896at50557        -             70     0.011   14.7   3.9   6   6   0.00032     0.011   14.7   3.9     8    60   185   236   179   243 0.81 -
39871at50557_1155016_0:0008ce|STRG.16000.1:2338-2601|+  -             88 106896at50557        -             70     0.012   14.6   9.1   1   2     0.069       2.3    7.3   0.1    51    68    11    28     7    30 0.89 -
39871at50557_1155016_0:0008ce|STRG.16000.1:2338-2601|+  -             88 106896at50557        -             70     0.012   14.6   9.1   2   2     0.017      0.55    9.2   5.3    19    69    35    85    31    86 0.93 -
39871at50557_1155016_0:0008ce|STRG.16000.2:1456-1719|+  -             88 106896at50557        -             70     0.012   14.6   9.1   1   2     0.069       2.3    7.3   0.1    51    68    11    28     7    30 0.89 -
39871at50557_1155016_0:0008ce|STRG.16000.2:1456-1719|+  -             88 106896at50557        -             70     0.012   14.6   9.1   2   2     0.017      0.55    9.2   5.3    19    69    35    85    31    86 0.93 -
150919at50557_7029_0:003962|STRG.9100.1:33-167|+        -             45 106896at50557        -             70     0.012   14.6   2.8   1   1   0.00059      0.02   13.9   2.8    23    67     1    45     1    45 0.91 -
39871at50557_74873_0:00210c|STRG.11132.2:1166-1429|+    -             88 106896at50557        -             70     0.012   14.6   9.9   1   2      0.36        12    5.0   0.2    51    68     8    25     5    27 0.84 -
39871at50557_74873_0:00210c|STRG.11132.2:1166-1429|+    -             88 106896at50557        -             70     0.012   14.6   9.9   2   2    0.0015     0.049   12.6   4.4    18    68    31    83    27    85 0.88 -
39871at50557_74873_0:00210c|STRG.3840.1:1482-1727|+     -             82 106896at50557        -             70     0.013   14.5   6.8   1   2     0.004      0.13   11.2   2.2    21    64     4    47     1    53 0.82 -
39871at50557_74873_0:00210c|STRG.3840.1:1482-1727|+     -             82 106896at50557        -             70     0.013   14.5   6.8   2   2       0.1       3.4    6.7   0.2    15    39    55    78    44    81 0.74 -
39871at50557_74873_0:00210c|STRG.3840.2:774-1019|+      -             82 106896at50557        -             70     0.013   14.5   6.8   1   2     0.004      0.13   11.2   2.2    21    64     4    47     1    53 0.82 -
39871at50557_74873_0:00210c|STRG.3840.2:774-1019|+      -             82 106896at50557        -             70     0.013   14.5   6.8   2   2       0.1       3.4    6.7   0.2    15    39    55    78    44    81 0.74 -
39871at50557_74873_0:00210c|STRG.3840.3:1370-1615|+     -             82 106896at50557        -             70     0.013   14.5   6.8   1   2     0.004      0.13   11.2   2.2    21    64     4    47     1    53 0.82 -
39871at50557_74873_0:00210c|STRG.3840.3:1370-1615|+     -             82 106896at50557        -             70     0.013   14.5   6.8   2   2       0.1       3.4    6.7   0.2    15    39    55    78    44    81 0.74 -
57812at50557_139723_0:0023b3|STRG.20245.1:1383-1736|+   -            118 106896at50557        -             70     0.014   14.4   8.9   1   2     0.004      0.13   11.2   4.0    20    67    43    90    39    93 0.90 -
57812at50557_139723_0:0023b3|STRG.20245.1:1383-1736|+   -            118 106896at50557        -             70     0.014   14.4   8.9   2   2      0.05       1.7    7.7   0.4     9    39    88   118    85   118 0.85 -
57812at50557_139723_0:0023b3|STRG.20245.2:1470-1823|+   -            118 106896at50557        -             70     0.014   14.4   8.9   1   2     0.004      0.13   11.2   4.0    20    67    43    90    39    93 0.90 -
57812at50557_139723_0:0023b3|STRG.20245.2:1470-1823|+   -            118 106896at50557        -             70     0.014   14.4   8.9   2   2      0.05       1.7    7.7   0.4     9    39    88   118    85   118 0.85 -
57812at50557_139723_0:0023b3|STRG.20245.3:1281-1634|+   -            118 106896at50557        -             70     0.014   14.4   8.9   1   2     0.004      0.13   11.2   4.0    20    67    43    90    39    93 0.90 -
57812at50557_139723_0:0023b3|STRG.20245.3:1281-1634|+   -            118 106896at50557        -             70     0.014   14.4   8.9   2   2      0.05       1.7    7.7   0.4     9    39    88   118    85   118 0.85 -
57812at50557_139723_0:0023b3|STRG.20245.4:1077-1430|+   -            118 106896at50557        -             70     0.014   14.4   8.9   1   2     0.004      0.13   11.2   4.0    20    67    43    90    39    93 0.90 -
57812at50557_139723_0:0023b3|STRG.20245.4:1077-1430|+   -            118 106896at50557        -             70     0.014   14.4   8.9   2   2      0.05       1.7    7.7   0.4     9    39    88   118    85   118 0.85 -
150919at50557_7237_0:001c97|STRG.9172.1:970-1206|+      -             79 106896at50557        -             70     0.014   14.4   3.7   1   1    0.0023     0.077   12.0   4.1    17    69    24    77     7    78 0.85 -
115559at50557_315563_0:000576|STRG.12093.2:651-1715|+   -            355 106896at50557        -             70     0.016   14.2   1.4   1   5       8.1   2.7e+02    0.6   0.6    49    68    27    46    23    48 0.85 -
115559at50557_315563_0:000576|STRG.12093.2:651-1715|+   -            355 106896at50557        -             70     0.016   14.2   1.4   2   5     0.035       1.2    8.2   1.3    22    67   181   227   172   230 0.78 -
115559at50557_315563_0:000576|STRG.12093.2:651-1715|+   -            355 106896at50557        -             70     0.016   14.2   1.4   3   5     0.055       1.8    7.6   1.9    23    68   248   294   244   296 0.87 -
115559at50557_315563_0:000576|STRG.12093.2:651-1715|+   -            355 106896at50557        -             70     0.016   14.2   1.4   4   5   0.00047     0.016   14.2   1.4    20    69   274   323   267   324 0.94 -
115559at50557_315563_0:000576|STRG.12093.2:651-1715|+   -            355 106896at50557        -             70     0.016   14.2   1.4   5   5    0.0012     0.039   13.0   2.4    17    68   299   350   293   352 0.85 -
35806at50557_121225_0:000aa0|STRG.16960.4:86-1828|+     -            581 106896at50557        -             70     0.016   14.2   1.1   1   5       3.7   1.3e+02    1.7   4.0    44    69   333   358   282   359 0.78 -
35806at50557_121225_0:000aa0|STRG.16960.4:86-1828|+     -            581 106896at50557        -             70     0.016   14.2   1.1   2   5         1        34    3.5   4.6    18    69   359   410   354   411 0.89 -
35806at50557_121225_0:000aa0|STRG.16960.4:86-1828|+     -            581 106896at50557        -             70     0.016   14.2   1.1   3   5      0.87        29    3.7   0.5    22    45   420   443   415   453 0.88 -
35806at50557_121225_0:000aa0|STRG.16960.4:86-1828|+     -            581 106896at50557        -             70     0.016   14.2   1.1   4   5     0.032       1.1    8.3   2.1    21    68   448   495   443   497 0.89 -
35806at50557_121225_0:000aa0|STRG.16960.4:86-1828|+     -            581 106896at50557        -             70     0.016   14.2   1.1   5   5   0.00049     0.016   14.2   1.1    19    68   502   550   498   552 0.84 -
57812at50557_520822_0:00002d|STRG.11381.1:2427-4613|+   -            729 106896at50557        -             70     0.017   14.1  23.0   1   4       0.3        10    5.2   0.1    48    68   116   136   107   138 0.89 -
57812at50557_520822_0:00002d|STRG.11381.1:2427-4613|+   -            729 106896at50557        -             70     0.017   14.1  23.0   2   4   0.00094     0.031   13.2   1.3    19    67   146   194   140   197 0.86 -
57812at50557_520822_0:00002d|STRG.11381.1:2427-4613|+   -            729 106896at50557        -             70     0.017   14.1  23.0   3   4      0.65        22    4.1   0.6    50    67   643   660   635   663 0.88 -
57812at50557_520822_0:00002d|STRG.11381.1:2427-4613|+   -            729 106896at50557        -             70     0.017   14.1  23.0   4   4       1.7        57    2.8   3.8    19    68   668   717   661   719 0.82 -
45419at50557_51655_0:002e4f|STRG.2002.1:253-504|+       -             84 106896at50557        -             70     0.018   14.1   3.2   1   2    0.0019     0.065   12.2   0.8    19    62     8    51     2    58 0.81 -
45419at50557_51655_0:002e4f|STRG.2002.1:253-504|+       -             84 106896at50557        -             70     0.018   14.1   3.2   2   2       2.1        70    2.5   0.1    17    39    62    84    54    84 0.76 -
150919at50557_54969_0:002258|STRG.2197.1:603-797|+      -             65 106896at50557        -             70     0.019   14.0  10.1   1   2   0.00053     0.018   14.0   6.0    20    67     1    48     1    51 0.91 -
150919at50557_54969_0:002258|STRG.2197.1:603-797|+      -             65 106896at50557        -             70     0.019   14.0  10.1   2   2     0.051       1.7    7.7   4.6    20    55    29    63    20    65 0.63 -
35806at50557_7536_0:001314|STRG.8174.1:4478-5032|+      -            185 106896at50557        -             70      0.02   13.9   0.1   1   1    0.0006      0.02   13.9   0.1    10    54   126   171   119   182 0.85 -
35806at50557_7536_0:001314|STRG.8174.2:10525-11079|+    -            185 106896at50557        -             70      0.02   13.9   0.1   1   1    0.0006      0.02   13.9   0.1    10    54   126   171   119   182 0.85 -
35806at50557_7536_0:001314|STRG.8174.3:11181-11735|+    -            185 106896at50557        -             70      0.02   13.9   0.1   1   1    0.0006      0.02   13.9   0.1    10    54   126   171   119   182 0.85 -
35806at50557_7536_0:001314|STRG.8174.4:10158-10712|+    -            185 106896at50557        -             70      0.02   13.9   0.1   1   1    0.0006      0.02   13.9   0.1    10    54   126   171   119   182 0.85 -
35806at50557_7536_0:001314|STRG.8174.5:11013-11567|+    -            185 106896at50557        -             70      0.02   13.9   0.1   1   1    0.0006      0.02   13.9   0.1    10    54   126   171   119   182 0.85 -
35806at50557_7536_0:001314|STRG.8174.6:11175-11729|+    -            185 106896at50557        -             70      0.02   13.9   0.1   1   1    0.0006      0.02   13.9   0.1    10    54   126   171   119   182 0.85 -
35806at50557_121225_0:000aa0|STRG.8137.1:1791-3053|+    -            421 106896at50557        -             70     0.021   13.8  20.1   1   4       4.7   1.6e+02    1.4   0.3    49    68    34    53     3    55 0.52 -
35806at50557_121225_0:000aa0|STRG.8137.1:1791-3053|+    -            421 106896at50557        -             70     0.021   13.8  20.1   2   4    0.0064      0.22   10.6   1.3    20    68   127   176   114   178 0.87 -
35806at50557_121225_0:000aa0|STRG.8137.1:1791-3053|+    -            421 106896at50557        -             70     0.021   13.8  20.1   3   4       9.3   3.1e+02    0.4   0.1    17    40   189   212   180   216 0.81 -
35806at50557_121225_0:000aa0|STRG.8137.1:1791-3053|+    -            421 106896at50557        -             70     0.021   13.8  20.1   4   4    0.0094      0.31   10.0   0.1    16    46   253   283   248   286 0.94 -
35806at50557_121225_0:000aa0|STRG.8137.2:1779-3041|+    -            421 106896at50557        -             70     0.021   13.8  20.1   1   4       4.7   1.6e+02    1.4   0.3    49    68    34    53     3    55 0.52 -
35806at50557_121225_0:000aa0|STRG.8137.2:1779-3041|+    -            421 106896at50557        -             70     0.021   13.8  20.1   2   4    0.0064      0.22   10.6   1.3    20    68   127   176   114   178 0.87 -
35806at50557_121225_0:000aa0|STRG.8137.2:1779-3041|+    -            421 106896at50557        -             70     0.021   13.8  20.1   3   4       9.3   3.1e+02    0.4   0.1    17    40   189   212   180   216 0.81 -
35806at50557_121225_0:000aa0|STRG.8137.2:1779-3041|+    -            421 106896at50557        -             70     0.021   13.8  20.1   4   4    0.0094      0.31   10.0   0.1    16    46   253   283   248   286 0.94 -
150919at50557_67767_0:00328a|STRG.13021.1:440-634|+     -             65 106896at50557        -             70     0.021   13.8   3.5   1   2       4.2   1.4e+02    1.5   0.1    51    62     1    12     1    19 0.69 -
150919at50557_67767_0:00328a|STRG.13021.1:440-634|+     -             65 106896at50557        -             70     0.021   13.8   3.5   2   2   0.00066     0.022   13.7   0.7    11    41    17    47     9    64 0.82 -
150919at50557_67767_0:00328a|STRG.13021.2:1464-1658|+   -             65 106896at50557        -             70     0.021   13.8   3.5   1   2       4.2   1.4e+02    1.5   0.1    51    62     1    12     1    19 0.69 -
150919at50557_67767_0:00328a|STRG.13021.2:1464-1658|+   -             65 106896at50557        -             70     0.021   13.8   3.5   2   2   0.00066     0.022   13.7   0.7    11    41    17    47     9    64 0.82 -
92708at50557_67767_0:000e08|STRG.6831.1:2187-2519|+     -            111 106896at50557        -             70     0.024   13.6   9.9   1   2     0.066       2.2    7.3   3.9    20    68    29    79     8    81 0.81 -
92708at50557_67767_0:000e08|STRG.6831.1:2187-2519|+     -            111 106896at50557        -             70     0.024   13.6   9.9   2   2     0.012      0.41    9.7   0.4    18    41    85   108    81   110 0.83 -
92708at50557_67767_0:000e08|STRG.6831.2:806-1138|+      -            111 106896at50557        -             70     0.024   13.6   9.9   1   2     0.066       2.2    7.3   3.9    20    68    29    79     8    81 0.81 -
92708at50557_67767_0:000e08|STRG.6831.2:806-1138|+      -            111 106896at50557        -             70     0.024   13.6   9.9   2   2     0.012      0.41    9.7   0.4    18    41    85   108    81   110 0.83 -
70122at50557_51655_0:0018b8|STRG.20000.1:207-1373|+     -            389 106896at50557        -             70     0.024   13.6   0.1   1   1    0.0018      0.06   12.3   0.1    50    69   338   357   336   358 0.95 -
39871at50557_74873_0:00210c|STRG.8372.1:1369-1650|+     -             94 106896at50557        -             70     0.026   13.5   2.9   1   2    0.0069      0.23   10.5   0.3    23    65     3    45     1    50 0.88 -
39871at50557_74873_0:00210c|STRG.8372.1:1369-1650|+     -             94 106896at50557        -             70     0.026   13.5   2.9   2   2         1        34    3.5   0.2     8    39    49    80    46    86 0.70 -
150919at50557_7536_0:001014|STRG.2979.1:4013-4153|+     -             47 106896at50557        -             70     0.027   13.4   2.7   1   1    0.0016     0.053   12.5   2.7    21    67     1    47     1    47 0.88 -
150919at50557_7536_0:001014|STRG.2979.2:3794-3934|+     -             47 106896at50557        -             70     0.027   13.4   2.7   1   1    0.0016     0.053   12.5   2.7    21    67     1    47     1    47 0.88 -
150919at50557_7536_0:001014|STRG.2979.3:1426-1566|+     -             47 106896at50557        -             70     0.027   13.4   2.7   1   1    0.0016     0.053   12.5   2.7    21    67     1    47     1    47 0.88 -
68878at50557_307491_0:0030a6|STRG.11258.1:556-1587|+    -            344 106896at50557        -             70     0.028   13.4   1.1   1   1     0.002     0.065   12.2   1.1    20    69   320   341   302   344 0.54 -
68878at50557_307491_0:0030a6|STRG.11258.2:264-1295|+    -            344 106896at50557        -             70     0.028   13.4   1.1   1   1     0.002     0.065   12.2   1.1    20    69   320   341   302   344 0.54 -
68878at50557_307491_0:0030a6|STRG.11258.3:357-1388|+    -            344 106896at50557        -             70     0.028   13.4   1.1   1   1     0.002     0.065   12.2   1.1    20    69   320   341   302   344 0.54 -
68878at50557_307491_0:0030a6|STRG.11258.6:243-1274|+    -            344 106896at50557        -             70     0.028   13.4   1.1   1   1     0.002     0.065   12.2   1.1    20    69   320   341   302   344 0.54 -
39871at50557_166423_0:000a2c|STRG.8973.1:3231-4618|+    -            461 106896at50557        -             70     0.029   13.4   4.2   1   2    0.0087      0.29   10.2   1.7    19    68   363   412   357   413 0.88 -
39871at50557_166423_0:000a2c|STRG.8973.1:3231-4618|+    -            461 106896at50557        -             70     0.029   13.4   4.2   2   2     0.081       2.7    7.0   1.0    18    55   390   433   386   448 0.75 -
45419at50557_51655_0:002e4f|STRG.16960.6:1607-1861|+    -             85 106896at50557        -             70     0.029   13.3   5.3   1   2    0.0026     0.086   11.8   1.5    21    68    11    58     6    60 0.87 -
45419at50557_51655_0:002e4f|STRG.16960.6:1607-1861|+    -             85 106896at50557        -             70     0.029   13.3   5.3   2   2     0.087       2.9    6.9   0.8    19    58    37    76    34    85 0.57 -
57812at50557_139723_0:0023b3|STRG.2976.1:888-1190|+     -            101 106896at50557        -             70     0.029   13.3  13.1   1   3       1.8        59    2.8   0.1    51    68     1    18     1    20 0.92 -
57812at50557_139723_0:0023b3|STRG.2976.1:888-1190|+     -            101 106896at50557        -             70     0.029   13.3  13.1   2   3    0.0043      0.14   11.1   4.7    19    68    24    73    19    75 0.92 -
57812at50557_139723_0:0023b3|STRG.2976.1:888-1190|+     -            101 106896at50557        -             70     0.029   13.3  13.1   3   3    0.0018      0.06   12.3   5.0    18    68    51   101    49   101 0.94 -
57812at50557_139723_0:0023b3|STRG.2976.2:1052-1354|+    -            101 106896at50557        -             70     0.029   13.3  13.1   1   3       1.8        59    2.8   0.1    51    68     1    18     1    20 0.92 -
57812at50557_139723_0:0023b3|STRG.2976.2:1052-1354|+    -            101 106896at50557        -             70     0.029   13.3  13.1   2   3    0.0043      0.14   11.1   4.7    19    68    24    73    19    75 0.92 -
57812at50557_139723_0:0023b3|STRG.2976.2:1052-1354|+    -            101 106896at50557        -             70     0.029   13.3  13.1   3   3    0.0018      0.06   12.3   5.0    18    68    51   101    49   101 0.94 -
45419at50557_51655_0:002e4f|STRG.14301.1:19-243|+       -             75 106896at50557        -             70     0.032   13.2   3.1   1   1   0.00061      0.02   13.8   1.6    18    67    25    74    15    75 0.88 -
45419at50557_51655_0:002e4f|STRG.14896.1:2756-2935|+    -             60 106896at50557        -             70     0.037   13.0   3.4   1   1     0.002     0.066   12.2   3.4    22    68    11    57     3    59 0.92 -
57812at50557_139723_0:0023b3|STRG.16960.11:1805-2194|+  -            130 106896at50557        -             70     0.049   12.6  11.4   1   3      0.12       4.1    6.5   1.5    19    67    26    74    13    77 0.76 -
57812at50557_139723_0:0023b3|STRG.16960.11:1805-2194|+  -            130 106896at50557        -             70     0.049   12.6  11.4   2   3     0.028      0.92    8.5   2.0    18    65    53   100    44   102 0.85 -
57812at50557_139723_0:0023b3|STRG.16960.11:1805-2194|+  -            130 106896at50557        -             70     0.049   12.6  11.4   3   3    0.0058      0.19   10.7   3.5    15    59    79   122    71   130 0.84 -
57812at50557_139723_0:0023b3|STRG.16472.1:875-1096|+    -             74 106896at50557        -             70     0.064   12.2   8.9   1   3      0.96        32    3.6   0.0    51    67     1    17     1    20 0.82 -
57812at50557_139723_0:0023b3|STRG.16472.1:875-1096|+    -             74 106896at50557        -             70     0.064   12.2   8.9   2   3     0.026      0.88    8.6   0.1    50    67    29    46    14    49 0.87 -
57812at50557_139723_0:0023b3|STRG.16472.1:875-1096|+    -             74 106896at50557        -             70     0.064   12.2   8.9   3   3     0.077       2.6    7.1   6.0    18    67    25    74    22    74 0.90 -
92708at50557_378494_0:006da2|STRG.7038.1:1075-1341|+    -             89 106896at50557        -             70     0.075   12.0   5.1   1   2       0.4        13    4.8   0.9    26    45    10    29     2    53 0.66 -
92708at50557_378494_0:006da2|STRG.7038.1:1075-1341|+    -             89 106896at50557        -             70     0.075   12.0   5.1   2   2    0.0078      0.26   10.3   0.8    35    67    49    81    28    84 0.77 -
19336at50557_144034_0:001252|STRG.7405.3:1-1452|+       -            484 106896at50557        -             70     0.076   12.0  16.4   1   3    0.0016     0.054   12.5   4.2    20    67   265   312   256   316 0.87 -
19336at50557_144034_0:001252|STRG.7405.3:1-1452|+       -            484 106896at50557        -             70     0.076   12.0  16.4   2   3      0.11       3.7    6.6   2.1    10    60   311   361   305   368 0.81 -
19336at50557_144034_0:001252|STRG.7405.3:1-1452|+       -            484 106896at50557        -             70     0.076   12.0  16.4   3   3       3.4   1.1e+02    1.8   0.7    19    67   348   396   344   399 0.83 -
106896at50557_1049336_0:004251|STRG.16968.1:2669-2899|+ -             77 106896at50557        -             70     0.084   11.9   6.7   1   2       0.6        20    4.3   0.0    50    68     3    21     1    23 0.83 -
106896at50557_1049336_0:004251|STRG.16968.1:2669-2899|+ -             77 106896at50557        -             70     0.084   11.9   6.7   2   2      0.07       2.4    7.2   4.3    17    45    27    55    25    77 0.87 -
106896at50557_1049336_0:004251|STRG.16968.2:1942-2172|+ -             77 106896at50557        -             70     0.084   11.9   6.7   1   2       0.6        20    4.3   0.0    50    68     3    21     1    23 0.83 -
106896at50557_1049336_0:004251|STRG.16968.2:1942-2172|+ -             77 106896at50557        -             70     0.084   11.9   6.7   2   2      0.07       2.4    7.2   4.3    17    45    27    55    25    77 0.87 -
57812at50557_139723_0:0023b3|STRG.13685.1:2009-2332|+   -            108 106896at50557        -             70     0.091   11.8   5.3   1   2    0.0034      0.11   11.5   3.0    10    67    21    77    10    80 0.77 -
57812at50557_139723_0:0023b3|STRG.13685.1:2009-2332|+   -            108 106896at50557        -             70     0.091   11.8   5.3   2   2       5.4   1.8e+02    1.2   0.2    52    67    92   107    61   108 0.58 -
92708at50557_378494_0:006da2|STRG.18415.2:177-455|+     -             93 106896at50557        -             70     0.095   11.7   5.5   1   2      0.01      0.35    9.9   2.5    19    68     8    61     3    63 0.84 -
92708at50557_378494_0:006da2|STRG.18415.2:177-455|+     -             93 106896at50557        -             70     0.095   11.7   5.5   2   2       1.6        53    2.9   0.1    52    69    76    93    71    93 0.86 -
92708at50557_378494_0:006da2|STRG.18415.3:177-455|+     -             93 106896at50557        -             70     0.095   11.7   5.5   1   2      0.01      0.35    9.9   2.5    19    68     8    61     3    63 0.84 -
92708at50557_378494_0:006da2|STRG.18415.3:177-455|+     -             93 106896at50557        -             70     0.095   11.7   5.5   2   2       1.6        53    2.9   0.1    52    69    76    93    71    93 0.86 -
45419at50557_51655_0:002e4f|STRG.13731.1:2404-2625|+    -             74 106896at50557        -             70       0.1   11.6   9.8   1   2     0.013      0.44    9.6   6.0    23    64     1    42     1    49 0.83 -
