#                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
23620at50557_34720_0:0012cc|STRG.4221.1:102-2786|+    -            844 23620at50557         -            502  6.3e-248  822.6  11.3   1   1  4.1e-248  1.7e-246  817.9  11.3     1   501   220   827   220   828 0.91 -
80377at50557_37344_0:0017d3|STRG.8067.6:893-1852|+    -            320 23620at50557         -            502   7.7e-05   20.7   1.9   3   5      0.65        27    2.4   0.0   238   275   111   149   107   162 0.83 -
80377at50557_37344_0:0017d3|STRG.8067.6:893-1852|+    -            320 23620at50557         -            502   7.7e-05   20.7   1.9   4   5     0.094       3.8    5.2   0.0   247   278   179   210   154   214 0.83 -
80377at50557_37344_0:0017d3|STRG.8067.6:893-1852|+    -            320 23620at50557         -            502   7.7e-05   20.7   1.9   5   5       5.6   2.3e+02   -0.6   0.0   237   273   210   248   207   264 0.72 -
42371at50557_520822_0:00190c|STRG.5128.2:529-2349|+   -            607 23620at50557         -            502    0.0001   20.3   0.5   1   2      0.14       5.8    4.6   0.0   240   282   286   328   273   397 0.75 -
42371at50557_520822_0:00190c|STRG.5128.2:529-2349|+   -            607 23620at50557         -            502    0.0001   20.3   0.5   2   2   0.00084     0.035   12.0   0.2   238   308   503   579   495   589 0.76 -
42371at50557_520822_0:00190c|STRG.5128.1:529-2352|+   -            608 23620at50557         -            502    0.0001   20.3   0.5   1   2      0.14       5.8    4.6   0.0   240   282   287   329   274   398 0.75 -
42371at50557_520822_0:00190c|STRG.5128.1:529-2352|+   -            608 23620at50557         -            502    0.0001   20.3   0.5   2   2   0.00087     0.036   11.9   0.2   238   308   504   580   497   590 0.76 -
80377at50557_104688_0:000c4b|STRG.13257.1:560-1084|+  -            175 23620at50557         -            502   0.00014   19.8   0.1   1   1   4.8e-06    0.0002   19.4   0.1   236   284    31    78    15   110 0.77 -
69548at50557_609295_0:0005e7|STRG.5745.1:282-1139|+   -            286 23620at50557         -            502   0.00015   19.7   0.1   1   2       5.9   2.4e+02   -0.7   0.0   234   271    52    91    45    94 0.76 -
69548at50557_609295_0:0005e7|STRG.5745.1:282-1139|+   -            286 23620at50557         -            502   0.00015   19.7   0.1   2   2   3.1e-05    0.0013   16.7   0.0   230   288   213   281   184   286 0.70 -
80377at50557_104688_0:000c4b|STRG.19312.1:200-751|+   -            184 23620at50557         -            502   0.00015   19.7   0.8   1   2       1.5        62    1.2   0.0   240   273    34    68    27    72 0.74 -
80377at50557_104688_0:000c4b|STRG.19312.1:200-751|+   -            184 23620at50557         -            502   0.00015   19.7   0.8   2   2     7e-05    0.0029   15.5   0.2   236   310    88   168    78   178 0.61 -
80377at50557_104688_0:000c4b|STRG.19312.2:200-751|+   -            184 23620at50557         -            502   0.00015   19.7   0.8   1   2       1.5        62    1.2   0.0   240   273    34    68    27    72 0.74 -
80377at50557_104688_0:000c4b|STRG.19312.2:200-751|+   -            184 23620at50557         -            502   0.00015   19.7   0.8   2   2     7e-05    0.0029   15.5   0.2   236   310    88   168    78   178 0.61 -
40115at50557_597456_0:00265e|STRG.2953.1:2366-3235|+  -            290 23620at50557         -            502   0.00017   19.5   5.7   1   4      0.29        12    3.6   0.1   240   280     1    43     1    76 0.68 -
40115at50557_597456_0:00265e|STRG.2953.1:2366-3235|+  -            290 23620at50557         -            502   0.00017   19.5   5.7   2   4    0.0013     0.054   11.3   0.2   237   301    86   153    82   161 0.71 -
40115at50557_597456_0:00265e|STRG.2953.1:2366-3235|+  -            290 23620at50557         -            502   0.00017   19.5   5.7   3   4      0.29        12    3.6   0.1   237   278   177   219   165   231 0.87 -
40115at50557_597456_0:00265e|STRG.2953.1:2366-3235|+  -            290 23620at50557         -            502   0.00017   19.5   5.7   4   4         9   3.7e+02   -1.3   0.0   251   278   231   258   225   287 0.71 -
40115at50557_597456_0:00265e|STRG.2953.2:1895-2764|+  -            290 23620at50557         -            502   0.00017   19.5   5.7   1   4      0.29        12    3.6   0.1   240   280     1    43     1    76 0.68 -
40115at50557_597456_0:00265e|STRG.2953.2:1895-2764|+  -            290 23620at50557         -            502   0.00017   19.5   5.7   2   4    0.0013     0.054   11.3   0.2   237   301    86   153    82   161 0.71 -
40115at50557_597456_0:00265e|STRG.2953.2:1895-2764|+  -            290 23620at50557         -            502   0.00017   19.5   5.7   3   4      0.29        12    3.6   0.1   237   278   177   219   165   231 0.87 -
40115at50557_597456_0:00265e|STRG.2953.2:1895-2764|+  -            290 23620at50557         -            502   0.00017   19.5   5.7   4   4         9   3.7e+02   -1.3   0.0   251   278   231   258   225   287 0.71 -
40115at50557_597456_0:00265e|STRG.2953.3:775-1644|+   -            290 23620at50557         -            502   0.00017   19.5   5.7   1   4      0.29        12    3.6   0.1   240   280     1    43     1    76 0.68 -
40115at50557_597456_0:00265e|STRG.2953.3:775-1644|+   -            290 23620at50557         -            502   0.00017   19.5   5.7   2   4    0.0013     0.054   11.3   0.2   237   301    86   153    82   161 0.71 -
40115at50557_597456_0:00265e|STRG.2953.3:775-1644|+   -            290 23620at50557         -            502   0.00017   19.5   5.7   3   4      0.29        12    3.6   0.1   237   278   177   219   165   231 0.87 -
40115at50557_597456_0:00265e|STRG.2953.3:775-1644|+   -            290 23620at50557         -            502   0.00017   19.5   5.7   4   4         9   3.7e+02   -1.3   0.0   251   278   231   258   225   287 0.71 -
14512at50557_1218281_0:002752|STRG.16936.1:969-1349|+ -            127 23620at50557         -            502   0.00017   19.5   0.0   1   1   5.6e-06   0.00023   19.1   0.0   223   270    11    59     2    70 0.83 -
31374at50557_197043_0:003de5|STRG.8212.1:558-1310|+   -            251 23620at50557         -            502    0.0002   19.4   0.0   1   3     0.017      0.69    7.7   0.0   228   277     5    56     1    59 0.76 -
31374at50557_197043_0:003de5|STRG.8212.1:558-1310|+   -            251 23620at50557         -            502    0.0002   19.4   0.0   2   3     0.011      0.46    8.2   0.0   234   279    57   103    55   114 0.78 -
31374at50557_197043_0:003de5|STRG.8212.1:558-1310|+   -            251 23620at50557         -            502    0.0002   19.4   0.0   3   3       3.2   1.3e+02    0.2   0.0   231   268   121   160   112   164 0.76 -
31374at50557_197043_0:003de5|STRG.8212.2:562-1314|+   -            251 23620at50557         -            502    0.0002   19.4   0.0   1   3     0.017      0.69    7.7   0.0   228   277     5    56     1    59 0.76 -
31374at50557_197043_0:003de5|STRG.8212.2:562-1314|+   -            251 23620at50557         -            502    0.0002   19.4   0.0   2   3     0.011      0.46    8.2   0.0   234   279    57   103    55   114 0.78 -
31374at50557_197043_0:003de5|STRG.8212.2:562-1314|+   -            251 23620at50557         -            502    0.0002   19.4   0.0   3   3       3.2   1.3e+02    0.2   0.0   231   268   121   160   112   164 0.76 -
31374at50557_197043_0:003de5|STRG.8212.3:1324-2076|+  -            251 23620at50557         -            502    0.0002   19.4   0.0   1   3     0.017      0.69    7.7   0.0   228   277     5    56     1    59 0.76 -
31374at50557_197043_0:003de5|STRG.8212.3:1324-2076|+  -            251 23620at50557         -            502    0.0002   19.4   0.0   2   3     0.011      0.46    8.2   0.0   234   279    57   103    55   114 0.78 -
31374at50557_197043_0:003de5|STRG.8212.3:1324-2076|+  -            251 23620at50557         -            502    0.0002   19.4   0.0   3   3       3.2   1.3e+02    0.2   0.0   231   268   121   160   112   164 0.76 -
31374at50557_197043_0:003de5|STRG.8212.4:1412-2164|+  -            251 23620at50557         -            502    0.0002   19.4   0.0   1   3     0.017      0.69    7.7   0.0   228   277     5    56     1    59 0.76 -
31374at50557_197043_0:003de5|STRG.8212.4:1412-2164|+  -            251 23620at50557         -            502    0.0002   19.4   0.0   2   3     0.011      0.46    8.2   0.0   234   279    57   103    55   114 0.78 -
31374at50557_197043_0:003de5|STRG.8212.4:1412-2164|+  -            251 23620at50557         -            502    0.0002   19.4   0.0   3   3       3.2   1.3e+02    0.2   0.0   231   268   121   160   112   164 0.76 -
31374at50557_197043_0:003de5|STRG.8212.5:1306-2058|+  -            251 23620at50557         -            502    0.0002   19.4   0.0   1   3     0.017      0.69    7.7   0.0   228   277     5    56     1    59 0.76 -
31374at50557_197043_0:003de5|STRG.8212.5:1306-2058|+  -            251 23620at50557         -            502    0.0002   19.4   0.0   2   3     0.011      0.46    8.2   0.0   234   279    57   103    55   114 0.78 -
31374at50557_197043_0:003de5|STRG.8212.5:1306-2058|+  -            251 23620at50557         -            502    0.0002   19.4   0.0   3   3       3.2   1.3e+02    0.2   0.0   231   268   121   160   112   164 0.76 -
69548at50557_116153_0:002191|STRG.7657.1:477-1175|+   -            233 23620at50557         -            502    0.0002   19.3   0.0   1   2    0.0064      0.26    9.0   0.0   252   311    78   150    46   152 0.66 -
69548at50557_116153_0:002191|STRG.7657.1:477-1175|+   -            233 23620at50557         -            502    0.0002   19.3   0.0   2   2     0.014      0.58    7.9   0.0   232   301   152   230   146   232 0.73 -
69548at50557_116153_0:002191|STRG.7657.2:504-1202|+   -            233 23620at50557         -            502    0.0002   19.3   0.0   1   2    0.0064      0.26    9.0   0.0   252   311    78   150    46   152 0.66 -
69548at50557_116153_0:002191|STRG.7657.2:504-1202|+   -            233 23620at50557         -            502    0.0002   19.3   0.0   2   2     0.014      0.58    7.9   0.0   232   301   152   230   146   232 0.73 -
69548at50557_116153_0:002191|STRG.7657.3:621-1319|+   -            233 23620at50557         -            502    0.0002   19.3   0.0   1   2    0.0064      0.26    9.0   0.0   252   311    78   150    46   152 0.66 -
69548at50557_116153_0:002191|STRG.7657.3:621-1319|+   -            233 23620at50557         -            502    0.0002   19.3   0.0   2   2     0.014      0.58    7.9   0.0   232   301   152   230   146   232 0.73 -
69548at50557_116153_0:002191|STRG.7657.4:658-1356|+   -            233 23620at50557         -            502    0.0002   19.3   0.0   1   2    0.0064      0.26    9.0   0.0   252   311    78   150    46   152 0.66 -
69548at50557_116153_0:002191|STRG.7657.4:658-1356|+   -            233 23620at50557         -            502    0.0002   19.3   0.0   2   2     0.014      0.58    7.9   0.0   232   301   152   230   146   232 0.73 -
69548at50557_116153_0:002191|STRG.7657.5:685-1383|+   -            233 23620at50557         -            502    0.0002   19.3   0.0   1   2    0.0064      0.26    9.0   0.0   252   311    78   150    46   152 0.66 -
69548at50557_116153_0:002191|STRG.7657.5:685-1383|+   -            233 23620at50557         -            502    0.0002   19.3   0.0   2   2     0.014      0.58    7.9   0.0   232   301   152   230   146   232 0.73 -
55830at50557_103372_0:000f54|STRG.14404.1:134-1528|+  -            465 23620at50557         -            502   0.00021   19.3   0.4   1   3      0.24       9.8    3.9   0.0   239   305   140   209   135   220 0.78 -
55830at50557_103372_0:000f54|STRG.14404.1:134-1528|+  -            465 23620at50557         -            502   0.00021   19.3   0.4   2   3      0.01      0.41    8.4   0.0   231   272   224   266   216   273 0.78 -
55830at50557_103372_0:000f54|STRG.14404.1:134-1528|+  -            465 23620at50557         -            502   0.00021   19.3   0.4   3   3      0.36        15    3.3   0.0   237   271   272   307   265   321 0.80 -
57752at50557_680683_0:00261f|STRG.17906.1:1995-2870|+ -            292 23620at50557         -            502    0.0003   18.7   0.0   1   2     8e-05    0.0033   15.3   0.0   235   272    52    90    46   117 0.77 -
57752at50557_680683_0:00261f|STRG.17906.1:1995-2870|+ -            292 23620at50557         -            502    0.0003   18.7   0.0   2   2       2.1        86    0.7   0.0   236   273   231   268   224   284 0.87 -
57752at50557_680683_0:00261f|STRG.17906.2:2029-2904|+ -            292 23620at50557         -            502    0.0003   18.7   0.0   1   2     8e-05    0.0033   15.3   0.0   235   272    52    90    46   117 0.77 -
57752at50557_680683_0:00261f|STRG.17906.2:2029-2904|+ -            292 23620at50557         -            502    0.0003   18.7   0.0   2   2       2.1        86    0.7   0.0   236   273   231   268   224   284 0.87 -
80377at50557_108931_0:002353|STRG.8238.1:2982-3602|+  -            207 23620at50557         -            502   0.00033   18.6   0.0   1   2     0.025         1    7.1   0.0   233   270    29    68    17    79 0.79 -
80377at50557_108931_0:002353|STRG.8238.1:2982-3602|+  -            207 23620at50557         -            502   0.00033   18.6   0.0   2   2     0.005      0.21    9.4   0.0   236   268    80   113    68   123 0.84 -
80377at50557_108931_0:002353|STRG.8238.2:2719-3339|+  -            207 23620at50557         -            502   0.00033   18.6   0.0   1   2     0.025         1    7.1   0.0   233   270    29    68    17    79 0.79 -
80377at50557_108931_0:002353|STRG.8238.2:2719-3339|+  -            207 23620at50557         -            502   0.00033   18.6   0.0   2   2     0.005      0.21    9.4   0.0   236   268    80   113    68   123 0.84 -
80377at50557_108931_0:002353|STRG.8238.3:2773-3393|+  -            207 23620at50557         -            502   0.00033   18.6   0.0   1   2     0.025         1    7.1   0.0   233   270    29    68    17    79 0.79 -
80377at50557_108931_0:002353|STRG.8238.3:2773-3393|+  -            207 23620at50557         -            502   0.00033   18.6   0.0   2   2     0.005      0.21    9.4   0.0   236   268    80   113    68   123 0.84 -
80377at50557_108931_0:002353|STRG.8238.4:2355-2975|+  -            207 23620at50557         -            502   0.00033   18.6   0.0   1   2     0.025         1    7.1   0.0   233   270    29    68    17    79 0.79 -
80377at50557_108931_0:002353|STRG.8238.4:2355-2975|+  -            207 23620at50557         -            502   0.00033   18.6   0.0   2   2     0.005      0.21    9.4   0.0   236   268    80   113    68   123 0.84 -
40115at50557_411798_0:002bfa|STRG.13519.1:1086-1871|+ -            262 23620at50557         -            502    0.0004   18.3   0.0   1   4       1.3        54    1.4   0.0   382   440    25    83     9    94 0.61 -
40115at50557_411798_0:002bfa|STRG.13519.1:1086-1871|+ -            262 23620at50557         -            502    0.0004   18.3   0.0   2   4     0.011      0.44    8.3   0.0   249   288   114   159   102   165 0.76 -
40115at50557_411798_0:002bfa|STRG.13519.1:1086-1871|+ -            262 23620at50557         -            502    0.0004   18.3   0.0   3   4     0.035       1.4    6.6   0.0   230   280   136   190   133   219 0.71 -
40115at50557_411798_0:002bfa|STRG.13519.1:1086-1871|+ -            262 23620at50557         -            502    0.0004   18.3   0.0   4   4      0.79        33    2.1   0.0   234   267   228   262   213   262 0.75 -
80377at50557_7237_0:001b62|STRG.8855.1:238-1095|+     -            286 23620at50557         -            502   0.00046   18.1   0.3   1   3       0.3        13    3.5   0.0   246   283     2    39     1    64 0.74 -
80377at50557_7237_0:001b62|STRG.8855.1:238-1095|+     -            286 23620at50557         -            502   0.00046   18.1   0.3   2   3     0.084       3.5    5.4   0.0   201   201    92    92    36   203 0.48 -
80377at50557_7237_0:001b62|STRG.8855.1:238-1095|+     -            286 23620at50557         -            502   0.00046   18.1   0.3   3   3      0.27        11    3.7   0.0   239   278   221   261   205   282 0.77 -
80377at50557_7237_0:001b62|STRG.8855.2:993-1850|+     -            286 23620at50557         -            502   0.00046   18.1   0.3   1   3       0.3        13    3.5   0.0   246   283     2    39     1    64 0.74 -
80377at50557_7237_0:001b62|STRG.8855.2:993-1850|+     -            286 23620at50557         -            502   0.00046   18.1   0.3   2   3     0.084       3.5    5.4   0.0   201   201    92    92    36   203 0.48 -
80377at50557_7237_0:001b62|STRG.8855.2:993-1850|+     -            286 23620at50557         -            502   0.00046   18.1   0.3   3   3      0.27        11    3.7   0.0   239   278   221   261   205   282 0.77 -
71739at50557_66420_0:0008cd|STRG.3363.1:769-1356|+    -            196 23620at50557         -            502   0.00058   17.8   0.0   1   2     0.007      0.29    8.9   0.0   248   298    12    68     1    83 0.73 -
71739at50557_66420_0:0008cd|STRG.3363.1:769-1356|+    -            196 23620at50557         -            502   0.00058   17.8   0.0   2   2     0.024      0.99    7.1   0.0   229   271   119   163   104   172 0.83 -
49370at50557_79782_0:001886|STRG.16130.1:1562-2551|+  -            330 23620at50557         -            502   0.00072   17.5   0.4   1   4       3.4   1.4e+02    0.0   0.0   254   272     3    21     1    23 0.88 -
49370at50557_79782_0:001886|STRG.16130.1:1562-2551|+  -            330 23620at50557         -            502   0.00072   17.5   0.4   2   4      0.55        23    2.7   0.0   237   277    40    81    33   113 0.75 -
49370at50557_79782_0:001886|STRG.16130.1:1562-2551|+  -            330 23620at50557         -            502   0.00072   17.5   0.4   3   4       1.6        65    1.2   0.0   232   269   120   158   100   163 0.79 -
49370at50557_79782_0:001886|STRG.16130.1:1562-2551|+  -            330 23620at50557         -            502   0.00072   17.5   0.4   4   4     0.064       2.6    5.7   0.0   238   278   251   293   240   323 0.72 -
78072at50557_39758_0:003b38|STRG.6498.2:288-1118|+    -            277 23620at50557         -            502    0.0016   16.4   0.7   1   2       0.2       8.3    4.1   0.1   251   326    59   142    39   149 0.69 -
78072at50557_39758_0:003b38|STRG.6498.2:288-1118|+    -            277 23620at50557         -            502    0.0016   16.4   0.7   2   2    0.0022     0.088   10.6   0.0   259   328   158   237   146   240 0.70 -
78072at50557_39758_0:003b38|STRG.6498.3:288-1118|+    -            277 23620at50557         -            502    0.0016   16.4   0.7   1   2       0.2       8.3    4.1   0.1   251   326    59   142    39   149 0.69 -
78072at50557_39758_0:003b38|STRG.6498.3:288-1118|+    -            277 23620at50557         -            502    0.0016   16.4   0.7   2   2    0.0022     0.088   10.6   0.0   259   328   158   237   146   240 0.70 -
78072at50557_38123_0:00214a|STRG.8882.1:176-925|+     -            250 23620at50557         -            502    0.0022   15.9   0.0   1   1     0.005       0.2    9.4   0.0   247   400   102   165     3   238 0.59 -
33043at50557_38123_0:000f44|STRG.10016.1:1570-2343|+  -            258 23620at50557         -            502    0.0022   15.9   0.0   1   2     0.022       0.9    7.3   0.0   235   279    68   113    61   120 0.83 -
33043at50557_38123_0:000f44|STRG.10016.1:1570-2343|+  -            258 23620at50557         -            502    0.0022   15.9   0.0   2   2     0.047       1.9    6.2   0.0   233   270   150   188   144   200 0.83 -
33043at50557_38123_0:000f44|STRG.10016.2:1790-2563|+  -            258 23620at50557         -            502    0.0022   15.9   0.0   1   2     0.022       0.9    7.3   0.0   235   279    68   113    61   120 0.83 -
33043at50557_38123_0:000f44|STRG.10016.2:1790-2563|+  -            258 23620at50557         -            502    0.0022   15.9   0.0   2   2     0.047       1.9    6.2   0.0   233   270   150   188   144   200 0.83 -
37475at50557_29031_0:002211|STRG.10865.2:371-796|+    -            142 23620at50557         -            502    0.0022   15.9   0.6   1   2    0.0014     0.058   11.2   0.2   253   283    16    46     8    81 0.79 -
37475at50557_29031_0:002211|STRG.10865.2:371-796|+    -            142 23620at50557         -            502    0.0022   15.9   0.6   2   2      0.23       9.5    3.9   0.1   255   307    68   125    51   135 0.69 -
25500at50557_7224_0:002319|STRG.8274.1:707-2071|+     -            455 23620at50557         -            502    0.0023   15.8   0.3   1   3     0.065       2.6    5.7   0.0   376   426    22    72    11    93 0.54 -
25500at50557_7224_0:002319|STRG.8274.1:707-2071|+     -            455 23620at50557         -            502    0.0023   15.8   0.3   2   3       7.3     3e+02   -1.0   0.0   357   405   239   289   230   306 0.65 -
25500at50557_7224_0:002319|STRG.8274.1:707-2071|+     -            455 23620at50557         -            502    0.0023   15.8   0.3   3   3     0.023      0.94    7.2   0.1   333   446   308   433   264   448 0.67 -
25500at50557_7224_0:002319|STRG.8274.2:461-1825|+     -            455 23620at50557         -            502    0.0023   15.8   0.3   1   3     0.065       2.6    5.7   0.0   376   426    22    72    11    93 0.54 -
25500at50557_7224_0:002319|STRG.8274.2:461-1825|+     -            455 23620at50557         -            502    0.0023   15.8   0.3   2   3       7.3     3e+02   -1.0   0.0   357   405   239   289   230   306 0.65 -
25500at50557_7224_0:002319|STRG.8274.2:461-1825|+     -            455 23620at50557         -            502    0.0023   15.8   0.3   3   3     0.023      0.94    7.2   0.1   333   446   308   433   264   448 0.67 -
80377at50557_121845_0:0030d4|STRG.14099.1:183-851|+   -            223 23620at50557         -            502    0.0037   15.2   0.0   1   2    0.0029      0.12   10.2   0.0   247   274     3    30     1    53 0.88 -
80377at50557_121845_0:0030d4|STRG.14099.1:183-851|+   -            223 23620at50557         -            502    0.0037   15.2   0.0   2   2      0.64        26    2.5   0.0   231   267   185   223   161   223 0.65 -
80377at50557_121845_0:0030d4|STRG.14099.2:183-851|+   -            223 23620at50557         -            502    0.0037   15.2   0.0   1   2    0.0029      0.12   10.2   0.0   247   274     3    30     1    53 0.88 -
80377at50557_121845_0:0030d4|STRG.14099.2:183-851|+   -            223 23620at50557         -            502    0.0037   15.2   0.0   2   2      0.64        26    2.5   0.0   231   267   185   223   161   223 0.65 -
78072at50557_43041_0:00104e|STRG.12707.1:742-1380|+   -            213 23620at50557         -            502     0.005   14.7   0.0   1   1    0.0011     0.047   11.5   0.0   240   397    11   165     7   175 0.64 -
78072at50557_43041_0:00104e|STRG.12707.2:802-1440|+   -            213 23620at50557         -            502     0.005   14.7   0.0   1   1    0.0011     0.047   11.5   0.0   240   397    11   165     7   175 0.64 -
78072at50557_43041_0:00104e|STRG.12707.3:696-1334|+   -            213 23620at50557         -            502     0.005   14.7   0.0   1   1    0.0011     0.047   11.5   0.0   240   397    11   165     7   175 0.64 -
78072at50557_43041_0:00104e|STRG.12707.4:638-1276|+   -            213 23620at50557         -            502     0.005   14.7   0.0   1   1    0.0011     0.047   11.5   0.0   240   397    11   165     7   175 0.64 -
69548at50557_7375_0:00230f|STRG.10865.1:666-1310|+    -            215 23620at50557         -            502    0.0073   14.2   0.5   1   2    0.0033      0.14   10.0   0.0   252   282    16    46     1    60 0.85 -
69548at50557_7375_0:00230f|STRG.10865.1:666-1310|+    -            215 23620at50557         -            502    0.0073   14.2   0.5   2   2      0.67        27    2.4   0.1   255   307    69   126    62   136 0.68 -
69548at50557_7375_0:00230f|STRG.10865.3:425-1069|+    -            215 23620at50557         -            502    0.0073   14.2   0.5   1   2    0.0033      0.14   10.0   0.0   252   282    16    46     1    60 0.85 -
69548at50557_7375_0:00230f|STRG.10865.3:425-1069|+    -            215 23620at50557         -            502    0.0073   14.2   0.5   2   2      0.67        27    2.4   0.1   255   307    69   126    62   136 0.68 -
69548at50557_7375_0:00230f|STRG.10865.4:421-1065|+    -            215 23620at50557         -            502    0.0073   14.2   0.5   1   2    0.0033      0.14   10.0   0.0   252   282    16    46     1    60 0.85 -
69548at50557_7375_0:00230f|STRG.10865.4:421-1065|+    -            215 23620at50557         -            502    0.0073   14.2   0.5   2   2      0.67        27    2.4   0.1   255   307    69   126    62   136 0.68 -
69548at50557_7375_0:00230f|STRG.10865.5:342-986|+     -            215 23620at50557         -            502    0.0073   14.2   0.5   1   2    0.0033      0.14   10.0   0.0   252   282    16    46     1    60 0.85 -
69548at50557_7375_0:00230f|STRG.10865.5:342-986|+     -            215 23620at50557         -            502    0.0073   14.2   0.5   2   2      0.67        27    2.4   0.1   255   307    69   126    62   136 0.68 -
69548at50557_7375_0:00230f|STRG.10865.6:368-1012|+    -            215 23620at50557         -            502    0.0073   14.2   0.5   1   2    0.0033      0.14   10.0   0.0   252   282    16    46     1    60 0.85 -
69548at50557_7375_0:00230f|STRG.10865.6:368-1012|+    -            215 23620at50557         -            502    0.0073   14.2   0.5   2   2      0.67        27    2.4   0.1   255   307    69   126    62   136 0.68 -
33043at50557_136037_0:0027b0|STRG.15064.1:317-2083|+  -            589 23620at50557         -            502    0.0092   13.9   7.0   1   7       1.2        51    1.5   0.0   237   261    35    60    32    79 0.79 -
33043at50557_136037_0:0027b0|STRG.15064.1:317-2083|+  -            589 23620at50557         -            502    0.0092   13.9   7.0   2   7       9.9   4.1e+02   -1.5   0.0   237   272    82   120    74   124 0.78 -
33043at50557_136037_0:0027b0|STRG.15064.1:317-2083|+  -            589 23620at50557         -            502    0.0092   13.9   7.0   3   7       7.8   3.2e+02   -1.1   0.0   383   440   354   412   334   425 0.77 -
33043at50557_136037_0:0027b0|STRG.15064.1:317-2083|+  -            589 23620at50557         -            502    0.0092   13.9   7.0   4   7     0.022      0.91    7.3   0.1   234   272   427   466   382   478 0.80 -
33043at50557_136037_0:0027b0|STRG.15064.1:317-2083|+  -            589 23620at50557         -            502    0.0092   13.9   7.0   5   7       4.7   1.9e+02   -0.4   0.1   248   276   486   512   466   543 0.72 -
33043at50557_136037_0:0027b0|STRG.15064.1:317-2083|+  -            589 23620at50557         -            502    0.0092   13.9   7.0   6   7       5.3   2.2e+02   -0.6   0.0   239   279   518   558   514   578 0.76 -
33043at50557_136037_0:0027b0|STRG.15064.1:317-2083|+  -            589 23620at50557         -            502    0.0092   13.9   7.0   7   7      0.72        30    2.3   0.0   248   267   570   589   559   589 0.87 -
80377at50557_39758_0:001a6c|STRG.10459.1:1812-2582|+  -            257 23620at50557         -            502      0.01   13.7   0.0   1   2    0.0048       0.2    9.5   0.0   236   277   100   142    88   181 0.83 -
80377at50557_39758_0:001a6c|STRG.10459.1:1812-2582|+  -            257 23620at50557         -            502      0.01   13.7   0.0   2   2       5.2   2.1e+02   -0.6   0.0   245   269   233   257   225   257 0.83 -
80377at50557_39758_0:001a6c|STRG.10459.2:1699-2469|+  -            257 23620at50557         -            502      0.01   13.7   0.0   1   2    0.0048       0.2    9.5   0.0   236   277   100   142    88   181 0.83 -
80377at50557_39758_0:001a6c|STRG.10459.2:1699-2469|+  -            257 23620at50557         -            502      0.01   13.7   0.0   2   2       5.2   2.1e+02   -0.6   0.0   245   269   233   257   225   257 0.83 -
80377at50557_39758_0:001a6c|STRG.10459.3:1812-2582|+  -            257 23620at50557         -            502      0.01   13.7   0.0   1   2    0.0048       0.2    9.5   0.0   236   277   100   142    88   181 0.83 -
80377at50557_39758_0:001a6c|STRG.10459.3:1812-2582|+  -            257 23620at50557         -            502      0.01   13.7   0.0   2   2       5.2   2.1e+02   -0.6   0.0   245   269   233   257   225   257 0.83 -
80377at50557_39758_0:001a6c|STRG.10459.4:1815-2585|+  -            257 23620at50557         -            502      0.01   13.7   0.0   1   2    0.0048       0.2    9.5   0.0   236   277   100   142    88   181 0.83 -
80377at50557_39758_0:001a6c|STRG.10459.4:1815-2585|+  -            257 23620at50557         -            502      0.01   13.7   0.0   2   2       5.2   2.1e+02   -0.6   0.0   245   269   233   257   225   257 0.83 -
80377at50557_39758_0:001a6c|STRG.10459.5:1809-2579|+  -            257 23620at50557         -            502      0.01   13.7   0.0   1   2    0.0048       0.2    9.5   0.0   236   277   100   142    88   181 0.83 -
80377at50557_39758_0:001a6c|STRG.10459.5:1809-2579|+  -            257 23620at50557         -            502      0.01   13.7   0.0   2   2       5.2   2.1e+02   -0.6   0.0   245   269   233   257   225   257 0.83 -
80377at50557_39758_0:001a6c|STRG.1228.1:561-1322|+    -            254 23620at50557         -            502      0.01   13.7   0.0   1   2    0.0045      0.18    9.6   0.0   236   277    97   139    84   177 0.82 -
80377at50557_39758_0:001a6c|STRG.1228.1:561-1322|+    -            254 23620at50557         -            502      0.01   13.7   0.0   2   2       5.1   2.1e+02   -0.5   0.0   245   269   230   254   222   254 0.83 -
80377at50557_39758_0:001a6c|STRG.1228.2:753-1514|+    -            254 23620at50557         -            502      0.01   13.7   0.0   1   2    0.0045      0.18    9.6   0.0   236   277    97   139    84   177 0.82 -
80377at50557_39758_0:001a6c|STRG.1228.2:753-1514|+    -            254 23620at50557         -            502      0.01   13.7   0.0   2   2       5.1   2.1e+02   -0.5   0.0   245   269   230   254   222   254 0.83 -
80377at50557_39758_0:001a6c|STRG.1228.3:537-1298|+    -            254 23620at50557         -            502      0.01   13.7   0.0   1   2    0.0045      0.18    9.6   0.0   236   277    97   139    84   177 0.82 -
80377at50557_39758_0:001a6c|STRG.1228.3:537-1298|+    -            254 23620at50557         -            502      0.01   13.7   0.0   2   2       5.1   2.1e+02   -0.5   0.0   245   269   230   254   222   254 0.83 -
